azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
0,60,3050,500,4000,"[[0.015445938694744702, -0.01380726588079581, 9.570985017801819e-08, 1.265733780717615e-07], [-0.013807265881064394, 0.015445938693771786, -6.991087713890497e-08, -8.604247017993121e-08], [-2.4778697615583837e-08, 8.4263750734085e-09, -0.006370222228250003, 0.0027123236895501474], [-1.3095951660864346e-07, 6.930380226521482e-08, -0.002712323690237725, -0.006370222228883776]]","[[ 1.00000000e+00 -8.93909147e-01  6.19644115e-06  8.19460575e-06]
 [-8.93909147e-01  1.00000000e+00 -4.52616565e-06 -5.57055624e-06]
 [-1.60422090e-06  5.45539850e-07 -4.12420530e-01  1.75601091e-01]
 [-8.47857286e-06  4.48686245e-06 -1.75601091e-01 -4.12420530e-01]]","[6.446726216425304e-20, -1.7258812725465917e-19]","[8.668395596408777e-19, 8.130109714898423e-19]","[0.015446065259714006, 0.015445812112958]",,,"[2.181561500657136e-25, 2.181556485829845e-25]","[2.175503256276137e-25, 2.175498014011681e-25]","[2.44845975171746e-26, 2.448453634074731e-26]","[2.499776623798237e-26, 2.499772871632679e-26]","[5.273708365362456e-26, 5.273702452715822e-26]","[5.259287696466201e-26, 5.259281796559708e-26]"
1,60,3050,500,4000,"[[0.015110021941369348, -0.013009607966650332, -0.001502163122105873, 0.0009533086359862606], [-0.01300959698447908, 0.014913072408076135, 0.0007761019292135724, -0.0014646238654982056], [0.001502147906347857, -0.0007760958317274155, -0.007436520371350956, 0.0014999535262378298], [0.0009534824674215158, -0.0014647246428103437, -0.0014999656093519459, -0.00723957083873459]]","[[ 1.         -0.860992   -0.09941502  0.06309115]
 [-0.86099127  0.98696564  0.05136339 -0.09693062]
 [ 0.09941401 -0.05136299 -0.49215815  0.09926879]
 [ 0.06310265 -0.09693729 -0.09926959 -0.47912378]]","[-8.174772619528459e-19, -3.9468607476358875e-19]","[-4.259600833702459e-19, 9.015453986252259e-20]","[0.0160633305686108, 0.014156713297676236]",,,"[2.179032485898333e-25, 2.190450351390827e-25]","[2.170724034962073e-25, 2.184344331000278e-25]","[2.453996032889202e-26, 2.427049343667168e-26]","[2.53713366756096e-26, 2.488472701652826e-26]","[5.131637483175359e-26, 5.118262714503723e-26]","[5.117880020022945e-26, 5.103531702403366e-26]"
2,60,3050,500,4000,"[[0.015635176254293334, -0.013708501022241196, -0.0016523003311133106, 0.0010154692017341296], [-0.013708494153975563, 0.015392734175960626, 0.0009845142043056988, -0.001670850227123541], [0.0016524123233871832, -0.0009846993946736353, -0.007383566767064637, 0.00013504638859437678], [0.0010153796849413249, -0.0016707974471172485, -0.00013502630920917395, -0.007141124689660718]]","[[ 1.         -0.87677304 -0.10567839  0.06494773]
 [-0.8767726   0.98449381  0.0629679  -0.10686482]
 [ 0.10568556 -0.06297974 -0.47224071  0.00863734]
 [ 0.064942   -0.10686144 -0.00863606 -0.45673452]]","[-7.959622571020659e-19, -1.2451866327512783e-19]","[-4.143932457462949e-20, 7.277884951923791e-19]","[0.01665064544696292, 0.014619707044600297]",,,"[2.157801555229302e-25, 2.165506439453719e-25]","[2.150310582306145e-25, 2.159140699437713e-25]","[2.391945112658394e-26, 2.346610566926811e-26]","[2.478650392405179e-26, 2.421367954529162e-26]","[4.959721514565391e-26, 4.817241261379985e-26]","[4.945586795355662e-26, 4.801170923217136e-26]"
3,60,3050,500,4000,"[[0.01586852565393323, -0.014014207405049939, -0.001555946761633232, 0.0011793720492709078], [-0.014014220630201189, 0.015593902723008481, 0.0009845423198254584, -0.0019645515111393974], [0.0015560516665327833, -0.0009847211392034437, -0.007274671225583421, -0.0003619227938884432], [0.001179076454908196, -0.0019643675361940764, 0.0003619582673739322, -0.0070000482972682005]]","[[ 1.         -0.88314489 -0.09805238  0.07432146]
 [-0.88314573  0.98269386  0.06204372 -0.12380177]
 [ 0.09805899 -0.06205499 -0.45843397 -0.02280759]
 [ 0.07430284 -0.12379017  0.02280982 -0.44112783]]","[-4.016650001110397e-19, 1.7766044822183143e-19]","[6.496905009970892e-19, 5.07294813608784e-19]","[0.017047897693923335, 0.01468915359666561]",,,"[2.149970965828497e-25, 2.15606435457103e-25]","[2.14279091576751e-25, 2.149356562453815e-25]","[2.357739456609417e-26, 2.307892254325658e-26]","[2.445166898963105e-26, 2.390084374216804e-26]","[4.877559384412862e-26, 4.733375096920899e-26]","[4.863375672749169e-26, 4.716879840044385e-26]"
4,60,3050,500,4000,"[[0.015967772406121312, -0.014145103804013511, -0.001404925060605551, 0.0013669408915938826], [-0.014145110231829449, 0.01565834445247475, 0.0009179360162472994, -0.0022585920633611824], [0.0014049420227075881, -0.0009179663661367365, -0.007206291729178442, -0.0004939752140830987], [0.0013668569404186712, -0.0022585394716398447, 0.0004939833704798052, -0.006896863775706141]]","[[ 1.         -0.8858533  -0.08798504  0.08560624]
 [-0.8858537   0.98062172  0.05748679 -0.14144691]
 [ 0.0879861  -0.05748869 -0.45130226 -0.03093576]
 [ 0.08560098 -0.14144362  0.03093627 -0.43192398]]","[-3.0383393978534547e-19, 6.208406733841241e-19]","[-3.412304400433438e-19, 3.0489592223832534e-19]","[0.01733471328827825, 0.014600831506578793]",,,"[2.146838005210038e-25, 2.151610118151699e-25]","[2.139755370813927e-25, 2.144307294131828e-25]","[2.335346797872397e-26, 2.2856087856486e-26]","[2.422381805424126e-26, 2.374508303365098e-26]","[4.8244399412916e-26, 4.6991779047774e-26]","[4.810273183506512e-26, 4.682666423495898e-26]"
5,60,3050,500,4000,"[[0.015977390285061722, -0.014155400140625402, -0.0012405309700089595, 0.0015581964607609866], [-0.014155348093087907, 0.015626304663554868, 0.0008103882761458654, -0.002543719112288893], [0.0012406520011232402, -0.0008105736261313876, -0.007189100540677679, -0.00036575276161205235], [0.001558572877576974, -0.00254394968143808, 0.00036575295973133407, -0.006838014923028836]]","[[ 1.         -0.88596447 -0.0776429   0.09752509]
 [-0.88596121  0.9780261   0.05072094 -0.15920742]
 [ 0.07765048 -0.05073254 -0.44995462 -0.0228919 ]
 [ 0.09754865 -0.15922185  0.02289191 -0.42798072]]","[1.5216240992654156e-18, -6.827779587483079e-19]","[3.7908742674852073e-19, -7.0923382588939595e-19]","[0.017535586736276414, 0.014419193816450989]",,,"[2.146542421124804e-25, 2.150117015564764e-25]","[2.139384681616623e-25, 2.141974479358342e-25]","[2.320602947872802e-26, 2.273960908894706e-26]","[2.406627291132786e-26, 2.369566544026217e-26]","[4.787966337567166e-26, 4.688713028658286e-26]","[4.773793562560918e-26, 4.67234432288254e-26]"
6,60,3050,500,4000,"[[0.015915991742747198, -0.014059042985951129, -0.0010818382569712714, 0.001742875056229217], [-0.014059063377708035, 0.01551479772722469, 0.0006709585886201022, -0.0028199725375567817], [0.0010818127817957518, -0.000670917560877455, -0.0072231596101850455, -1.642454434793148e-05], [0.001742726370784093, -0.0028198806338450007, 1.642653029970292e-05, -0.006821965595185689]]","[[ 1.         -0.88332812 -0.06797178  0.10950465]
 [-0.8833294   0.97479302  0.04215625 -0.17717856]
 [ 0.06797018 -0.04215368 -0.45383032 -0.00103195]
 [ 0.10949531 -0.17717279  0.00103208 -0.42862334]]","[-5.7151169535008735e-19, 5.799453885776397e-19]","[-9.427011003259134e-20, 1.1452300477970777e-18]","[0.017658866789362997, 0.014173116678802193]",,,"[2.148501920567418e-25, 2.150966030697217e-25]","[2.141096207410275e-25, 2.141749553567243e-25]","[2.311070366842768e-26, 2.270357637702284e-26]","[2.395731464419532e-26, 2.372851465459974e-26]","[4.763166720112679e-26, 4.693694244885086e-26]","[4.748927849058918e-26, 4.677512271215259e-26]"
7,60,3050,500,4000,"[[0.015793023896721915, -0.013851797619981858, -0.0009397122731549228, 0.00191205027920709], [-0.01385180082795104, 0.015332687390006967, 0.0005018127061716538, -0.003088297047958894], [0.0009396683168727564, -0.0005017408084656845, -0.007304205397523163, 0.0005367748956579884], [0.0019120486417738927, -0.003088294341110818, -0.0005367846365132275, -0.006843868890922453]]","[[ 1.         -0.87708331 -0.05950173  0.1210693 ]
 [-0.87708351  0.97085191  0.03177433 -0.19554818]
 [ 0.05949895 -0.03176977 -0.46249568  0.0339881 ]
 [ 0.12106919 -0.19554801 -0.03398872 -0.43334759]]","[1.037886863697236e-19, 1.986962520181793e-19]","[3.321281211369819e-19, 2.933465698784321e-19]","[0.017705074166290437, 0.01388097360995808]",,,"[2.152589928692991e-25, 2.154077245839105e-25]","[2.144750457285447e-25, 2.14354652187188e-25]","[2.304710351446203e-26, 2.273460415829001e-26]","[2.387831681092729e-26, 2.383188068052058e-26]","[4.747554717857513e-26, 4.711258284950741e-26]","[4.733173366873957e-26, 4.695254726084206e-26]"
8,60,3050,500,4000,"[[0.015612445195350827, -0.013513120911094583, -0.0008212706935738924, 0.0020595447355166076], [-0.013513121227706473, 0.01508320339293411, 0.0003011309047230839, -0.0033523930334235594], [0.0008213298209179742, -0.0003012269507759839, -0.007426431911053134, 0.0012883137116405136], [0.0020595190793383706, -0.0033523831284062336, -0.0012882984712750383, -0.006897190108855947]]","[[ 1.         -0.8655352  -0.05260359  0.13191686]
 [-0.86553522  0.96610129  0.01928788 -0.21472569]
 [ 0.05260738 -0.01929403 -0.47567385  0.08251838]
 [ 0.13191522 -0.21472505 -0.08251741 -0.44177514]]","[6.3656958764890605e-19, 6.887234466844923e-20]","[3.407559243307331e-20, -5.513213115683313e-19]","[0.01767198992124688, 0.013552900452456077]",,,"[2.159038150229198e-25, 2.159710119708603e-25]","[2.150552402566888e-25, 2.147603626089375e-25]","[2.299472011302029e-26, 2.282469194436661e-26]","[2.381041743952735e-26, 2.399960505499237e-26]","[4.7399652320337e-26, 4.741124037805506e-26]","[4.72536083587297e-26, 4.72527093009058e-26]"
9,60,3050,500,4000,"[[0.015374130968640137, -0.013004023400907415, -0.000732271385616264, 0.0021794770790975458], [-0.013004025595884792, 0.014764006748312214, 6.33804790865419e-05, -0.0036190753042921304], [0.0007323248686572436, -6.346703388885981e-05, -0.0075821518203173285, 0.002239683489149744], [0.0021794460122175298, -0.003619065900449531, -0.002239668453090746, -0.0069720276001786295]]","[[ 1.         -0.84583795 -0.0476301   0.14176262]
 [-0.84583809  0.96031488  0.00412254 -0.23540032]
 [ 0.04763358 -0.00412817 -0.49317596  0.1456787 ]
 [ 0.1417606  -0.23539971 -0.14567773 -0.45349084]]","[4.229705708698219e-19, 1.1550045768086252e-19]","[3.7932792846508627e-19, 1.6261518001813243e-18]","[0.01755360803818157, 0.01319465388235948]",,,"[2.16839874362979e-25, 2.168514829063964e-25]","[2.159011753577723e-25, 2.154535872120169e-25]","[2.292865234557875e-26, 2.296942206577624e-26]","[2.373063086214723e-26, 2.422952816135773e-26]","[4.740017905035713e-26, 4.785130920606093e-26]","[4.725115475844219e-26, 4.769398399852942e-26]"
10,60,3050,500,4000,"[[0.015075139602398714, -0.012258290198965549, -0.0006811687404106667, 0.0022678397588021407], [-0.012258279859162002, 0.014364938236249247, -0.00022174047562943308, -0.003905364661716958], [0.0006812574695152249, 0.00022157220360597232, -0.0077641215457767455, 0.003394186430649265], [0.002267868995613314, -0.00390540666699733, -0.0033941576336440835, -0.007053920180286374]]","[[ 1.         -0.81314605 -0.0451849   0.15043574]
 [-0.81314536  0.95288923 -0.01470902 -0.25905993]
 [ 0.04519079  0.01469785 -0.51502817  0.22515124]
 [ 0.15043768 -0.25906272 -0.22514933 -0.4679174 ]]","[-8.864317675769128e-19, -7.872240198889447e-19]","[-6.706197965692165e-21, 3.89961950879724e-19]","[0.01734297935175941, 0.01280729983662433]",,,"[2.181695842610821e-25, 2.181769462563067e-25]","[2.171087256516272e-25, 2.165573276031845e-25]","[2.281444959081957e-26, 2.3167642081182e-26]","[2.360709721405472e-26, 2.45230937024014e-26]","[4.748067351672127e-26, 4.84813541201089e-26]","[4.732809608509849e-26, 4.832501784094319e-26]"
11,60,3050,500,4000,"[[0.014712496518264577, -0.011154965341159508, -0.0006915505979323234, 0.00232516403036645], [-0.011154976343400527, 0.013860266192208492, -0.0005725225865714505, -0.004258921017192063], [0.0006916285524572934, 0.0005724022633096127, -0.00798435721264618, 0.004747674972474856], [0.002325088059338992, -0.004258908373329625, -0.0047476491085692105, -0.007132126887053576]]","[[ 1.         -0.75819663 -0.0470043   0.15804007]
 [-0.75819738  0.94207439 -0.03891403 -0.28947643]
 [ 0.0470096   0.03890586 -0.54269221  0.32269676]
 [ 0.15803491 -0.28947557 -0.322695   -0.4847666 ]]","[5.680408216799451e-19, -1.7557946211740245e-19]","[4.2293101338117407e-19, -2.1614038027945087e-19]","[0.017037660539355796, 0.012387332481154515]",,,"[2.200834304576676e-25, 2.202204100378066e-25]","[2.188587886294922e-25, 2.183392541886723e-25]","[2.259928804901776e-26, 2.342960640255524e-26]","[2.338929180488251e-26, 2.489205960178692e-26]","[4.765719726832154e-26, 4.942460532300812e-26]","[4.75008120819805e-26, 4.926908735196986e-26]"
12,60,3050,500,4000,"[[0.014358406308818605, -0.009338948090412047, -0.0009830621424471832, 0.002422757569293673], [-0.009338954763933266, 0.01317254425941799, -0.0010069738642070423, -0.004979746211555203], [0.0009831156345607261, 0.0010068810947268347, -0.00855373258553644, 0.006236832573138384], [0.0024227101389113492, -0.004979752454529754, -0.0062368091638334835, -0.007367870536385657]]","[[ 1.         -0.65041676 -0.06846596  0.16873443]
 [-0.65041722  0.91740991 -0.07013131 -0.34681747]
 [ 0.06846969  0.07012485 -0.59572994  0.43436802]
 [ 0.16873113 -0.34681791 -0.43436639 -0.51313986]]","[-3.558719106134859e-19, 2.320175980895083e-19]","[1.1336815017520277e-18, -2.6534098768566447e-19]","[0.016781163868976684, 0.011935648733027215]",,,"[2.230181325674429e-25, 2.240640052326369e-25]","[2.215781674137094e-25, 2.218827461872401e-25]","[2.217001763884884e-26, 2.39032345047421e-26]","[2.294278648765277e-26, 2.546688907465158e-26]","[4.802510082135736e-26, 5.134994044709255e-26]","[4.786427079987114e-26, 5.119248879833678e-26]"
13,60,3050,500,4000,"[[0.013660534876557412, -0.007896315808780408, -0.0015440334728455878, 0.0022429654755602322], [-0.00789621881437578, 0.012532834056505808, -0.0009309690910583211, -0.0046103269840552085], [0.0015440430955648479, 0.0009306519575933464, -0.008430376951797991, 0.0068767853490715874], [0.0022433002911680334, -0.004610557132249262, -0.006876740262593764, -0.007302676136818967]]","[[ 1.         -0.57803855 -0.11302877  0.16419309]
 [-0.57803145  0.91744827 -0.06815027 -0.33749242]
 [ 0.11302948  0.06812705 -0.61713374  0.50340528]
 [ 0.1642176  -0.33750927 -0.50340198 -0.53458201]]","[-2.25152256655523e-19, -2.855953192034671e-20]","[6.796445034505973e-19, 2.7677088292624775e-19]","[0.01590350034345985, 0.0114175693947815]",,,"[2.272509480509333e-25, 2.28411808458702e-25]","[2.255820729062866e-25, 2.259912099236408e-25]","[2.133735528587271e-26, 2.341666533656192e-26]","[2.227810340148369e-26, 2.508740935039684e-26]","[4.769258522213532e-26, 4.806141469018579e-26]","[4.753372357020931e-26, 4.790809118435112e-26]"
14,60,3050,500,4000,"[[0.011880874491553142, -0.005061483793658023, -0.001188390572733611, 0.0017050971665940405], [-0.005061477564229663, 0.010838550994984023, -0.0014972628735533517, -0.004137572155201161], [0.0011884659758710533, 0.0014970510818045862, -0.006941163065322539, 0.007887235049404782], [0.0017050631030400526, -0.004137656410426982, -0.007887183485321567, -0.005898839570047483]]","[[ 1.         -0.42601946 -0.10002551  0.14351613]
 [-0.42601894  0.91226879 -0.12602295 -0.34825485]
 [ 0.10003186  0.12600513 -0.58422998  0.66385981]
 [ 0.14351327 -0.34826194 -0.66385547 -0.49649877]]","[3.650924061610482e-19, -1.2107232364759833e-19]","[4.239007731282958e-19, -9.650473463858697e-19]","[0.013585971650751037, 0.010175777319419453]",,,"[2.366125613041602e-25, 2.382299376645584e-25]","[2.345314982840185e-25, 2.355542958878372e-25]","[1.99517045803568e-26, 2.256920619637151e-26]","[2.118787849027607e-26, 2.4341940742154e-26]","[4.800800601983e-26, 4.805578982972799e-26]","[4.786404371412674e-26, 4.791476615884011e-26]"
15,60,3050,500,4000,"[[0.11896457047218226, -0.0423635452477427, -0.07066501886279274, -0.005259812891332337], [-0.03140480027193676, -0.019449714967951323, 0.06875230362386277, -0.05672547358410037], [0.06674827282537782, -0.0924885352120497, -0.056901680031825205, -0.00030021358879016996], [-0.03707137822089855, -0.014104536401279923, 0.06607233147081626, 0.06439320375051279]]","[[ 1.         -0.3561022  -0.59400054 -0.04421327]
 [-0.26398448 -0.16349166  0.57792251 -0.47682662]
 [ 0.5610769  -0.77744605 -0.47830778 -0.00252355]
 [-0.31161696 -0.11856081  0.55539503  0.54128051]]","[5.958688406731998e-19, -1.4456237396336882e-19]","[-8.447702123942603e-19, -5.1517663382553644e-21]","[0.023205966900659465, 0.025352913896665857]",,,"[2.41994704625068e-25, 2.436437880291339e-25]","[2.405212658759169e-25, 2.42009209024886e-25]","[1.712135169418147e-26, 1.796826491760073e-26]","[1.822535114758987e-26, 1.924402879514102e-26]","[4.650918352159221e-26, 4.689753296596819e-26]","[4.639351203459225e-26, 4.677502544337079e-26]"
16,60,3050,500,4000,"[[0.06910436738031783, -0.02675735842265996, -0.04621263741533119, -0.0005343465119059497], [-0.021441498514604754, -0.006295633057597384, 0.03608110312942241, -0.032277249543904124], [0.04297592648021215, -0.050392289043072226, -0.03507729286227733, -0.0008336458994555943], [-0.023349121984561825, -0.007778329985403692, 0.039075687549913564, 0.02968726495973041]]","[[ 1.         -0.38720213 -0.66873686 -0.00773246]
 [-0.31027704 -0.09110326  0.52212479 -0.46707973]
 [ 0.62189885 -0.72922003 -0.50759878 -0.01206358]
 [-0.337882   -0.11255917  0.56545902  0.42960042]]","[-9.313768848664596e-19, 5.432411987151568e-19]","[1.7207705781578023e-18, 2.9871608560543326e-19]","[0.02477073466756422, 0.025156797133327833]",,,"[2.389637490472231e-25, 2.393005575685847e-25]","[2.368107562802324e-25, 2.371149402710455e-25]","[2.017471263595796e-26, 1.812620036203906e-26]","[2.161137992277573e-26, 1.968603767528384e-26]","[4.681795925273911e-26, 4.793980100013716e-26]","[4.669561535367713e-26, 4.780599454228519e-26]"
17,60,3050,500,4000,"[[0.05185755211616036, -0.019332080400164074, -0.03488966802062653, 0.00028166381289595165], [-0.01643646091670282, -0.001282588275124081, 0.02492023412155038, -0.02730571837360784], [0.03227348755281369, -0.03697443894373462, -0.027513670349725405, -0.003946506973661262], [-0.016714136394187815, -0.010152993376330861, 0.030616611824173846, 0.018357839499799765]]","[[ 1.         -0.372792   -0.67279821  0.00543149]
 [-0.31695405 -0.02473291  0.48055169 -0.5265524 ]
 [ 0.62234884 -0.71300008 -0.53056246 -0.07610284]
 [-0.32230863 -0.19578621  0.59039832  0.35400513]]","[-6.754579005327198e-19, 4.493907622132058e-20]","[8.103642392929797e-20, -3.7939637213443264e-19]","[0.024394416025023135, 0.02413085148502977]",,,"[2.285290892317044e-25, 2.296586256476842e-25]","[2.263903654965493e-25, 2.280637809784027e-25]","[2.086038636564637e-26, 1.942150852186883e-26]","[2.234620383053796e-26, 2.045716668545174e-26]","[4.626863741991493e-26, 4.776821856690515e-26]","[4.613352738478873e-26, 4.7592299124044e-26]"
18,60,3050,500,4000,"[[0.04159413158779347, -0.015311301425770665, -0.02747792021989357, 0.0006089044947356383], [-0.013045567689323042, 0.0009994742191925653, 0.01866565975217252, -0.023685649675179544], [0.025693169106243027, -0.0294079747944672, -0.022614563661709965, -0.004911255898217571], [-0.012630005565582367, -0.010432496729991575, 0.025207929762571878, 0.012468732756295908]]","[[ 1.         -0.36811206 -0.66062012  0.01463919]
 [-0.31363962  0.02402921  0.44875705 -0.56944691]
 [ 0.6177114  -0.70702221 -0.54369602 -0.11807569]
 [-0.30364874 -0.25081655  0.60604534  0.29977144]]","[-1.1508600583251315e-18, 1.4116492328584363e-18]","[2.463355799069753e-19, -3.482360535121501e-19]","[0.02337743694056298, 0.022702858628203103]",,,"[2.24062163244682e-25, 2.251521479053419e-25]","[2.222038531157005e-25, 2.23979855165319e-25]","[2.081817983937443e-26, 2.024816462779559e-26]","[2.218529120117617e-26, 2.101257955930356e-26]","[4.594750548858529e-26, 4.762577375905347e-26]","[4.580592471843537e-26, 4.743585096589322e-26]"
19,60,3050,500,4000,"[[0.03439445133189464, -0.012779700595994595, -0.022081261713933945, 0.0008772328770505766], [-0.010716731489135538, 0.002424582144440742, 0.014464653243879418, -0.020761729708008377], [0.0210714704706133, -0.024233191312928344, -0.01900270869628974, -0.005192518414784625], [-0.009634168470549539, -0.010074743978787687, 0.021179208349617527, 0.008606029761933441]]","[[ 1.         -0.37156286 -0.6420007   0.02550507]
 [-0.31158315  0.07049341  0.42055194 -0.60363602]
 [ 0.61264156 -0.70456688 -0.55249344 -0.15096965]
 [-0.28010822 -0.29291771  0.61577398  0.25021564]]","[-4.363974233052714e-19, 2.957143115925594e-19]","[9.407680872681283e-19, 5.1146673010862045e-19]","[0.022147466129256475, 0.02104581839863744]",,,"[2.212677537408446e-25, 2.221824343624244e-25]","[2.196970160568509e-25, 2.213144501842656e-25]","[2.061440848088855e-26, 2.075307522890081e-26]","[2.186284924891907e-26, 2.137182509813401e-26]","[4.571280184406705e-26, 4.749707754791011e-26]","[4.556850005668492e-26, 4.730591719655484e-26]"
20,60,3050,500,4000,"[[0.028971224495435384, -0.01106021106747738, -0.017918550815230777, 0.0011333951321756321], [-0.009042512924157475, 0.0033990564918588047, 0.01136314253208097, -0.0183231268840348], [0.01760588996688526, -0.020378404893927518, -0.01621265552911591, -0.0051460964102480935], [-0.007276875372793605, -0.009494199801224503, 0.017992992743620123, 0.005806016665300841]]","[[ 1.         -0.3817654  -0.61849477  0.03912141]
 [-0.31212049  0.11732526  0.39222169 -0.63245953]
 [ 0.60770265 -0.70340157 -0.55961237 -0.17762785]
 [-0.25117597 -0.32771137  0.62106428  0.20040633]]","[-1.6223781764172494e-19, -1.273638717166271e-19]","[2.2670820367654876e-19, -1.2875334976426357e-19]","[0.020882791716554754, 0.019310378261705927]",,,"[2.19331303133523e-25, 2.200443848589041e-25]","[2.180165772087892e-25, 2.193985740700214e-25]","[2.036354338673614e-26, 2.10209788749526e-26]","[2.151228522262445e-26, 2.156440159855564e-26]","[4.553750086846832e-26, 4.740714762817693e-26]","[4.539273608516827e-26, 4.722071334887768e-26]"
21,60,3050,500,4000,"[[0.02473798447667682, -0.00982049291979699, -0.014595975196147653, 0.0013602682586476393], [-0.007790633894098685, 0.004089694772352686, 0.008935930923351527, -0.016271154992576246], [0.014889955820891367, -0.01737529812178992, -0.014005146080383411, -0.004929366684739551], [-0.005378674746612647, -0.008857113872711368, 0.015416889661836696, 0.0036652642672669357]]","[[ 1.         -0.39698032 -0.59002281  0.05498703]
 [-0.31492598  0.16532045  0.36122308 -0.65773972]
 [ 0.60190659 -0.70237323 -0.56613933 -0.19926307]
 [-0.21742575 -0.35803701  0.62320718  0.14816342]]","[-9.145408134878148e-20, -3.871221685839004e-19]","[-8.583375320650341e-19, 6.384607220082398e-20]","[0.0196612718358287, 0.01761173968713268]",,,"[2.179401040791798e-25, 2.184542545974713e-25]","[2.168439895637555e-25, 2.179730057534839e-25]","[2.011487491773759e-26, 2.11345984765378e-26]","[2.118209041427359e-26, 2.164177758375434e-26]","[4.542095903423576e-26, 4.737709773872555e-26]","[4.527697475365623e-26, 4.719768750207618e-26]"
22,60,3050,500,4000,"[[0.021372756510901775, -0.008880159623068314, -0.011873299567097338, 0.0015401547543788972], [-0.006825068382334056, 0.004596207195465039, 0.006961186671693397, -0.014546081418285183], [0.012684472935846255, -0.014981937776621943, -0.0122289690910849, -0.004634638686304095], [-0.003837595878266798, -0.008237950076967471, 0.013325149318743639, 0.0019732924144991145]]","[[ 1.         -0.41548967 -0.55553431  0.07206159]
 [-0.31933496  0.21504981  0.32570374 -0.68058986]
 [ 0.59348793 -0.70098294 -0.57217557 -0.21684796]
 [-0.1795555  -0.38544163  0.62346424  0.09232746]]","[-4.683741006864846e-19, 4.913122755677255e-19]","[-1.72538165729088e-19, -4.672882559335532e-19]","[0.01852023616624528, 0.01603045828918569]",,,"[2.169347338061206e-25, 2.172636378389666e-25]","[2.160221144799452e-25, 2.169057990113965e-25]","[1.989527298259001e-26, 2.116187291968228e-26]","[2.089480676320233e-26, 2.165317619490404e-26]","[4.537912980086743e-26, 4.742532827452981e-26]","[4.523656699004386e-26, 4.725330294624396e-26]"
23,60,3050,500,4000,"[[0.018673879930234366, -0.008135947914440778, -0.009578506525823795, 0.0016570341329361533], [-0.006056132623688171, 0.004994294518680862, 0.005297881161486927, -0.013103160443743659], [0.010832859071775088, -0.013058716723774686, -0.010775919748086477, -0.004327458905558692], [-0.002580623921616201, -0.007664671033692644, 0.011644156897180792, 0.0005938364448902335]]","[[ 1.         -0.43568599 -0.51293607  0.0887354 ]
 [-0.32431035  0.26744814  0.28370543 -0.70168388]
 [ 0.58010757 -0.69930388 -0.57705843 -0.23173861]
 [-0.13819431 -0.41044877  0.62355316  0.03180038]]","[-1.091266785156972e-19, -3.421331690155758e-19]","[1.3586646916104714e-19, -1.3317336628154583e-20]","[0.01747171859839411, 0.01462371737339856]",,,"[2.162379854558291e-25, 2.163831053801266e-25]","[2.154765924284167e-25, 2.161177548834239e-25]","[1.972588996725888e-26, 2.115444426187513e-26]","[2.066719357684269e-26, 2.163807839545879e-26]","[4.546485848198594e-26, 4.757440050797603e-26]","[4.532415897002886e-26, 4.740919124267063e-26]"
24,60,3050,500,4000,"[[0.016513796853108522, -0.007528517385195815, -0.007546612059670579, 0.0016814801752579617], [-0.005414829465184739, 0.005387124252538381, 0.003820042764836117, -0.011914475524636373], [0.00920544692664409, -0.011535739896901962, -0.009547715442113115, -0.004093442477220179], [-0.0015481188332465358, -0.0071296812457166, 0.010365709817374481, -0.0006037885109093939]]","[[ 1.         -0.45589258 -0.45698831  0.10182275]
 [-0.3278973   0.3262196   0.23132432 -0.72148614]
 [ 0.55743976 -0.69855164 -0.57816597 -0.24788015]
 [-0.093747   -0.43174088  0.62769997 -0.03656267]]","[-1.4440307114484557e-19, -9.55920659636384e-19]","[-5.640020512080394e-19, -2.915236839427904e-19]","[0.01650728860422979, 0.013456312409473172]",,,"[2.158466649686865e-25, 2.157821882272768e-25]","[2.152013288654009e-25, 2.155820480746167e-25]","[1.964377054796332e-26, 2.115718854264948e-26]","[2.053325152435082e-26, 2.162988269893624e-26]","[4.588306664310244e-26, 4.787895403038104e-26]","[4.574512913115655e-26, 4.77196520471116e-26]"
25,60,3050,500,4000,"[[0.014339721090378149, -0.006809334819019269, -0.005742713527421603, 0.0008298120493291528], [-0.004333808682845044, 0.00615402327374333, 0.002063492896842593, -0.010111632206893874], [0.007772014040859702, -0.009852873565997879, -0.008355595599630939, -0.004370620150080932], [-0.0009210252015703149, -0.006083513318246176, 0.009192278905430586, -0.002221345364978103]]","[[ 1.         -0.47485825 -0.40047596  0.05786807]
 [-0.30222406  0.4291592   0.14390049 -0.70514846]
 [ 0.54199199 -0.68710357 -0.58268885 -0.30479115]
 [-0.06422895 -0.4242421   0.6410361  -0.15490855]]","[-5.284709561260542e-19, -2.7164874615360086e-20]","[6.236231247189582e-19, 2.681397008196635e-20]","[0.014446650698349123, 0.01286611361635283]",,,"[2.15543123005855e-25, 2.154685702228714e-25]","[2.149044272587344e-25, 2.152411227891137e-25]","[1.967301604019807e-26, 2.133960995947409e-26]","[2.055578154020277e-26, 2.1818248253384e-26]","[4.839702925759241e-26, 4.865619150586913e-26]","[4.82629631200727e-26, 4.850288440682857e-26]"
