azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
20,60,5450,500,4000,"[[0.015378184785029472, -0.005872752495731555, -0.00024639868198101316, 0.00010491013988157263], [-0.005872753965967977, 0.015373088665010734, 0.00020838274642948518, 0.00020393045863826052], [0.0002463360128632257, -0.00020831664420083003, -0.004698974294271255, 0.013411359108875545], [0.00010497498762667039, 0.00020395565215857714, -0.01341135923319144, -0.004693878174466114]]","[[ 1.         -0.38188854 -0.01602261  0.00682201]
 [-0.38188863  0.99966861  0.01355054  0.01326102]
 [ 0.01601854 -0.01354624 -0.30556105  0.87210287]
 [ 0.00682623  0.01326266 -0.87210288 -0.30522966]]","[7.291876865667842e-20, 1.4277979497237245e-19]","[-3.181818928601733e-19, -8.04004294437381e-20]","[0.015483094916482112, 0.015273274636833192]",,,"[2.186394531313835e-25, 2.190000356844623e-25]","[2.190379165587743e-25, 2.193174478051254e-25]","[1.152399927614355e-26, 1.107581459174348e-26]","[8.661693936223435e-27, 7.950191316174803e-27]","[4.712749557049277e-26, 4.63290503665346e-26]","[4.666067074068295e-26, 4.598437976985418e-26]"
21,60,5450,500,4000,"[[0.015563779765368617, -0.005578398333469995, -0.0002969787714834463, 0.00013981120634037927], [-0.00557840148709225, 0.015556940469181926, 0.00023420210213804572, 0.0002242427675164406], [0.00029688012430900777, -0.00023405025778722676, -0.00468927734497972, 0.013749509275636207], [0.0001398948590485211, 0.00022432283862062073, -0.01374950882038455, -0.004682438049535252]]","[[ 1.         -0.35842182 -0.0190814   0.00898311]
 [-0.35842203  0.99956056  0.01504789  0.01440799]
 [ 0.01907507 -0.01503814 -0.30129425  0.88342996]
 [ 0.00898849  0.01441313 -0.88342993 -0.30085481]]","[-4.310319958527502e-21, -6.93632258788106e-21]","[-4.714584639615436e-19, 4.2974979338000414e-19]","[0.015703590963160024, 0.015423968550631491]",,,"[2.188094136298733e-25, 2.19173540669772e-25]","[2.194187691345001e-25, 2.196742442118844e-25]","[1.173815612918229e-26, 1.122528102441935e-26]","[8.662733989750448e-27, 7.89492957938782e-27]","[4.739184550968602e-26, 4.646690404618446e-26]","[4.691783227169355e-26, 4.611803457455276e-26]"
22,60,5450,500,4000,"[[0.015825359402624885, -0.005195157023425837, -0.00036714776219821965, 0.0001905040664425428], [-0.0051951567858844775, 0.01581571039232755, 0.0002667951784337189, 0.00025106492046305816], [0.00036714864094654863, -0.0002668117148292874, -0.004686725841044933, 0.01419082326610543], [0.00019050885070953514, 0.00025105226245090295, -0.014190823554273096, -0.004677076830754825]]","[[ 1.         -0.32828051 -0.02319996  0.0120379 ]
 [-0.32828049  0.99939028  0.01685871  0.01586472]
 [ 0.02320002 -0.01685976 -0.29615288  0.89671412]
 [ 0.0120382   0.01586392 -0.89671414 -0.29554317]]","[-1.5076070821210344e-19, 3.732899032593579e-19]","[-3.000795702516055e-21, -7.108911055829728e-19]","[0.016015863460348452, 0.015634855327670786]",,,"[2.19070924858761e-25, 2.194223215600007e-25]","[2.199456535507614e-25, 2.201498018158622e-25]","[1.202237638274437e-26, 1.14228913667075e-26]","[8.664511731780327e-27, 7.83203643144692e-27]","[4.77950305904861e-26, 4.669129006672524e-26]","[4.731488471928809e-26, 4.633773845641888e-26]"
23,60,5450,500,4000,"[[0.016243238037794667, -0.004637836034399389, -0.00047908966240938324, 0.00027508282856976733], [-0.004637836078483348, 0.016228233058104228, 0.0003122195903123879, 0.0002907845137635461], [0.000479095640369071, -0.00031221089369060025, -0.0047040120588298295, 0.01483348876509332], [0.0002750716737006533, 0.00029079314808313865, -0.01483348838897044, -0.004689007079144168]]","[[ 1.         -0.28552411 -0.02949471  0.01693522]
 [-0.28552411  0.99907623  0.01922151  0.01790188]
 [ 0.02949508 -0.01922098 -0.28959817  0.91321008]
 [ 0.01693453  0.01790241 -0.91321006 -0.28867441]]","[-1.2436536133963507e-19, -4.1208722126501204e-20]","[-4.730898752688918e-19, -3.1032152305982375e-20]","[0.016518320857371923, 0.015968155200531894]",,,"[2.195338251068779e-25, 2.198257453146974e-25]","[2.207737437091999e-25, 2.208592534661015e-25]","[1.244840045162909e-26, 1.171549748766237e-26]","[8.669532648487967e-27, 7.755722534623883e-27]","[4.853078347116604e-26, 4.71246197951013e-26]","[4.804605619245672e-26, 4.676552093793536e-26]"
24,60,5450,500,4000,"[[0.017567518461637434, -0.003441072644262521, -0.0008130798617249932, 0.0005843606250947238], [-0.003441073488391071, 0.017534468035434143, 0.0003142168651019533, 0.00024255511478467405], [0.0008130646661997189, -0.00031419907505220813, -0.00424807028603441, 0.016682038235561827], [0.0005843767969943133, 0.00024256618445901595, -0.016682038641104877, -0.0042150198598443845]]","[[ 1.         -0.19587699 -0.04628314  0.0332637 ]
 [-0.19587704  0.99811866  0.01788624  0.01380702]
 [ 0.04628227 -0.01788523 -0.24181391  0.9495956 ]
 [ 0.03326462  0.01380765 -0.94959562 -0.23993257]]","[1.0059463590184203e-20, 2.064834333396117e-19]","[-1.3413052926158958e-21, 1.5581128940711595e-19]","[0.018151879076850348, 0.016983157827297146]",,,"[2.211311760901092e-25, 2.209805981462924e-25]","[2.230444947327023e-25, 2.225623050565094e-25]","[1.340622194626386e-26, 1.236023119216957e-26]","[8.642145373407934e-27, 7.648625811290324e-27]","[5.094048384144356e-26, 4.863107753116646e-26]","[5.043073028356586e-26, 4.82522575535677e-26]"
25,60,5450,500,4000,"[[0.017913568638700007, -0.003539234792808185, -0.0007697289827810812, 0.0006389955740067397], [-0.00353923668442705, 0.017885097588312877, 0.00013567827081283626, 5.6899918620514954e-06], [0.000769674661309474, -0.00013562753636408187, -0.002924582817864214, 0.01730288357475002], [0.0006390505273461387, 5.722830400421003e-06, -0.01730288559343426, -0.002896111767611488]]","[[ 1.00000000e+00 -1.97572849e-01 -4.29690476e-02  3.56710372e-02]
 [-1.97572955e-01  9.98410643e-01  7.57405035e-03  3.17635865e-04]
 [ 4.29660151e-02 -7.57121817e-03 -1.63260759e-01  9.65909358e-01]
 [ 3.56741049e-02  3.19469030e-04 -9.65909470e-01 -1.61671403e-01]]","[-5.792997177799785e-20, 1.905676653430163e-19]","[8.225305128862903e-20, 1.5940074712868744e-19]","[0.018552564202606803, 0.017274573055289053]",,,"[2.216536547608527e-25, 2.213848320998298e-25]","[2.23499770054295e-25, 2.229275741875572e-25]","[1.31772279408836e-26, 1.227318250625705e-26]","[8.55532195367673e-27, 7.685256767795362e-27]","[5.02736046933048e-26, 4.826740693216111e-26]","[4.976566236479245e-26, 4.788897734431527e-26]"
26,60,5450,500,4000,"[[0.018134838695369478, -0.003523310120561186, -0.0007217613248902259, 0.0006503404194593277], [-0.003523313206640422, 0.018108491237073615, 4.170782002252182e-05, -9.65388874775402e-05], [0.0007216926813816064, -4.1613822739706085e-05, -0.002014993255107028, 0.017662776934223037], [0.0006503998758395689, -9.646679410808541e-05, -0.017662779517387997, -0.001988645797118529]]","[[ 1.         -0.19428406 -0.03979971  0.03586138]
 [-0.19428423  0.99854714  0.00229987 -0.00532339]
 [ 0.03979593 -0.00229469 -0.11111173  0.97396934]
 [ 0.03586466 -0.00531942 -0.97396949 -0.10965886]]","[-1.2997641486885827e-19, -1.659007823201808e-19]","[9.677836074249653e-20, 3.3994440214417326e-20]","[0.01878517910460223, 0.01748449826639166]",,,"[2.221941059061179e-25, 2.218649215167483e-25]","[2.240302112126369e-25, 2.234147766522224e-25]","[1.30575183339215e-26, 1.224219226044225e-26]","[8.52714314461978e-27, 7.719321611998378e-27]","[4.997777688369013e-26, 4.810476679712804e-26]","[4.94711910848154e-26, 4.772659821151842e-26]"
27,60,5450,500,4000,"[[0.01834293510683887, -0.0034531059719730625, -0.0006809150827918971, 0.0006535104965005034], [-0.0034531059034305575, 0.018318017624749286, -1.750663787166779e-05, -0.0001499011618631084], [0.0006809273382408975, 1.750194258122429e-05, -0.0011913521593404108, 0.01796364778978425], [0.0006534980890676352, -0.00014990328906470675, -0.01796364732065999, -0.001166434677255339]]","[[ 1.00000000e+00 -1.88252641e-01 -3.71213810e-02  3.56273679e-02]
 [-1.88252637e-01  9.98641576e-01 -9.54407665e-04 -8.17214699e-03]
 [ 3.71220491e-02  9.54151693e-04 -6.49488292e-02  9.79322430e-01]
 [ 3.56266914e-02 -8.17226296e-03 -9.79322405e-01 -6.35904053e-02]]","[3.1607872443058313e-19, -1.0666511459935951e-19]","[2.7632657975181803e-19, 1.3704384258790176e-19]","[0.01899644559299778, 0.01768942460070831]",,,"[2.227862777724506e-25, 2.224195921738831e-25]","[2.246407936005483e-25, 2.239913206479303e-25]","[1.298790101451234e-26, 1.223384249544388e-26]","[8.524060740217178e-27, 7.759654818733405e-27]","[4.981722905231969e-26, 4.800633845158773e-26]","[4.931236290916079e-26, 4.762828784712823e-26]"
28,60,5450,500,4000,"[[0.018568170165757226, -0.0033298855379581315, -0.0006523016619805824, 0.000658579020671537], [-0.0033298886399111905, 0.01854418673295298, -4.811454989989784e-05, -0.00016900763767025844], [0.0006522232073051656, 4.8220637026549047e-05, -0.0003853147904756144, 0.018251141997652518], [0.0006586410359497605, -0.0001689162613865364, -0.018251145081459242, -0.000361331358070228]]","[[ 1.         -0.17933299 -0.0351301   0.03546817]
 [-0.17933316  0.99870836 -0.00259124 -0.00910201]
 [ 0.03512587  0.00259695 -0.02075136  0.98292626]
 [ 0.03547151 -0.00909709 -0.98292642 -0.01945972]]","[-3.1008507974257333e-19, 5.0687507363931434e-20]","[1.0498400283123878e-19, 3.910863573214848e-19]","[0.01922674917596179, 0.017909591135335776]",,,"[2.234562648966794e-25, 2.230635669118083e-25]","[2.253559104524223e-25, 2.24667480155462e-25]","[1.296481406193365e-26, 1.224573437159401e-26]","[8.543211107538534e-27, 7.810519871415423e-27]","[4.976237003446134e-26, 4.795272026819423e-26]","[4.926035833336293e-26, 4.75747904499835e-26]"
29,60,5450,500,4000,"[[0.018836859110966865, -0.003139356626364106, -0.0006420711686305669, 0.000675246964832316], [-0.0031393588211157605, 0.018813090268742113, -4.7975564744832944e-05, -0.00015618573200789477], [0.0006420612171209178, 4.8038177876545175e-05, 0.00044311335560824914, 0.0185557827316418], [0.0006752462234992148, -0.00015612235887469214, -0.018555783237973893, 0.0004668821977262786]]","[[ 1.         -0.1666603  -0.03408589  0.03584711]
 [-0.16666042  0.99873817 -0.0025469  -0.0082915 ]
 [ 0.03408536  0.00255022  0.02352374  0.98507838]
 [ 0.03584707 -0.00828813 -0.98507841  0.02478557]]","[-7.98106932491009e-20, 2.0068558049804568e-19]","[-2.8755892846839166e-19, 2.762398868426327e-19]","[0.019512106065176865, 0.01816161213624744]",,,"[2.242437346416627e-25, 2.238249876206521e-25]","[2.262202142310625e-25, 2.254715567824869e-25]","[1.299779005602608e-26, 1.22821744704283e-26]","[8.587734664637173e-27, 7.877321975403571e-27]","[4.982542499177416e-26, 4.794552790884959e-26]","[4.932871673065454e-26, 4.756805639889782e-26]"
30,60,5450,500,4000,"[[0.01918969491951057, -0.0028466305891513208, -0.0006617135447743573, 0.0007190706723377312], [-0.002846632603103829, 0.019164503869363463, -6.687473551876815e-06, -0.00010593319379552867], [0.0006616856289898372, 6.7445649914005495e-06, 0.0013382494712570465, 0.018916475059608192], [0.0007190883878778135, -0.00010587543969973356, -0.018916476056373695, 0.001363440521303928]]","[[ 1.00000000e+00 -1.48341628e-01 -3.44827548e-02  3.74717094e-02]
 [-1.48341733e-01  9.98687262e-01 -3.48492958e-04 -5.52031672e-03]
 [ 3.44813001e-02  3.51468068e-04  6.97379232e-02  9.85762157e-01]
 [ 3.74726326e-02 -5.51730708e-03 -9.85762209e-01  7.10506617e-02]]","[-1.1985912395168925e-19, -6.2910582445371665e-21]","[6.68963796913716e-19, 5.624360601179153e-19]","[0.019908765581010044, 0.018470624237117504]",,,"[2.252272493627945e-25, 2.247587039775994e-25]","[2.273251871229698e-25, 2.264616090805072e-25]","[1.31131572971823e-26, 1.235544780937744e-26]","[8.66723138025527e-27, 7.969678045709907e-27]","[5.006525601882998e-26, 4.800550321444906e-26]","[4.957887920688872e-26, 4.762957184370383e-26]"
31,60,5450,500,4000,"[[0.019720277382824274, -0.0023606010305809947, -0.0007392564823537208, 0.0008288818443234943], [-0.0023606054015906774, 0.019688693157384543, 0.00010564019623095542, 4.16373846038611e-06], [0.0007391269040211161, -0.00010553848229580834, 0.0023882175938383355, 0.019414297424961917], [0.0008289849467054537, 4.2638120676782485e-06, -0.0194143018054094, 0.002419801818671848]]","[[ 1.00000000e+00 -1.19704251e-01 -3.74871239e-02  4.20319567e-02]
 [-1.19704472e-01  9.98398388e-01  5.35693257e-03  2.11139954e-04]
 [ 3.74805531e-02 -5.35177474e-03  1.21104665e-01  9.84483993e-01]
 [ 4.20371849e-02  2.16214609e-04 -9.84484215e-01  1.22706277e-01]]","[1.2155644203510595e-19, 1.6831032846552788e-19]","[-2.9410789130501126e-19, 5.462670561849212e-19]","[0.020549159215960885, 0.018891395528216375]",,,"[2.266088397396798e-25, 2.259982643047211e-25]","[2.289046210988804e-25, 2.277800152883689e-25]","[1.338259977851476e-26, 1.249775793950594e-26]","[8.808289860551065e-27, 8.11057394963219e-27]","[5.067312972281515e-26, 4.820398849790912e-26]","[5.020814022259307e-26, 4.783255664516422e-26]"
32,60,5450,500,4000,"[[0.02090764909152186, -0.0012072428035669203, -0.0010283512260157337, 0.0012273258668775266], [-0.0012072437128361393, 0.020839028383449483, 0.0004517889242216305, 0.00031103135503616217], [0.0010283109881315845, -0.0004517839781598861, 0.0040189380763201235, 0.020440400480029503], [0.001227358685887834, 0.0003110350101270407, -0.020440402395026352, 0.004087558784359749]]","[[ 1.         -0.05774168 -0.04918541  0.05870224]
 [-0.05774172  0.99671791  0.02160879  0.01487644]
 [ 0.04918348 -0.02160855  0.19222334  0.97765179]
 [ 0.05870381  0.01487661 -0.97765188  0.19550542]]","[-1.758522055690133e-21, 2.4065434023444397e-19]","[-5.430712908678959e-20, 4.797598140697986e-19]","[0.022134974946349188, 0.019680323213930435]",,,"[2.294984916469663e-25, 2.282128306465184e-25]","[2.322083549806793e-25, 2.301327452412522e-25]","[1.419924164019413e-26, 1.287620164346003e-26]","[9.158904554337298e-27, 8.416451950990697e-27]","[5.290810802185988e-26, 4.901069189680906e-26]","[5.249292349761022e-26, 4.865209751053026e-26]"
33,60,5450,500,4000,"[[0.020700226050721166, -0.0019234649265085137, -0.0014278457735068476, 0.002068840936768304], [-0.0019234629867972437, 0.020544296450838967, -0.0001900856582981343, -0.0002761439787699919], [0.0014278508390351795, 0.00019006690456178823, 0.006980395947996274, 0.019281013973658077], [0.002068839244109044, -0.00027617039707630007, -0.019281013413653986, 0.007136325547865405]]","[[ 1.         -0.09292    -0.0689773   0.09994292]
 [-0.0929199   0.99246725 -0.00918278 -0.01334014]
 [ 0.06897755  0.00918188  0.33721351  0.93143978]
 [ 0.09994283 -0.01334142 -0.93143975  0.34474626]]","[-1.5287636550079462e-19, -2.430063107422153e-19]","[-2.975925974790272e-19, -8.229012088456735e-20]","[0.02276906697509408, 0.018631385103810006]",,,"[2.317919995758653e-25, 2.293230348461159e-25]","[2.340663856460546e-25, 2.310290689134722e-25]","[1.345255383619631e-26, 1.260335071557858e-26]","[8.892872106213473e-27, 8.722706202199835e-27]","[5.288682798471786e-26, 4.918853590993267e-26]","[5.250631724221037e-26, 4.884742665948129e-26]"
34,60,5450,500,4000,"[[0.020095062912791103, -0.002708472017722936, -0.0012617681641725479, 0.002067142934476427], [-0.00270846971444127, 0.0199272338042484, -0.0006735111901535029, -0.0006309815909935085], [0.001261855283588355, 0.0006734644573749616, 0.008067882797909492, 0.01807369872292713], [0.002067092772881256, -0.0006310413558792535, -0.018073690899277395, 0.008235711906254039]]","[[ 1.         -0.13478296 -0.06278996  0.1028682 ]
 [-0.13478284  0.99164824 -0.03351625 -0.03139983]
 [ 0.06279429  0.03351393  0.40148582  0.89940991]
 [ 0.1028657  -0.03140281 -0.89940952  0.40983758]]","[-1.067380217060866e-19, 1.643062018086115e-19]","[-7.442802226400942e-19, 3.3335112261533436e-19]","[0.02216220583520251, 0.018027919968500346]",,,"[2.323105782779318e-25, 2.297641454159303e-25]","[2.341389944446704e-25, 2.312764307487184e-25]","[1.254916707507903e-26, 1.22570516418722e-26]","[8.624865689284653e-27, 8.77881532150746e-27]","[5.163278117047476e-26, 4.882602326366705e-26]","[5.127950277572251e-26, 4.849825989409049e-26]"
35,60,5450,500,4000,"[[0.019618221954630893, -0.0033037307929052826, -0.0010692440497289853, 0.0019891212148535793], [-0.0033037654754944825, 0.019442637553392907, -0.0010241956787467531, -0.000842522379531358], [0.001068354827887946, 0.0010248688454507816, 0.008898580959874168, 0.01702252602442923], [0.0019895413647147988, -0.000841567248008366, -0.017022622371831896, 0.00907416533125271]]","[[ 1.         -0.16840113 -0.0545026   0.10139151]
 [-0.1684029   0.99104993 -0.05220635 -0.04294591]
 [ 0.05445727  0.05224066  0.45358754  0.86768954]
 [ 0.10141293 -0.04289722 -0.86769445  0.4625376 ]]","[7.214756907947991e-20, 4.7689544828722464e-21]","[-1.3771451961306906e-19, 9.117634733543365e-20]","[0.02160734315772151, 0.017629100730180095]",,,"[2.328949528536398e-25, 2.303538043856001e-25]","[2.343552890336662e-25, 2.316884678737767e-25]","[1.181238341497293e-26, 1.195620560509374e-26]","[8.419356585930014e-27, 8.818412737231578e-27]","[5.073905395694891e-26, 4.856052314951688e-26]","[5.040953405887483e-26, 4.824479892508232e-26]"
36,60,5450,500,4000,"[[0.01919158319020525, -0.004214079412994434, -0.0009371895497641707, 0.0019521609473419615], [-0.004214705466896188, 0.019003601302075516, -0.00122362529960181, -0.0009993819498288156], [0.00091344945223426, 0.001240754453969123, 0.009262306885565246, 0.0161050840691809], [0.0019620371660766405, -0.0009753331055408401, -0.01610775837809231, 0.009450268707202452]]","[[ 1.         -0.21957956 -0.04883336  0.10171964]
 [-0.21961218  0.99020498 -0.06375843 -0.05207397]
 [ 0.04759636  0.06465097  0.48262339  0.83917434]
 [ 0.10223425 -0.05082088 -0.83931368  0.49241736]]","[-4.118979680444417e-19, -9.326211412316134e-20]","[8.483192140832166e-20, -9.633022362000671e-21]","[0.02114374412603664, 0.017239422233478213]",,,"[2.334565752400762e-25, 2.308985412826601e-25]","[2.345957203870399e-25, 2.320832816495265e-25]","[1.102645119612066e-26, 1.148165441465569e-26]","[8.041770039171422e-27, 8.573512547577098e-27]","[4.992200616452384e-26, 4.829032404632779e-26]","[4.961939769341225e-26, 4.799246501840883e-26]"
37,60,5450,500,4000,"[[0.018842742147544674, -0.005264909324546788, -0.0008390625627929954, 0.001944913781501257], [-0.0052658231851795, 0.01864497542312615, -0.0013071864448852665, -0.0011081492355754813], [0.0007811374561549072, 0.0013463681612046886, 0.009405506207898302, 0.01527012990496451], [0.0019664476231193787, -0.0010556515914914146, -0.015276605918762776, 0.009603164760435908]]","[[ 1.         -0.27941312 -0.04452975  0.10321819]
 [-0.27946162  0.98950436 -0.06937347 -0.0588104 ]
 [ 0.04145561  0.07145288  0.49915804  0.8103985 ]
 [ 0.10436101 -0.05602431 -0.81074218  0.50964794]]","[-1.3022452851995537e-20, 1.8503553971015978e-19]","[-3.9498824409894485e-19, 1.4006434014773043e-19]","[0.020787655917729207, 0.016897828356844304]",,,"[2.340316406010558e-25, 2.314421499749374e-25]","[2.349027470320228e-25, 2.325062425414367e-25]","[1.023515901713252e-26, 1.09135082932441e-26]","[7.561239159867775e-27, 8.158090999596389e-27]","[4.920729735495444e-26, 4.802709057316678e-26]","[4.893232571705128e-26, 4.77503625494869e-26]"
38,60,5450,500,4000,"[[0.018583354761300675, -0.006376671410175137, -0.0007591953179701663, 0.0019518661558182444], [-0.006377298109465848, 0.018381456533031013, -0.0013066043098957727, -0.0011737755188301593], [0.0006649755839544157, 0.0013656677393676466, 0.009457770820756639, 0.014471374922408211], [0.0019839288268860143, -0.0011008735228181306, -0.014481460931141887, 0.00965941598993818]]","[[ 1.         -0.34313887 -0.04085351  0.10503304]
 [-0.3431726   0.98913553 -0.07031046 -0.06316274]
 [ 0.0357834   0.07348876  0.50893775  0.7787278 ]
 [ 0.10675838 -0.05923976 -0.77927054  0.5197886 ]]","[-1.6295156500948743e-20, 2.0701525998149967e-19]","[-3.1591969768510285e-19, 9.180236179995872e-20]","[0.020535220905939625, 0.016631488596428316]",,,"[2.346553947288185e-25, 2.320329690309481e-25]","[2.352952070939579e-25, 2.329870703686302e-25]","[9.45062204925173e-27, 1.029124636091011e-26]","[7.02557393657523e-27, 7.650881283852699e-27]","[4.859339444842873e-26, 4.777783830923416e-26]","[4.834560735492688e-26, 4.75239285174425e-26]"
39,60,5450,500,4000,"[[0.018410768133952843, -0.007540290514226935, -0.0006877375311690262, 0.001954467072856134], [-0.007540200981963454, 0.018212088827623665, -0.00123986593871116, -0.001201940776306101], [0.0005579716773144122, 0.0013154987843109428, 0.009470592767363312, 0.013663679803351024], [0.001995731006050239, -0.0011192597172854548, -0.013676661354041912, 0.009668847497670253]]","[[ 1.         -0.40955871 -0.03735518  0.10615891]
 [-0.40955385  0.98920853 -0.06734461 -0.06528466]
 [ 0.03030681  0.07145268  0.51440509  0.74215697]
 [ 0.1084002  -0.06079375 -0.74286207  0.5251735 ]]","[-1.6203371933785042e-20, 3.3972352837329816e-20]","[-3.7314443623066053e-19, 4.551325658929022e-19]","[0.020365235195722222, 0.016456301052137964]",,,"[2.353431474445629e-25, 2.327037768766066e-25]","[2.357736059388974e-25, 2.335475540535053e-25]","[8.66495069899329e-27, 9.624980735061093e-27]","[6.449205186276813e-27, 7.080897398563182e-27]","[4.806348771031324e-26, 4.754156490618055e-26]","[4.784247677395836e-26, 4.731163746593132e-26]"
40,60,5450,500,4000,"[[0.018321751382383684, -0.008731323820704658, -0.0006142706057379705, 0.0019348597830393304], [-0.00873024013806249, 0.018133903720010836, -0.0011301467149018585, -0.00119622090066515], [0.00045328906519340065, 0.001218019427451496, 0.009494023148516915, 0.012802928235570828], [0.001983547976288946, -0.0011151356457891196, -0.012817689672248753, 0.009681286785878995]]","[[ 1.         -0.47655509 -0.03352685  0.10560452]
 [-0.47649594  0.98974729 -0.06168333 -0.06528966]
 [ 0.02474049  0.06647942  0.51818317  0.69878299]
 [ 0.10826192 -0.06086403 -0.69958867  0.528404  ]]","[5.990212593910012e-21, 2.0961147471908455e-19]","[-2.0480983379656794e-19, -1.4994156391651124e-19]","[0.02025661115439539, 0.016386891590423395]",,,"[2.361326781065344e-25, 2.335063676767448e-25]","[2.36358268662397e-25, 2.342239994180308e-25]","[7.877449760103646e-27, 8.926619485497811e-27]","[5.858099673395522e-27, 6.48472212137435e-27]","[4.7607799152146e-26, 4.732104554246768e-26]","[4.741309145390259e-26, 4.711567612460842e-26]"
41,60,5450,500,4000,"[[0.01831630978218858, -0.009957647835289563, -0.0005239119071058084, 0.0018666412717191173], [-0.009955364117018153, 0.01814832329587159, -0.0009957021566741279, -0.001153184186454821], [0.00033999012088728524, 0.0010901385078778008, 0.009561808805248538, 0.011835228091996039], [0.001920602965379821, -0.0010855092332961714, -0.011850252890771195, 0.00972910644312114]]","[[ 1.         -0.54364924 -0.02860357  0.10191143]
 [-0.54352455  0.99082858 -0.0543615  -0.06295942]
 [ 0.01856215  0.05951737  0.52203795  0.64615789]
 [ 0.10485753 -0.05926463 -0.64697819  0.53117176]]","[-1.2235284726799502e-19, 5.357632802793283e-20]","[3.9523409658016287e-20, 5.890801419158093e-20]","[0.020182951042920182, 0.016449668501514327]",,,"[2.370967045843538e-25, 2.345449113399165e-25]","[2.370996708535926e-25, 2.350946398681448e-25]","[7.071132041052564e-27, 8.181125384848105e-27]","[5.262638609938432e-27, 5.877714222640823e-27]","[4.721308763818691e-26, 4.71151797892752e-26]","[4.704458900336238e-26, 4.693491312514934e-26]"
42,60,5450,500,4000,"[[0.018376186530306822, -0.011217061382128132, -0.00038910374584880916, 0.001700141256315308], [-0.011213424998080507, 0.01823975589274032, -0.0008662701339214288, -0.0010590866563403149], [0.0001905119985188171, 0.0009629093035781789, 0.009732747088663157, 0.010639671890266248], [0.0017570296120819116, -0.0010131436356698505, -0.010653379520976848, 0.00986843863754577]]","[[ 1.         -0.6104129  -0.02117435  0.09251872]
 [-0.61021502  0.99257568 -0.04714091 -0.05763365]
 [ 0.01036733  0.05239984  0.52963911  0.57899238]
 [ 0.09561449 -0.05513351 -0.57973832  0.53702321]]","[-1.3685529391731533e-19, -3.0232905052888924e-20]","[-1.9245496526732698e-19, -2.8283581627123843e-19]","[0.020076327775692657, 0.016676045264913144]",,,"[2.384569090534977e-25, 2.360976360655615e-25]","[2.381822209439619e-25, 2.363937095291371e-25]","[6.21453972433773e-27, 7.35869445985361e-27]","[4.677306042764817e-27, 5.280282481122084e-27]","[4.68688935095978e-26, 4.692741848948012e-26]","[4.672736096749657e-26, 4.677309464834771e-26]"
43,60,5450,500,4000,"[[0.03436573710786091, 0.02796931699031615, -0.01652456104176041, 0.0005809049847959768], [-0.02694520058266343, -0.021400973922511, 0.019750523997542815, -0.0018115124255850936], [0.017064796016552922, 0.019559448203666865, -0.0025670197218742915, -0.005231470600102418], [-0.006199206691383048, -0.008187284035530894, -0.0013080347971111683, -0.009747318325117408]]","[[ 1.          0.81387217 -0.48084407  0.01690361]
 [-0.78407166 -0.62274159  0.57471556 -0.05271275]
 [ 0.49656424  0.5691555  -0.07469707 -0.15222926]
 [-0.18038917 -0.23823973 -0.03806218 -0.28363478]]","[-1.4674235890589157e-19, -6.161550801638727e-20]","[1.1318151760659008e-20, -3.9916303065583564e-19]","[0.0038630136026723346, 0.0037345867368133944]",,,"[2.40185078070499e-25, 2.389268398990398e-25]","[2.392145198012485e-25, 2.382992494339684e-25]","[5.141664288521747e-27, 5.939931907477217e-27]","[4.172895180171819e-27, 4.618055009275681e-27]","[4.62739554955296e-26, 4.649101517411925e-26]","[4.616557810094885e-26, 4.637313882069551e-26]"
44,60,5450,500,4000,"[[0.017027556698490855, 0.013736038640341695, -0.007841753053287924, 0.0005608904282362083], [-0.012730907065970007, -0.010071553155271105, 0.009897636275455863, -0.001458714671146187], [0.009004524370674819, 0.010582235374969348, -0.0012064776621245254, -0.0026633448578323128], [-0.0027072112377418585, -0.0038353760713102604, -0.0012351272519252547, -0.005526715509147477]]","[[ 1.          0.80669464 -0.46053308  0.03294016]
 [-0.74766493 -0.59148552  0.58127167 -0.08566788]
 [ 0.5288207   0.62147703 -0.07085442 -0.1564138 ]
 [-0.15899    -0.22524524 -0.07253696 -0.32457478]]","[5.771986383657416e-21, 4.5685479606946044e-20]","[7.064395895238966e-20, -9.529722675715359e-21]","[0.006383554153499403, 0.005976414808334077]",,,"[2.371763262860257e-25, 2.359463446211594e-25]","[2.361570465773635e-25, 2.35163695391351e-25]","[4.928771172854509e-27, 5.24872901630306e-27]","[3.757676764161516e-27, 3.833754668042325e-27]","[4.588146928184933e-26, 4.60456605050091e-26]","[4.578168071527605e-26, 4.594898490793692e-26]"
