azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
12,60,4400,500,4000,"[[0.01322155513723498, -0.004195942251237667, 0.0010299344185160024, -0.0007226969436362854], [-0.004195940633439071, 0.013142413596808674, 0.00016226719676876216, 0.0006907134710243482], [-0.0010299281216968946, -0.0001622489911577104, -0.006289268604807028, 0.010821278145845674], [-0.0007227153099937529, 0.0006907275754205387, -0.0108212784721734, -0.006210127064397931]]","[[ 1.         -0.31735618  0.07789813 -0.05466051]
 [-0.31735606  0.9940142   0.01227293  0.05224147]
 [-0.07789765 -0.01227155 -0.47568297  0.81845729]
 [-0.0546619   0.05224254 -0.81845731 -0.46969717]]","[1.7484194676771136e-19, 6.699005010598954e-20]","[-3.193478760602454e-19, -1.7647236586875487e-19]","[0.012498858186794371, 0.013944252073280075]",,,"[2.223548665106433e-25, 2.244358490639224e-25]","[2.250367056631596e-25, 2.265642412236385e-25]","[1.209985372894396e-26, 1.265274916333578e-26]","[1.123546948866657e-26, 1.266136906609293e-26]","[4.583939524622474e-26, 4.599454607928035e-26]","[4.550724698185428e-26, 4.561079553626924e-26]"
13,60,4400,500,4000,"[[0.013295798028460745, -0.0041658092545576765, 0.0009440704345205593, -0.0006739973717997565], [-0.00416580101788127, 0.013212945400788555, 0.00026519681455113454, 0.0008833909845852687], [-0.0009440305424479585, -0.0002651206979644314, -0.0069634268171938915, 0.010507631924839382], [-0.0006741041479118636, 0.0008834526712751521, -0.01050763358812088, -0.0068805741899478174]]","[[ 1.         -0.31331773  0.07100517 -0.05069251]
 [-0.31331711  0.99376851  0.01994591  0.06644137]
 [-0.07100217 -0.01994019 -0.52373139  0.7902972 ]
 [-0.05070054  0.06644601 -0.79029732 -0.5174999 ]]","[1.5027186381583707e-19, 1.6084642005361414e-19]","[-3.667019831930782e-19, 5.0222672366237327e-20]","[0.012621800649789731, 0.01396979539265541]",,,"[2.210707559881709e-25, 2.229915254487064e-25]","[2.237895162070407e-25, 2.251317284609137e-25]","[1.226420685723414e-26, 1.262455821289284e-26]","[1.134431002121715e-26, 1.257508403030698e-26]","[4.589818736531034e-26, 4.591725379245346e-26]","[4.555947110235367e-26, 4.553975227194595e-26]"
14,60,4400,500,4000,"[[0.013402725613472347, -0.0040813972373749145, 0.0008839072441048923, -0.0006437474268463963], [-0.004081392235791151, 0.013311531138426307, 0.00034922751832925855, 0.0010575864827750236], [-0.0008838332572795843, -0.0003492691147730923, -0.007520012422103642, 0.010290195973768899], [-0.0006438807078600245, 0.0010575920482150866, -0.010290203740599762, -0.007428817947525497]]","[[ 1.         -0.30451994  0.06594981 -0.04803108]
 [-0.30451957  0.99319583  0.02605646  0.07890831]
 [-0.06594429 -0.02605956 -0.56108083  0.76776891]
 [-0.04804103  0.07890873 -0.76776948 -0.55427666]]","[5.374828430192404e-21, 4.694288411792818e-19]","[2.1959577765969556e-19, 1.680640394252495e-19]","[0.01275897817968002, 0.014046473032671905]",,,"[2.201940402188831e-25, 2.219829187602335e-25]","[2.229475819585635e-25, 2.241460836626764e-25]","[1.243710111930146e-26, 1.262772344989074e-26]","[1.147404135460622e-26, 1.252043263841956e-26]","[4.601173146446898e-26, 4.58860821718705e-26]","[4.566735028475398e-26, 4.551345929716071e-26]"
15,60,4400,500,4000,"[[0.013545749272763228, -0.003939731999444651, 0.0008438840560973796, -0.0006269663816567148], [-0.003939732220920763, 0.013441542705807774, 0.0004300920372124481, 0.0012337132929849714], [-0.0008439166457863155, -0.0004300314982578706, -0.007998962639823172, 0.01016879898963042], [-0.0006269211224027762, 0.0012337336889111728, -0.010168793724706445, -0.007894756073000955]]","[[ 1.         -0.29084637  0.06229881 -0.0462851 ]
 [-0.29084639  0.99230707  0.03175107  0.09107752]
 [-0.06230122 -0.0317466  -0.59051459  0.75070037]
 [-0.04628176  0.09107903 -0.75069998 -0.58282166]]","[2.7899376205962003e-19, -1.4673362556319369e-19]","[-7.83470863582201e-20, 4.620496094502192e-20]","[0.012918782884073582, 0.014172715646704378]",,,"[2.196153304687519e-25, 2.212860700246725e-25]","[2.224107523159491e-25, 2.23486422601206e-25]","[1.263388857207696e-26, 1.266092866646243e-26]","[1.162963892562301e-26, 1.249210981055537e-26]","[4.619337218172182e-26, 4.589433160057745e-26]","[4.584421596594412e-26, 4.552524200102181e-26]"
16,60,4400,500,4000,"[[0.01373554997557341, -0.0037267592741699425, 0.0008181977758022771, -0.0006197629654969631], [-0.003726767503675058, 0.013611859163133976, 0.0005225984925127311, 0.0014338834245541444], [-0.0008182735769078173, -0.0005225579881253674, -0.00842309837955295, 0.01015731082492891], [-0.0006196133860941966, 0.001433876797286752, -0.01015730263477747, -0.008299407567658438]]","[[ 1.         -0.27132217  0.05956789 -0.04512109]
 [-0.27132277  0.99099484  0.03804715  0.10439214]
 [-0.05957341 -0.0380442  -0.61323343  0.73949065]
 [-0.0451102   0.10439166 -0.73949006 -0.60422827]]","[1.341755562196042e-19, -1.3122522532516851e-19]","[-7.594113337152316e-20, 9.789424855362728e-20]","[0.013115787002936271, 0.014355312933255404]",,,"[2.193021163477703e-25, 2.208484280489165e-25]","[2.221552129365908e-25, 2.23104496192598e-25]","[1.287558566206306e-26, 1.272859587947096e-26]","[1.182260849587251e-26, 1.249056595305902e-26]","[4.648409309173466e-26, 4.59500755322933e-26]","[4.613173775729917e-26, 4.558321205872353e-26]"
17,60,4400,500,4000,"[[0.013997238776711699, -0.0034076532380730735, 0.0007973929150995093, -0.0006176252263141793], [-0.003407658288585141, 0.013842272793700856, 0.0006506589912986113, 0.0016951572769733055], [-0.0007974456335800123, -0.0006505984791392096, -0.008804360927284656, 0.010295103992658941], [-0.0006175292882945563, 0.001695170349776653, -0.010295096085044454, -0.00864939494455787]]","[[ 1.         -0.24345182  0.05696787 -0.04412479]
 [-0.24345218  0.98892882  0.04648481  0.12110655]
 [-0.05697164 -0.04648049 -0.62900698  0.73550964]
 [-0.04411794  0.12110748 -0.73550907 -0.6179358 ]]","[-3.1954655384026604e-19, 5.2230679473025404e-20]","[-8.534652147242246e-20, 3.104489754548732e-19]","[0.013379613543113714, 0.014614863995069604]",,,"[2.193012955039494e-25, 2.20678282816443e-25]","[2.222393090689296e-25, 2.230169550081645e-25]","[1.32014234821056e-26, 1.284469468868668e-26]","[1.207881866351273e-26, 1.252351539583881e-26]","[4.699457987894945e-26, 4.608867257497536e-26]","[4.664261399289415e-26, 4.572281775959387e-26]"
18,60,4400,500,4000,"[[0.014409294834644188, -0.002873353810007714, 0.0007521037164129547, -0.0006068549371852201], [-0.002873366735621389, 0.014192314940020372, 0.000881503147118844, 0.0021201575039273076], [-0.0007522013254593986, -0.0008813903608158085, -0.00913179788304775, 0.010716198387872357], [-0.0006066727298269712, 0.00212018687662456, -0.01071618225975165, -0.008914817989408328]]","[[ 1.         -0.19940975  0.05219573 -0.04211552]
 [-0.19941064  0.98494167  0.06117601  0.14713819]
 [-0.05220251 -0.06116818 -0.63374357  0.7437004 ]
 [-0.04210287  0.14714022 -0.74369928 -0.61868524]]","[-2.444312112884221e-19, 2.7874468678578858e-19]","[-8.409687719644702e-20, 2.156701617302693e-19]","[0.013802439889944985, 0.015016149763654684]",,,"[2.198885896547426e-25, 2.209178014631486e-25]","[2.229629767088944e-25, 2.233885614828906e-25]","[1.372780073539032e-26, 1.305500609417965e-26]","[1.248012594938321e-26, 1.262079287734634e-26]","[4.814850376391575e-26, 4.645767991052468e-26]","[4.780610460316562e-26, 4.609169900698193e-26]"
19,60,4400,500,4000,"[[0.014935638224304812, -0.002625496758195958, -0.00017039508325218395, -0.0002083439634257367], [-0.002625518604294718, 0.014639586511274467, 0.0013801016691531625, 0.0026036106375059336], [0.00017028646722167028, -0.0013800043352482504, -0.00835599504208283, 0.012017052326624327], [-0.00020815738366299985, 0.0026036401996875893, -0.012017042688299373, -0.008059943330015409]]","[[ 1.         -0.17578738 -0.01140862 -0.01394945]
 [-0.17578885  0.98017817  0.09240326  0.17432202]
 [ 0.01140135 -0.09239674 -0.55946689  0.80458914]
 [-0.01393696  0.174324   -0.8045885  -0.53964506]]","[2.0813992102519255e-19, 5.0162380316724713e-20]","[1.7015445789953456e-19, -2.897600542181196e-19]","[0.014727294252861603, 0.01514398217948623]",,,"[2.217065924627095e-25, 2.216340813067931e-25]","[2.248102253634919e-25, 2.242144794470707e-25]","[1.45176193010027e-26, 1.339267827462233e-26]","[1.311393030841701e-26, 1.288878228829635e-26]","[5.15552756417867e-26, 4.769132204789756e-26]","[5.122370886190323e-26, 4.732562192469638e-26]"
20,60,4400,500,4000,"[[0.014775101357532124, -0.0033206922956970962, -0.0006053183433134951, 2.0677419748246122e-05], [-0.003320702354713912, 0.014573063607461356, 0.0011783864242940901, 0.002043054479629371], [0.0006052599365068785, -0.0011783305504313663, -0.007900355282971554, 0.011977981802360958], [2.077151411096945e-05, 0.0020430703560362033, -0.011977979257154398, -0.007698317533167225]]","[[ 1.         -0.22474921 -0.04096881  0.00139948]
 [-0.22474989  0.9863258   0.07975488  0.13827685]
 [ 0.04096486 -0.0797511  -0.53470735  0.81068695]
 [ 0.00140585  0.13827792 -0.81068677 -0.52103315]]","[9.281354124117465e-20, 1.2088329908363028e-19]","[6.805470395231916e-19, -2.004976942899685e-20]","[0.014795778769225613, 0.014754423929751634]",,,"[2.208708021804164e-25, 2.209354982706407e-25]","[2.238234873757976e-25, 2.234254091902155e-25]","[1.407660372108492e-26, 1.328085516780773e-26]","[1.282491923979103e-26, 1.285397820841506e-26]","[5.049624454310101e-26, 4.738822630838535e-26]","[5.017652971489057e-26, 4.70354915714495e-26]"
21,60,4400,500,4000,"[[0.014694890811985651, -0.0036928066000535033, -0.0007543882668010788, 0.00012951605575276253], [-0.003692825095734254, 0.014545269004466458, 0.0010176645789716414, 0.0016593929327001434], [0.0007542577669095398, -0.0010176315224787293, -0.007661075954593998, 0.01193978079389816], [0.0001297485435584314, 0.0016593720446483197, -0.011939786221064931, -0.007511454148316418]]","[[ 1.         -0.25129868 -0.05133677  0.00881368]
 [-0.25129993  0.98981811  0.06925295  0.11292312]
 [ 0.05132789 -0.0692507  -0.52134283  0.81251239]
 [ 0.0088295   0.1129217  -0.81251276 -0.51116094]]","[2.3287631513990365e-19, 1.1913212473656896e-19]","[-4.0634153772200823e-19, -2.0303264930308647e-20]","[0.014824406859668071, 0.01456537474830356]",,,"[2.204522264990478e-25, 2.205890197297386e-25]","[2.233207647903012e-25, 2.230369502398361e-25]","[1.374960825627619e-26, 1.322213469213814e-26]","[1.259762751666709e-26, 1.283740539051894e-26]","[4.987242718495971e-26, 4.722403640207214e-26]","[4.956271697921684e-26, 4.688084564387329e-26]"
22,60,4400,500,4000,"[[0.014627508893419443, -0.0039547465423815445, -0.0007977813823448312, 0.00019127413345486767], [-0.003954746468321512, 0.014516247564467129, 0.0008737531419903135, 0.0013439073655229796], [0.0007977955587199336, -0.00087365813827986, -0.0074378021857787096, 0.011924900550553758], [0.0001912165275519016, 0.0013439693461681137, -0.011924892641468298, -0.007326540857107529]]","[[ 1.         -0.27036364 -0.0545398   0.01307633]
 [-0.27036363  0.99239369  0.05973356  0.09187534]
 [ 0.05454077 -0.05972706 -0.50848044  0.81523796]
 [ 0.01307239  0.09187958 -0.81523742 -0.50087413]]","[9.812112538347197e-20, 6.702928883431298e-20]","[4.849085463945331e-19, 1.8318573987786875e-19]","[0.014818783018807026, 0.01443623475210555]",,,"[2.202413675643601e-25, 2.204392459241475e-25]","[2.230472048676711e-25, 2.228593523069304e-25]","[1.34529878131149e-26, 1.318543020530882e-26]","[1.238592542662399e-26, 1.283682161075947e-26]","[4.940881074255192e-26, 4.711403269412785e-26]","[4.910844622462937e-26, 4.677897474566118e-26]"
23,60,4400,500,4000,"[[0.014556944515359618, -0.004161711478740267, -0.0007786114522243862, 0.00022394549798547629], [-0.004161714151555386, 0.01447635954999148, 0.0007377435165227743, 0.0010672474754397287], [0.0007785864240263492, -0.000737720357680946, -0.0071807750570786096, 0.01193427161097635], [0.00022398284074218622, 0.0010672530613163441, -0.011934271812237995, -0.007100190091755049]]","[[ 1.         -0.28589183 -0.05348729  0.0153841 ]
 [-0.28589201  0.99446416  0.05067983  0.07331535]
 [ 0.05348557 -0.05067824 -0.49328862  0.81983356]
 [ 0.01538667  0.07331573 -0.81983357 -0.48775278]]","[1.8178240370778125e-19, 4.403350244009258e-21]","[-5.846786584712968e-20, 2.71892281778303e-19]","[0.014780890005298445, 0.01433299900957132]",,,"[2.201922225422352e-25, 2.204536088590373e-25]","[2.229439917702643e-25, 2.228495470698419e-25]","[1.316122081559014e-26, 1.31611221162457e-26]","[1.217503707681585e-26, 1.28514974083978e-26]","[4.903547909264452e-26, 4.703657408416872e-26]","[4.874430396309726e-26, 4.670886397628937e-26]"
24,60,4400,500,4000,"[[0.014473922552550696, -0.004340513558798262, -0.0007132708358054253, 0.0002345126706162575], [-0.004340514723453797, 0.014418717084232396, 0.0006043073000334812, 0.0008161513473273182], [0.0007132559485867032, -0.0006042996941263937, -0.0068626390097780345, 0.011964044733056617], [0.00023453639224685666, 0.0008161507850201762, -0.01196404523641747, -0.006807433541474317]]","[[ 1.         -0.29988509 -0.04927972  0.01620243]
 [-0.29988517  0.99618587  0.04175145  0.05638771]
 [ 0.04927869 -0.04175093 -0.47413816  0.82659312]
 [ 0.01620407  0.05638767 -0.82659315 -0.47032403]]","[3.787504021900826e-19, 1.2406841176069539e-19]","[9.678660239109827e-19, 1.0273969781978808e-19]","[0.014708435215159745, 0.014239409874182568]",,,"[2.202943646656163e-25, 2.206330908710269e-25]","[2.229932917746957e-25, 2.230016815624855e-25]","[1.285789359480795e-26, 1.31429283330473e-26]","[1.195496492599284e-26, 1.288134460505423e-26]","[4.872040352239685e-26, 4.698261828302115e-26]","[4.84386753628837e-26, 4.666185188938071e-26]"
25,60,4400,500,4000,"[[0.014369869610826664, -0.0045089474676512295, -0.0006080311870441488, 0.0002246203709166825], [-0.004508950597619462, 0.014335743665459984, 0.00046853399889266014, 0.0005830558056915924], [0.0006079894818659898, -0.00046847494953705746, -0.006459114472838214, 0.012007181675529026], [0.0002246704245220731, 0.0005830790483209024, -0.01200718148333505, -0.006424988527615611]]","[[ 1.         -0.3137779  -0.04231292  0.01563134]
 [-0.31377811  0.99762517  0.03260531  0.04057488]
 [ 0.04231002 -0.0326012  -0.44949012  0.83558042]
 [ 0.01563483  0.0405765  -0.83558041 -0.4471153 ]]","[4.2733980700103744e-19, 6.290610561604529e-19]","[-1.0035297072309946e-19, 5.4166873150044315e-19]","[0.014594489973798166, 0.014145249232209365]",,,"[2.205586999162854e-25, 2.209994596438477e-25]","[2.231995249577994e-25, 2.233307408105877e-25]","[1.252794648450977e-26, 1.312427135956873e-26]","[1.171630107412319e-26, 1.29260855565232e-26]","[4.844513760684749e-26, 4.69476432279501e-26]","[4.817355392531154e-26, 4.663374824536231e-26]"
26,60,4400,500,4000,"[[0.014233160682414751, -0.004683176824317576, -0.0004628260032407685, 0.00019204266536517622], [-0.004683181715784479, 0.014215966955597095, 0.00032511269917055025, 0.0003638760534620848], [0.0004627306577270839, -0.00032498648275178016, -0.005941832136449516, 0.012050010948497121], [0.00019215311020915064, 0.0003639258444256664, -0.012050011205529444, -0.005924638410329568]]","[[ 1.         -0.32903281 -0.03251744  0.01349262]
 [-0.32903315  0.998792    0.02284192  0.02556537]
 [ 0.03251075 -0.02283305 -0.417464    0.84661525]
 [ 0.01350038  0.02556887 -0.84661527 -0.41625599]]","[-6.610022640267922e-20, -1.2931943952428526e-19]","[-4.151180250586963e-19, -5.2331438813051095e-19]","[0.014425203339926912, 0.014041118009405653]",,,"[2.210177297245955e-25, 2.21600160189597e-25]","[2.23587337841963e-25, 2.238751787675471e-25]","[1.215423666564152e-26, 1.309594375892806e-26]","[1.144869565628192e-26, 1.298483305293966e-26]","[4.819721679774109e-26, 4.692960495362351e-26]","[4.793703830068798e-26, 4.6622902459385e-26]"
27,60,4400,500,4000,"[[0.014046445179523985, -0.004881929766634976, -0.0002714517758147793, 0.00012963125329091746], [-0.004881929431526396, 0.014041331222280665, 0.0001675646012579281, 0.0001583293769592727], [0.0002714791574410517, -0.00016756235315524973, -0.005271247983595655, 0.012068076155409443], [0.0001295865249586878, 0.00015834208840708158, -0.012068075508258565, -0.00526613402640426]]","[[ 1.         -0.34755625 -0.0193253   0.00922876]
 [-0.34755622  0.99963593  0.01192932  0.01127185]
 [ 0.01932725 -0.01192916 -0.37527274  0.85915518]
 [ 0.00922557  0.01127275 -0.85915514 -0.37490867]]","[-2.2137449121734103e-20, -1.2628074330344633e-19]","[-3.100120402090758e-20, 1.216676090344379e-19]","[0.014176076425097512, 0.013916813918656814]",,,"[2.217369040650381e-25, 2.225264001009369e-25]","[2.242106719901765e-25, 2.247124219673935e-25]","[1.171421961812399e-26, 1.304292212114143e-26]","[1.113919968105532e-26, 1.305490053638672e-26]","[4.796679468320941e-26, 4.69286150042804e-26]","[4.772007919156399e-26, 4.662998216148952e-26]"
28,60,4400,500,4000,"[[0.013779898022251994, -0.005133402675079766, -1.9200027968001137e-05, 2.036150629717288e-05], [-0.005133402340570783, 0.013779835959074133, -1.2854363219772187e-05, -2.7541671462207826e-05], [1.9088505975831238e-05, 1.2808302742604101e-05, -0.004384919633094599, 0.01201272922265704], [2.0549824592370367e-05, -2.7625351401864977e-05, -0.012012729351186488, -0.004384857570951306]]","[[ 1.00000000e+00 -3.72528350e-01 -1.39333600e-03  1.47762387e-03]
 [-3.72528326e-01  9.99995496e-01 -9.32834423e-04 -1.99868471e-03]
 [ 1.38524291e-03  9.29491838e-04 -3.18211327e-01  8.71757483e-01]
 [ 1.49129003e-03 -2.00475732e-03 -8.71757493e-01 -3.18206823e-01]]","[1.4301195990243245e-19, 2.0351450450056198e-19]","[-1.0896528924797278e-19, -7.577705222004692e-20]","[0.01380025952103636, 0.013759536508464183]",,,"[2.228518720643112e-25, 2.239620832861551e-25]","[2.251849579948892e-25, 2.26001802746032e-25]","[1.117434383262447e-26, 1.293669657909016e-26]","[1.07700941332037e-26, 1.312841356647487e-26]","[4.774458985217733e-26, 4.694732901645761e-26]","[4.751467336865256e-26, 4.665858904151275e-26]"
29,60,4400,500,4000,"[[0.0133712326697635, -0.005494003798744157, 0.0003287134113872534, -0.00017782814587298382], [-0.005494003804810197, 0.013362955736226033, -0.00022999377267992995, -0.00016942454221925945], [-0.00032875902743878467, 0.00022994989278381307, -0.0031627582906250413, 0.011769378724132334], [-0.00017774361173977693, -0.0001694838963819072, -0.011769376592601747, -0.0031544813573620373]]","[[ 1.         -0.41088237  0.02458363 -0.01329931]
 [-0.41088237  0.99938099 -0.01720064 -0.01267082]
 [-0.02458704  0.01719736 -0.23653453  0.88020148]
 [-0.01329299 -0.01267526 -0.88020132 -0.23591552]]","[3.6798011986078045e-20, 1.8223124698689268e-19]","[-2.367576161647495e-19, -1.2493605215320877e-20]","[0.013193404516708088, 0.013549060808260434]",,,"[2.247046875833775e-25, 2.263676870702724e-25]","[2.268082157511347e-25, 2.281489849691475e-25]","[1.047317363453698e-26, 1.271066675457637e-26]","[1.031167371517108e-26, 1.318094979521004e-26]","[4.751809216266818e-26, 4.699508202880372e-26]","[4.731079093178864e-26, 4.672008300471132e-26]"
30,60,4400,500,4000,"[[0.012596572730855148, -0.006177550689350168, 0.000898242856511604, -0.0006492712666805191], [-0.006177546718255661, 0.012536319683755104, -0.000515894003124692, -0.00014051426150861343], [-0.0008982851733342575, 0.0005159514058804789, -0.0011827776038078512, 0.010882318970539064], [-0.0006492505045345187, -0.00014047807721036146, -0.010882318198985289, -0.00112252455684361]]","[[ 1.         -0.4904152   0.07130851 -0.05154349]
 [-0.49041488  0.99521671 -0.04095511 -0.01115496]
 [-0.07131187  0.04095967 -0.09389678  0.8639111 ]
 [-0.05154184 -0.01115209 -0.86391104 -0.08911349]]","[5.638526071220071e-20, -2.8540305127111587e-19]","[-1.8709011272550955e-19, 4.312790799149547e-19]","[0.011947301457670569, 0.013245843990324684]",,,"[2.2898505255307e-25, 2.319455056365432e-25]","[2.305870652688207e-25, 2.331232492581696e-25]","[9.405426397988176e-27, 1.209074216203656e-26]","[9.669420316889643e-27, 1.308996731389543e-26]","[4.72516387120645e-26, 4.711953771683338e-26]","[4.708136118885273e-26, 4.686990196955164e-26]"
31,60,4400,500,4000,"[[0.042462196091838905, 0.03138030508694553, -0.024158828678020047, 0.00021437706622585376], [-0.03752313704189426, -0.034187262315884086, 0.02151595657989282, -0.0033015314981729117], [-0.0008743559173339179, -0.006189513514619034, -0.006391962259810963, 0.012498673056097975], [-0.012635988138458884, -0.0035020214332028643, 0.01773344363023705, 0.008218796025052467]]","[[ 1.          0.73901748 -0.56894911  0.00504866]
 [-0.88368338 -0.80512233  0.50670852 -0.07775225]
 [-0.0205914  -0.14576527 -0.15053301  0.29434825]
 [-0.29758207 -0.08247387  0.41762898  0.1935556 ]]","[6.364338647770734e-20, -1.2515478881274244e-19]","[4.499610660179492e-19, -1.9008283116242344e-19]","[0.012450834424311651, 0.01232574596671401]",,,"[2.246570128962116e-25, 2.279507688942661e-25]","[2.256182911464259e-25, 2.283150432201832e-25]","[9.051782333641519e-27, 1.05069648744904e-26]","[9.507077003908847e-27, 1.180517631579882e-26]","[4.598038579897009e-26, 4.601930686739789e-26]","[4.583028776090417e-26, 4.581211859659382e-26]"
32,60,4400,500,4000,"[[0.02878152546942271, 0.021316950669583994, -0.016458256855135956, 0.0009372046234386921], [-0.025642017214004383, -0.023208542745295237, 0.014630717086728882, -0.0026514070326765465], [0.0004774385959015865, -0.003477629877065709, -0.004874536091827155, 0.008159913432273474], [-0.00827187781879957, -0.0024276060654783637, 0.011630412091105364, 0.005429130437998091]]","[[ 1.          0.74064701 -0.57183407  0.03256272]
 [-0.89091932 -0.80636945  0.5083371  -0.09212184]
 [ 0.01658837 -0.12082855 -0.16936337  0.28351219]
 [-0.28740234 -0.08434598  0.40409297  0.18863248]]","[-2.3360486565317302e-19, 2.470675970254624e-19]","[-4.032119299038685e-19, -7.957532745412491e-20]","[0.013241593445665948, 0.01240642434118563]",,,"[2.219940941690745e-25, 2.247071197777805e-25]","[2.228870856645468e-25, 2.250361732402209e-25]","[9.169619128909468e-27, 1.023938666227503e-26]","[9.608072037856517e-27, 1.147326734874651e-26]","[4.571263397548806e-26, 4.573642478191674e-26]","[4.556162648734298e-26, 4.553856635595262e-26]"
33,60,4400,500,4000,"[[0.02168656003165803, 0.01611930899483552, -0.012431813924789465, 0.0013197423527816928], [-0.019430715443184518, -0.017481626835927452, 0.010976538764780159, -0.002375724888550039], [0.0010377834360603972, -0.00212281163478183, -0.003932172486991253, 0.005940684384256793], [-0.006123246092974684, -0.0019752373530815466, 0.008531509827446956, 0.0038715586493948944]]","[[ 1.          0.74328566 -0.5732497   0.06085531]
 [-0.8959796  -0.80610419  0.50614476 -0.10954826]
 [ 0.04785376 -0.09788605 -0.18131841  0.27393392]
 [-0.28235212 -0.09108117  0.39340079  0.17852341]]","[-1.9000770523413997e-19, 1.4718487772139895e-19]","[7.812545997174978e-20, -2.968626607490997e-20]","[0.012823963761546497, 0.011352686211261207]",,,"[2.206244085057005e-25, 2.229388276989958e-25]","[2.214598994956048e-25, 2.232507807737858e-25]","[9.234326992465029e-27, 1.008815647074679e-26]","[9.678510458412488e-27, 1.127309199841634e-26]","[4.55855326051706e-26, 4.560835156842763e-26]","[4.543450360911092e-26, 4.541709506177213e-26]"
34,60,4400,500,4000,"[[0.017140357415931996, 0.012785583114418318, -0.009830504155966225, 0.0015501593602761548], [-0.015421364973248591, -0.013789210355792383, 0.00860461409901664, -0.0022171383304444], [0.0013231278223944222, -0.0012920871901425637, -0.003270690281473488, 0.004545621385202876], [-0.0047899662531052465, -0.0017141279998738631, 0.006571219370681766, 0.0028466697482826173]]","[[ 1.          0.74593445 -0.57352971  0.09043915]
 [-0.89971082 -0.80448791  0.50200902 -0.12935193]
 [ 0.07719371 -0.07538274 -0.19081809  0.26519992]
 [-0.27945545 -0.10000538  0.38337703  0.16607995]]","[1.696959503809032e-19, 8.940122639466803e-20]","[3.3764786925111594e-19, 2.4670319752500297e-19]","[0.012136210193205415, 0.010123097334472253]",,,"[2.197556253632088e-25, 2.217553434330533e-25]","[2.205397867054916e-25, 2.220587985362972e-25]","[9.277565860109937e-27, 9.982899719442083e-27]","[9.736651442374026e-27, 1.112492587412904e-26]","[4.550998907162933e-26, 4.553454375016192e-26]","[4.535915661586682e-26, 4.534863355944562e-26]"
35,60,4400,500,4000,"[[0.013930942125570766, 0.010431111886793394, -0.007976867574208313, 0.0016863918377939134], [-0.012577604941780441, -0.011167016628017123, 0.006919041003665018, -0.0020998754427005335], [0.001469146343456207, -0.0007312649666314406, -0.002766917477234576, 0.003571628450078178], [-0.0038636630122004523, -0.00153616599270221, 0.005185573752671712, 0.002113440407127454]]","[[ 1.          0.7487729  -0.57260073  0.12105368]
 [-0.90285387 -0.80159809  0.49666713 -0.15073463]
 [ 0.10545922 -0.05249214 -0.19861668  0.25638097]
 [-0.27734399 -0.11027007  0.37223425  0.15170836]]","[1.1495082967624754e-19, -8.358140752611384e-21]","[-1.0044675476130795e-19, 2.2234519781531035e-19]","[0.011382878218447731, 0.008924585021513793]",,,"[2.191709465684307e-25, 2.209027165548019e-25]","[2.199080087281322e-25, 2.212038786793321e-25]","[9.298414703954034e-27, 9.887748190763282e-27]","[9.775736302728376e-27, 1.098719020140203e-26]","[4.546090052416043e-26, 4.548651320561492e-26]","[4.531030670103538e-26, 4.530538267405949e-26]"
36,60,4400,500,4000,"[[0.011445678498455639, 0.008710818807444155, -0.006502204165052753, 0.001682476437244931], [-0.010455888155891185, -0.00915947319173891, 0.005645094116978861, -0.0018916570557967391], [0.0014700624693767335, -0.0002451456945555343, -0.0022230291126105494, 0.002678606885074775], [-0.003082380487490303, -0.0013921654938810354, 0.00393516441930183, 0.0014468005143564026]]","[[ 1.          0.76105744 -0.5680925   0.14699665]
 [-0.91352279 -0.80025603  0.49320747 -0.1652726 ]
 [ 0.12843821 -0.02141819 -0.19422432  0.23402779]
 [-0.26930518 -0.12163241  0.34381224  0.12640583]]","[1.129950979189336e-19, 3.1250688601227914e-20]","[4.285054357669623e-20, 1.5986171989000381e-19]","[0.010498627866919751, 0.007807664194414481]",,,"[2.190776075765096e-25, 2.205143073225296e-25]","[2.19776743377029e-25, 2.208423323369471e-25]","[9.105929499849753e-27, 9.547626402391546e-27]","[9.561729217080581e-27, 1.054161684811224e-26]","[4.543148737311217e-26, 4.54485697442424e-26]","[4.528198685148061e-26, 4.527574966306663e-26]"
37,60,4400,500,4000,"[[0.009444554034792402, 0.007326917953326008, -0.005305882579556719, 0.0016137179420742686], [-0.008747139429370734, -0.0075422648626946726, 0.004645403807504605, -0.0016752047874101172], [0.0014095436221236261, 0.0001456248825792212, -0.0017167893725956482, 0.0019436150707154932], [-0.0024374045252820234, -0.00123941901955418, 0.0028956253797987057, 0.0008829120287009443]]","[[ 1.          0.77578231 -0.56179281  0.17086227]
 [-0.92615696 -0.79858348  0.49186058 -0.17737257]
 [ 0.14924406  0.01541893 -0.18177559  0.20579215]
 [-0.25807513 -0.13123108  0.30659207  0.09348372]]","[2.7609100549834147e-19, 3.9818239989217645e-20]","[-1.0487601876031627e-18, 7.20996512771116e-20]","[0.009554029987664846, 0.006765617902582658]",,,"[2.192778390320459e-25, 2.204038168975895e-25]","[2.199660037767735e-25, 2.207965379042684e-25]","[8.79069496787862e-27, 9.09015521346506e-27]","[9.177231788282831e-27, 9.920026219961742e-27]","[4.541601250957463e-26, 4.541985333428473e-26]","[4.526884547645947e-26, 4.525719667543997e-26]"
