azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
28,60,3550,500,4000,"[[0.02043720982749174, 0.010246022259233123, -0.007898434271339048, 0.00440112284057581], [-0.010439892073980285, -0.009096066762293924, 0.007239757385519945, -0.014310215098690186], [-0.0053501950555232235, -0.015192267893894378, -0.0037016586508525568, 0.003880816126098055], [-0.007008579362802447, -0.004730852463611764, 0.015073563857620535, 0.005519992706715999]]","[[ 1.          0.50134154 -0.38647322  0.21534852]
 [-0.51082766 -0.44507381  0.35424392 -0.70020395]
 [-0.26178696 -0.74336311 -0.18112348  0.18988972]
 [-0.3429323  -0.23148231  0.73755488  0.27009522]]","[-3.0765413381091226e-19, 3.1883197223012265e-19]","[-3.5526114097059785e-19, -7.06190884817736e-19]","[0.02130967585005152, 0.013757920878229152]",,,"[3.222113059459612e-25, 3.219587786587171e-25]","[3.209326796931108e-25, 3.206911391939011e-25]","[1.352752053618719e-26, 1.350993711137144e-26]","[1.251443140134779e-26, 1.254228143686655e-26]","[4.773184205461612e-26, 4.872349456823782e-26]","[4.730063207140928e-26, 4.824213957994847e-26]"
29,60,3550,500,4000,"[[0.018430769201567783, 0.009761203448942391, -0.006737211925842269, 0.0043701955409704285], [-0.009985307060613648, -0.008630275782557591, 0.006550132844052415, -0.012737503041286867], [-0.005106325777746987, -0.013519642457460918, -0.003411323083712344, 0.0034029740785407768], [-0.005829991966413832, -0.004235826660859787, 0.013067983244069992, 0.005019752957077753]]","[[ 1.          0.52961455 -0.36554155  0.23711412]
 [-0.54177376 -0.4682537   0.35539118 -0.69109992]
 [-0.2770544  -0.73353653 -0.18508848  0.18463549]
 [-0.31631843 -0.22982365  0.70903081  0.27235721]]","[8.40402152838631e-19, -1.0598482642580133e-19]","[-3.8723100746944367e-19, 5.1717333045027e-19]","[0.02077720786330572, 0.012812592139074184]",,,"[3.210298644482348e-25, 3.207744897044086e-25]","[3.198232156670753e-25, 3.195550407831154e-25]","[1.341223360920571e-26, 1.363052618053888e-26]","[1.221115470449647e-26, 1.249969710442967e-26]","[4.767682094299818e-26, 4.888338400848467e-26]","[4.72390375717794e-26, 4.839260249952977e-26]"
30,60,3550,500,4000,"[[0.016667728937816866, 0.009226038854845676, -0.005807270696349041, 0.0042900391301329555], [-0.009524237716403015, -0.008177831343451653, 0.005955730983171845, -0.011354647214571214], [-0.004783542783119234, -0.01202170235183581, -0.0031630227972835566, 0.0029867720402353155], [-0.004863664872643105, -0.0037796965946642657, 0.011349604155885576, 0.004595669860318529]]","[[ 1.          0.55352705 -0.34841404  0.25738594]
 [-0.57141784 -0.49063861  0.35732108 -0.68123541]
 [-0.28699428 -0.72125617 -0.18976927  0.1791949 ]
 [-0.29180129 -0.22676734  0.68093285  0.27572262]]","[1.6447584243609618e-19, 5.735093023827469e-19]","[-4.995720263309285e-19, -6.150666315028159e-19]","[0.02014307753810966, 0.011896532337340471]",,,"[3.199782938159645e-25, 3.197652985603909e-25]","[3.188264069124683e-25, 3.185872050437618e-25]","[1.330293091947912e-26, 1.375299200284432e-26]","[1.19418505571277e-26, 1.24755543012607e-26]","[4.76296321097258e-26, 4.90563918386426e-26]","[4.718681314125139e-26, 4.855867288851021e-26]"
31,60,3550,500,4000,"[[0.015118144881066515, 0.008680482145625286, -0.00506363681805711, 0.004174574005961751], [-0.009070814713036966, -0.0077455044165736266, 0.005447084914421115, -0.010136871077119185], [-0.004426452120424963, -0.010686482216475366, -0.0029399928555903293, 0.0026247031505317693], [-0.00406756663181956, -0.0033611125923236744, 0.009872495843367596, 0.004233425879434749]]","[[ 1.          0.57417641 -0.33493771  0.27613004]
 [-0.59999522 -0.51233167  0.36030115 -0.67051025]
 [-0.29279069 -0.70686465 -0.19446783  0.17361278]
 [-0.26905197 -0.22232308  0.65302297  0.28002284]]","[-1.4506665466780176e-19, -2.865693671851559e-19]","[2.238531175888065e-19, -6.614945626182204e-19]","[0.01944865874924103, 0.011032025952088591]",,,"[3.190538071140642e-25, 3.189176212661065e-25]","[3.179432982382833e-25, 3.177773057344434e-25]","[1.320428329757129e-26, 1.387843004785011e-26]","[1.17059548467618e-26, 1.246656187864506e-26]","[4.759449982140182e-26, 4.9251532350544e-26]","[4.71476034086911e-26, 4.874862424481797e-26]"
32,60,3550,500,4000,"[[0.013768569760753281, 0.008160521051362554, -0.004479704887475515, 0.0040331299127293494], [-0.008645693581080003, -0.007349261430300686, 0.0050266722198510074, -0.009061702763629737], [-0.0040672807804161045, -0.009506100092053361, -0.0027339362272416024, 0.0023125620742274686], [-0.0034113349523149255, -0.0029769175255393277, 0.008600664604180314, 0.003930553806347925]]","[[ 1.          0.59269199 -0.32535731  0.29292294]
 [-0.62792968 -0.53377087  0.36508311 -0.65814409]
 [-0.29540329 -0.6904203  -0.19856356  0.1679595 ]
 [-0.24776248 -0.21621109  0.62465926  0.28547292]]","[-2.933515016101383e-19, 6.630750145222154e-20]","[-1.620619956145847e-19, -5.871868415265283e-19]","[0.018736085236342556, 0.010246439056466657]",,,"[3.18258166050513e-25, 3.182363966552894e-25]","[3.17180174847805e-25, 3.171339864546277e-25]","[1.31202872018551e-26, 1.401360681733816e-26]","[1.150063917153206e-26, 1.24737305757509e-26]","[4.757865623087288e-26, 4.948838710676854e-26]","[4.712802439344667e-26, 4.898120648433576e-26]"
33,60,3550,500,4000,"[[0.012632852822224537, 0.007714024540089253, -0.004054807373224785, 0.0038716758018478145], [-0.00828960992697303, -0.007024725325182016, 0.004720701230247749, -0.008107854600088043], [-0.0037354672845363347, -0.008482045026695199, -0.0025409486478577665, 0.0020502847222328723], [-0.0028750934556045532, -0.0026202634123835907, 0.0075067624294339105, 0.0037013996448017846]]","[[ 1.          0.61063203 -0.32097321  0.30647676]
 [-0.65619461 -0.55606801  0.3736845  -0.6418071 ]
 [-0.29569467 -0.67142752 -0.20113815  0.16229784]
 [-0.22758861 -0.2074166   0.59422543  0.29299792]]","[2.141230907921626e-19, 2.308266834003813e-19]","[-5.477981118588575e-19, -5.631471071721832e-19]","[0.018066547930794135, 0.009590351119628212]",,,"[3.176123209036423e-25, 3.177616028886694e-25]","[3.165660686627158e-25, 3.167038279259452e-25]","[1.305756419752694e-26, 1.418025592712383e-26]","[1.13196571827462e-26, 1.250764488577286e-26]","[4.760124893201758e-26, 4.981871099970258e-26]","[4.71462199083842e-26, 4.930690451190066e-26]"
34,60,3550,500,4000,"[[0.011900749609049464, 0.007460168864396233, -0.004099390607387502, 0.00368618658377148], [-0.008262731934021893, -0.006925085568686184, 0.004919496396822975, -0.007189939566588548], [-0.0033985262742609623, -0.007626425618835203, -0.002389865970246767, 0.0018046885191475345], [-0.0024948696393345777, -0.002261788788044912, 0.006517119462424281, 0.003770488933508314]]","[[ 1.          0.62686546 -0.34446491  0.30974407]
 [-0.69430349 -0.58190331  0.41337702 -0.60415854]
 [-0.28557245 -0.64083573 -0.20081642  0.15164494]
 [-0.20963971 -0.19005431  0.5476226   0.31682785]]","[2.688228275304304e-19, -1.3532028635240533e-19]","[-3.8859043431587427e-19, 1.0139091720834871e-19]","[0.017687768838759523, 0.00932173520858187]",,,"[3.170647359118537e-25, 3.175423073066303e-25]","[3.160785534879784e-25, 3.165296530833651e-25]","[1.299284809873625e-26, 1.44040907208033e-26]","[1.109736923236459e-26, 1.260824159034429e-26]","[4.752343382575789e-26, 4.989155560771191e-26]","[4.706204100899977e-26, 4.938103084634756e-26]"
35,60,3550,500,4000,"[[0.010137676261339493, 0.006078987668163033, -0.0036621534225550053, 0.003505324281023881], [-0.007235078854639952, -0.005784148089790869, 0.004399433644921549, -0.0062971980607838774], [-0.002500297045188259, -0.006290777893595411, -0.0022332347729659687, 0.0013453565181858651], [-0.0020136796488294416, -0.0020108601003250544, 0.00540266014548948, 0.003307919836082988]]","[[ 1.          0.5996431  -0.3612419   0.34577197]
 [-0.71368218 -0.57055956  0.43396865 -0.6211678 ]
 [-0.24663414 -0.6205345  -0.2202906   0.13270857]
 [-0.19863326 -0.19835513  0.53292885  0.32629961]]","[1.115959019001916e-19, -4.0530648440375727e-19]","[5.120619720874851e-19, -6.41931806673041e-19]","[0.01600464417110321, 0.007780431667715453]",,,"[3.155098059087763e-25, 3.157452259051369e-25]","[3.143809911398773e-25, 3.145278540274272e-25]","[1.271180590477485e-26, 1.382373668893898e-26]","[1.099595017154338e-26, 1.228258233809842e-26]","[4.680291913116556e-26, 4.817422965043595e-26]","[4.635185643114764e-26, 4.767680184506312e-26]"
36,60,3550,500,4000,"[[0.008771248717840654, 0.005282149212447645, -0.003302251084285414, 0.003282362020829598], [-0.006540793584656539, -0.00503986503201203, 0.003937648273580241, -0.005406626337927223], [-0.0020351597051098524, -0.005183370128468338, -0.0019198350097431693, 0.0009714544663444924], [-0.0016297261179790527, -0.0017287209089893762, 0.00436680237024879, 0.002820196696304503]]","[[ 1.          0.60221177 -0.37648586  0.37421833]
 [-0.74570837 -0.57458923  0.44892676 -0.61640326]
 [-0.23202622 -0.59095008 -0.21887819  0.11075441]
 [-0.1858032  -0.19708949  0.49785413  0.32152739]]","[1.2308575071825445e-19, 4.2709152831622106e-19]","[4.341011347123372e-19, -3.4961583330103495e-19]","[0.014582066596955242, 0.006640276768037294]",,,"[3.149077345750664e-25, 3.151643040101809e-25]","[3.137181495354623e-25, 3.138869992770038e-25]","[1.230118112904736e-26, 1.317018827792788e-26]","[1.064923149158907e-26, 1.167371444428738e-26]","[4.657676055514448e-26, 4.767467092104554e-26]","[4.613356416281976e-26, 4.71937043486651e-26]"
37,60,3550,500,4000,"[[0.007578002031044919, 0.004645537479327963, -0.0030094572203399335, 0.003027129168186091], [-0.005932217001036008, -0.004412066667447385, 0.00352896188910175, -0.0045712194000494775], [-0.0017008493804932384, -0.004205551661175486, -0.0015495549771937498, 0.0006556338625356023], [-0.0013104484237371162, -0.0014327504904084192, 0.0034390249588682224, 0.0023371694385585064]]","[[ 1.          0.61302933 -0.3971307   0.3994627 ]
 [-0.78282072 -0.58222031  0.465685   -0.60322225]
 [-0.22444562 -0.5549684  -0.20448068  0.08651804]
 [-0.17292796 -0.18906705  0.45381684  0.30841499]]","[4.996434977818648e-19, 1.2680183934179633e-19]","[8.969756416862565e-19, -6.012831531433646e-19]","[0.013202444483111798, 0.0056654316851780535]",,,"[3.147153586814723e-25, 3.15032831725178e-25]","[3.135362380845915e-25, 3.137936488784559e-25]","[1.178871505565806e-26, 1.244256873690078e-26]","[1.012610694256984e-26, 1.088149839000959e-26]","[4.646681249277214e-26, 4.741906881853075e-26]","[4.603322144970547e-26, 4.696080166907109e-26]"
38,60,3550,500,4000,"[[0.006513241343169527, 0.004066035479505041, -0.002751172584847636, 0.0027463608108808605], [-0.005341258218212599, -0.003839024175419535, 0.003155166668055746, -0.0038228361212034167], [-0.0014273055561415866, -0.003356288492315633, -0.001177903775314162, 0.00040409328336726705], [-0.0010381966632275969, -0.001143715627290016, 0.0026466273940861916, 0.001882378891435423]]","[[ 1.          0.6242722  -0.42239684  0.42165808]
 [-0.82006146 -0.58941838  0.48442342 -0.58693298]
 [-0.21913906 -0.51530234 -0.18084756  0.06204181]
 [-0.15939785 -0.17559853  0.40634567  0.28900801]]","[-1.7865117530664048e-19, 3.0423212173369523e-19]","[3.480483677184237e-19, 4.62083918403233e-20]","[0.011839777142759987, 0.004816516442468335]",,,"[3.147999522525509e-25, 3.151688884375777e-25]","[3.136879286192044e-25, 3.140359197026637e-25]","[1.122763761315198e-26, 1.17090525386593e-26]","[9.497989557551378e-27, 1.001344693100993e-26]","[4.641879421624767e-26, 4.727104939885257e-26]","[4.599672890021407e-26, 4.683906802078662e-26]"
39,60,3550,500,4000,"[[0.005549039981084979, 0.003510225409237048, -0.0025105197921277715, 0.0024426270558954542], [-0.004747216462844499, -0.003299669417964682, 0.002807598995422265, -0.003157001660646184], [-0.0011888250748602587, -0.0026229630431473835, -0.000829188367282744, 0.00021643084722588297], [-0.000800905600425434, -0.0008688813251839711, 0.001983322940496719, 0.0014676344450874814]]","[[ 1.          0.63258247 -0.45242417  0.44018913]
 [-0.8555023  -0.59463789  0.50596121 -0.56892754]
 [-0.21423977 -0.47268772 -0.14942916  0.0390033 ]
 [-0.14433228 -0.15658228  0.35741731  0.26448439]]","[6.587338281840466e-19, -1.2574118407170064e-19]","[5.429595036112163e-19, 8.847260105315078e-19]","[0.010477705970289696, 0.004072752418466787]",,,"[3.151015655710536e-25, 3.155110594770602e-25]","[3.141066288235589e-25, 3.145388294675421e-25]","[1.063042266421464e-26, 1.098692327505236e-26]","[8.787642403603912e-27, 9.105800806872144e-27]","[4.64130409540522e-26, 4.718540605364676e-26]","[4.600514587934509e-26, 4.678237749111954e-26]"
40,60,3550,500,4000,"[[0.004685187869953879, 0.002978675172846588, -0.002290003930219659, 0.0021241610080091865], [-0.004162572342696313, -0.002796865613427008, 0.0024954203837534, -0.0025689939587356173], [-0.0009758491015824503, -0.0019988378839848856, -0.0005208735077969551, 8.89998569865261e-05], [-0.0005910954207750195, -0.0006140010117021558, 0.00143804989506868, 0.001107569707262306]]","[[ 1.          0.6357643  -0.48877526  0.45337798]
 [-0.88845367 -0.59695912  0.53261907 -0.54832251]
 [-0.20828388 -0.42662919 -0.11117452  0.01899601]
 [-0.12616259 -0.13105152  0.30693537  0.23639814]]","[2.7461434311716515e-20, 4.053895293821797e-19]","[5.757099730883976e-20, 2.0178399220559646e-19]","[0.009140101598923915, 0.0034376334852665113]",,,"[3.15582561042641e-25, 3.160369392420985e-25]","[3.147384368957878e-25, 3.15260735728497e-25]","[1.001609422302202e-26, 1.029781739789005e-26]","[8.032600923713718e-27, 8.204105448493566e-27]","[4.644682047303042e-26, 4.716272433085123e-26]","[4.605620791462449e-26, 4.679071994456855e-26]"
41,60,3550,500,4000,"[[0.0037936643204407455, 0.002338774561362017, -0.002044643413783581, 0.001790097845669442], [-0.0034892744505364303, -0.002208961757770816, 0.0021620558971333134, -0.002039128240757686], [-0.0007084803569460239, -0.0013994140496895692, -0.00028387180493971215, 2.6594702797887605e-06], [-0.00042178528676137174, -0.00041109641183510054, 0.0009810725387411495, 0.0007638093890132327]]","[[ 1.00000000e+00  6.16494862e-01 -5.38962660e-01  4.71865114e-01]
 [-9.19763626e-01 -5.82276546e-01  5.69912284e-01 -5.37508875e-01]
 [-1.86753570e-01 -3.68881886e-01 -7.48278659e-02  7.01029415e-04]
 [-1.11181499e-01 -1.08363940e-01  2.58608157e-01  2.01338159e-01]]","[6.51636867095401e-19, 1.7832260187303675e-19]","[4.137235613177811e-19, -1.205150077865007e-18]","[0.007662862484934357, 0.0027495895990664264]",,,"[3.160270965582995e-25, 3.16486738039246e-25]","[3.152871073850747e-25, 3.158148628019527e-25]","[9.311205640852679e-27, 9.46323391439792e-27]","[7.277002732932143e-27, 7.308194303283446e-27]","[4.619198420375228e-26, 4.658340605342318e-26]","[4.58293352013604e-26, 4.62527418060688e-26]"
42,60,3550,500,4000,"[[0.003010075750212781, 0.0017985360748595178, -0.0017347690909088548, 0.0014778771966929157], [-0.0028376639034898374, -0.0017008713910642787, 0.0017897130424654084, -0.0016089062645249924], [-0.0005345905152282027, -0.0009517347477528122, -9.98889255333387e-05, -4.78476082782669e-05], [-0.0003002555107031221, -0.0002612445132827619, 0.0006547155329821106, 0.0004749015150844493]]","[[ 1.          0.59750525 -0.57632074  0.49097675]
 [-0.94272176 -0.56505933  0.59457409 -0.5345069 ]
 [-0.17760035 -0.31618299 -0.03318485 -0.01589582]
 [-0.09975015 -0.08679001  0.21750799  0.15777062]]","[-4.078341427862121e-21, 1.4212940367694957e-19]","[2.0563989727025672e-19, 1.0176784450126415e-19]","[0.006289081267803118, 0.0021471083443824024]",,,"[3.16718932412362e-25, 3.171463445513091e-25]","[3.161048934775414e-25, 3.166051113426318e-25]","[8.612108833157542e-27, 8.676958726577858e-27]","[6.493190930010172e-27, 6.419318594809388e-27]","[4.611914276319946e-26, 4.632099587287135e-26]","[4.578324537540524e-26, 4.602234360110109e-26]"
43,60,3550,500,4000,"[[0.0023493568651303484, 0.0013466602106673394, -0.0014435629380506892, 0.0011854465024854364], [-0.002257908353458451, -0.0012788258013007965, 0.0014596066009094474, -0.0012446404555125146], [-0.0004040029553621568, -0.0006118760503359336, 3.0136903484066693e-05, -6.887992731594288e-05], [-0.00020318112314948012, -0.00014329194785220306, 0.0004115104908936116, 0.00026121962549071075]]","[[ 1.          0.57320377 -0.61445026  0.50458341]
 [-0.96107509 -0.54433016  0.62127922 -0.52977922]
 [-0.17196321 -0.26044406  0.01282772 -0.02931863]
 [-0.08648372 -0.06099199  0.17515878  0.11118772]]","[4.1410791288586146e-19, 1.2066180680137238e-19]","[3.930181768673302e-19, 5.771487050167359e-19]","[0.0050522136247759, 0.0016635504667799222]",,,"[3.176007027663806e-25, 3.180112761161859e-25]","[3.171095886500726e-25, 3.176005243953403e-25]","[7.903202916580069e-27, 7.92465366356181e-27]","[5.702862578991864e-27, 5.569264182386359e-27]","[4.611085648704921e-26, 4.619170910298281e-26]","[4.580476440663259e-26, 4.592512119743226e-26]"
44,60,3550,500,4000,"[[0.0017924308101783836, 0.0009684519579944517, -0.0011724284123382377, 0.000919598769983239], [-0.0017465818253056607, -0.0009275855162226639, 0.0011669772525225322, -0.0009396573892636354], [-0.00030160913712891173, -0.0003587275365627351, 0.00010903515040890095, -7.10823227489681e-05], [-0.00012897027048213068, -5.880131010151478e-05, 0.00023563222328245518, 0.00011095912071726456]]","[[ 1.          0.54030089 -0.65409968  0.51304562]
 [-0.97442078 -0.51750143  0.65105847 -0.52423635]
 [-0.16826822 -0.20013466  0.06083088 -0.03965694]
 [-0.07195272 -0.03280534  0.13145959  0.06190427]]","[-2.0087927862608096e-19, -9.29201271910839e-20]","[1.3766869024978795e-19, -9.633232149385052e-19]","[0.003949404888111378, 0.0012710654600756586]",,,"[3.186377609553649e-25, 3.19039734622931e-25]","[3.182423594144482e-25, 3.187338174725872e-25]","[7.17586766602801e-27, 7.182705448539725e-27]","[4.926336432067564e-27, 4.765880157635223e-27]","[4.611690030838526e-26, 4.611496944633091e-26]","[4.584408668378983e-26, 4.588125729728686e-26]"
45,60,3550,500,4000,"[[0.0013297324914204169, 0.000660378970663866, -0.0009238139008639142, 0.000686275194059798], [-0.001306095642886132, -0.0006418338522488874, 0.0009093991632628034, -0.0006889199117192588], [-0.00022133740405686847, -0.0001783526641000949, 0.00014489574213960983, -6.219442085678007e-05], [-7.503382907402955e-05, -4.729338609762349e-06, 0.00011451138646000731, 1.3311636477088328e-05]]","[[ 1.          0.49662543 -0.69473665  0.51610019]
 [-0.98222436 -0.48267893  0.68389632 -0.5180891 ]
 [-0.16645258 -0.13412672  0.10896608 -0.04677213]
 [-0.05642776 -0.00355661  0.08611611  0.01001076]]","[-1.3260729675664043e-19, -8.687983063613172e-20]","[-4.592374725658369e-19, 2.5458921396708618e-20]","[0.0029883322730583583, 0.0009537980543856988]",,,"[3.198191417375593e-25, 3.202181252898994e-25]","[3.194762470021071e-25, 3.199740880287787e-25]","[6.429013049403467e-27, 6.439845867734796e-27]","[4.179849986551641e-27, 4.016099857203739e-27]","[4.611810703994951e-26, 4.606168154849964e-26]","[4.588146313167095e-26, 4.586147172034114e-26]"
0,60,3700,500,4000,"[[0.005301951113436946, -0.0029836192324741674, 2.206094737072265e-08, 3.991894113210754e-08], [-0.002983619232025775, 0.005301951112885592, 3.3024411651688396e-08, 9.454971006428558e-11], [-5.808698648925038e-08, 5.941591596380963e-08, -0.004288504794298729, -0.0009041175321416899], [-3.717214261858084e-08, 1.5363221049811292e-08, 0.0009041175318940599, -0.0042885047945027234]]","[[ 1.00000000e+00 -5.62739861e-01  4.16091112e-06  7.52910396e-06]
 [-5.62739861e-01  1.00000000e+00  6.22872806e-06  1.78330030e-08]
 [-1.09557756e-05  1.12064247e-05 -8.08854081e-01 -1.70525437e-01]
 [-7.01103081e-06  2.89765423e-06  1.70525437e-01 -8.08854081e-01]]","[-4.116639164831597e-20, -2.089024389608808e-19]","[-3.092674674506806e-19, -1.4493040499837056e-19]","[0.005301991029491694, 0.0053019111916094725]",,,"[3.267298767545093e-25, 3.2672948585624e-25]","[3.22481310266403e-25, 3.224808984755662e-25]","[1.266825743648306e-26, 1.266824551099199e-26]","[1.500941267573263e-26, 1.500942746267546e-26]","[4.608971789449197e-26, 4.608967908217858e-26]","[4.583818630583578e-26, 4.583814886935318e-26]"
1,60,3700,500,4000,"[[0.005282129634236387, -0.002975961051612385, -0.0001509092102090475, 1.0098634619886756e-05], [-0.0029759597231860525, 0.005279138217288454, 5.3843881186471765e-05, -7.6226722782112e-05], [0.00015093590921142524, -5.393180660737013e-05, -0.004277319456711499, -0.0008637621166617737], [1.0091092403976752e-05, -7.621642691487058e-05, 0.0008637629370603825, -0.004274328040171028]]","[[ 1.         -0.56340174 -0.02856977  0.00191185]
 [-0.56340149  0.99943367  0.01019359 -0.01443106]
 [ 0.02857482 -0.01021024 -0.80977177 -0.16352535]
 [ 0.00191042 -0.01442911  0.16352551 -0.80920544]]","[-4.084141478103166e-20, -1.7362965544829957e-19]","[3.9525087461252994e-19, -4.554471192350615e-19]","[0.005292228265975207, 0.005272030996746428]",,,"[3.273983965446319e-25, 3.266767775005096e-25]","[3.231251654039987e-25, 3.224407866937775e-25]","[1.27659909648093e-26, 1.259128602236324e-26]","[1.513852609357709e-26, 1.491960229825275e-26]","[4.61169901292666e-26, 4.609072455504731e-26]","[4.586341711572759e-26, 4.584170438212302e-26]"
2,60,3700,500,4000,"[[0.005220163830214005, -0.0029523697650793734, -0.0003148011844252908, 1.8637054366029858e-05], [-0.0029523726975440837, 0.005207654542843205, 0.00010918678347351669, -0.00013817746897257547], [0.00031477904041244157, -0.00010913860031296934, -0.004239920596203227, -0.0007378509382694355], [1.8546314435279465e-05, -0.0001381528757926779, 0.000737853257044147, -0.004227411309391055]]","[[ 1.         -0.56557033 -0.06030485  0.0035702 ]
 [-0.56557089  0.99760366  0.02091635 -0.02646995]
 [ 0.06030061 -0.02090712 -0.81221983 -0.14134632]
 [ 0.00355282 -0.02646524  0.14134676 -0.80982349]]","[3.9745870914042086e-19, 2.0599560222845448e-19]","[-1.7565449303190438e-19, 4.743698962732612e-22]","[0.005238800881728053, 0.005201526773016284]",,,"[3.288026481678999e-25, 3.272676133679164e-25]","[3.244923277862276e-25, 3.23030373763217e-25]","[1.28953469896375e-26, 1.252719230417733e-26]","[1.53191582721299e-26, 1.486349414768769e-26]","[4.617842919523837e-26, 4.61220622519426e-26]","[4.592318640059404e-26, 4.587637868592401e-26]"
3,60,3700,500,4000,"[[0.005107110642565315, -0.0029114425416321746, -0.0005098257976530764, 2.375424393279404e-05], [-0.0029114482213513696, 0.005076050947738095, 0.0001697708623280432, -0.0001643478323632625], [0.0005097979953954946, -0.00016970007223247578, -0.004161446856662275, -0.0005089703084563014], [2.3654588639656835e-05, -0.0001643203237520083, 0.0005089745490233608, -0.004130387162643847]]","[[ 1.         -0.57007626 -0.09982666  0.00465121]
 [-0.57007737  0.99391834  0.03324206 -0.0321802 ]
 [ 0.09982122 -0.0332282  -0.81483389 -0.09965915]
 [ 0.0046317  -0.03217481  0.09965998 -0.80875224]]","[-4.987663186667284e-19, -7.028860085619347e-20]","[-3.5925986089851233e-19, -1.0785480080205459e-20]","[0.005130864883704886, 0.005083356395865161]",,,"[3.313135935905631e-25, 3.287341679550509e-25]","[3.269506754991629e-25, 3.244762988468802e-25]","[1.307770352984882e-26, 1.246645149202965e-26]","[1.557904946099886e-26, 1.483960240478421e-26]","[4.629416965031252e-26, 4.619757751390885e-26]","[4.603771118362749e-26, 4.595692815196436e-26]"
4,60,3700,500,4000,"[[0.004918140243653517, -0.002850347452461741, -0.0007749094974545678, 2.2628366896187667e-05], [-0.0028503489036381447, 0.0048490906514499325, 0.00025101221290234257, -0.00010211601109218794], [0.000774903694413609, -0.00025099354582881625, -0.003998296305096117, -0.00011717813993378869], [2.2644290710557957e-05, -0.00010212138847349126, 0.0001171765297718126, -0.003929246712926554]]","[[ 1.         -0.57955799 -0.15756149  0.004601  ]
 [-0.57955828  0.98596022  0.05103803 -0.02076314]
 [ 0.15756031 -0.05103424 -0.81296915 -0.0238257 ]
 [ 0.00460424 -0.02076423  0.02382537 -0.79892938]]","[-2.080915073015575e-19, 1.9707135229117892e-19]","[-1.3467343301497387e-19, 4.99401627570881e-19]","[0.004940768607859971, 0.004895511874092232]",,,"[3.36138163306586e-25, 3.319448457191247e-25]","[3.316965323054397e-25, 3.27628438990089e-25]","[1.337641002614326e-26, 1.238614359179918e-26]","[1.600237688029364e-26, 1.485136040539109e-26]","[4.653345190232717e-26, 4.637005868891682e-26]","[4.627655321102537e-26, 4.613883117745574e-26]"
5,60,3700,500,4000,"[[0.0049632836997999695, -0.002487623917182524, -0.0010230676477892262, -7.268565761797788e-05], [-0.0024875999331287115, 0.004786231213980718, 0.00037863376364000574, 0.0007285206800329389], [0.0010231227389333253, -0.0003788103131241035, -0.0041233243710255335, 0.001138174297498125], [-7.273103801306994e-05, 0.000728510796701888, -0.0011381835224940162, -0.003946271887071084]]","[[ 1.         -0.50120526 -0.20612718 -0.01464467]
 [-0.50120043  0.96432755  0.07628695  0.14678199]
 [ 0.20613827 -0.07632252 -0.8307654   0.22931881]
 [-0.01465381  0.14678    -0.22932067 -0.79509295]]","[1.3625221851426894e-19, -4.8543276131612395e-20]","[3.838244078946886e-19, -2.306018069558978e-19]","[0.004890598039519569, 0.005035969354676386]",,,"[3.456937151918196e-25, 3.380679685357643e-25]","[3.41092016289455e-25, 3.334107241872305e-25]","[1.485800695426396e-26, 1.251285231247752e-26]","[1.771884714581555e-26, 1.533573869757445e-26]","[4.75010389668084e-26, 4.732896116526741e-26]","[4.722424285887187e-26, 4.710883646027961e-26]"
6,60,3700,500,4000,"[[0.0056356574337864725, -0.0017881935331278593, -0.0005334211083755206, -9.486071157229512e-05], [-0.001788199987665711, 0.005531091864947626, 0.00018772279954640709, 0.000915917077873406], [0.0005334063386962653, -0.00018765912395730326, -0.005212738223616493, 0.0011602278022079808], [-9.482208251173388e-05, 0.0009159175248011815, -0.0011602242916998666, -0.005108172655035785]]","[[ 1.         -0.3172999  -0.09465109 -0.01683224]
 [-0.31730104  0.98144572  0.03330983  0.16252178]
 [ 0.09464847 -0.03329853 -0.92495654  0.20587266]
 [-0.01682538  0.16252186 -0.20587204 -0.90640226]]","[-3.868567107760439e-19, 1.9249442465319544e-19]","[1.3034631532964557e-19, 4.156142713273671e-20]","[0.00554079671919779, 0.005730518142239096]",,,"[3.428872996325528e-25, 3.36126420352562e-25]","[3.382831367395724e-25, 3.313780720239678e-25]","[1.550510546778156e-26, 1.345778682810616e-26]","[1.817786546631447e-26, 1.620959554278818e-26]","[4.757810931150202e-26, 4.760747532351867e-26]","[4.726931166940736e-26, 4.733771261658346e-26]"
