azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
31,60,5750,500,4000,"[[0.015214329286855736, -0.007156394427298915, -0.0005067632700186595, 0.0003829271575361963], [-0.007156398193356417, 0.015196666579341255, 0.000343793631861385, 0.00012473230087514051], [0.0005066520901142761, -0.0003436979331317902, -0.00022094521776103905, 0.013414475148581444], [0.0003830038858831228, 0.00012477995091746374, -0.013414476895923396, -0.00020328251073448798]]","[[ 1.         -0.470372   -0.03330829  0.02516885]
 [-0.47037224  0.99883907  0.0225967   0.00819834]
 [ 0.03330098 -0.02259041 -0.01452218  0.88170007]
 [ 0.02517389  0.00820148 -0.88170018 -0.01336125]]","[2.5293837439064498e-19, 4.4953532698397104e-20]","[1.7654894763823813e-19, -3.6829368535766077e-19]","[0.015597256435900844, 0.01483140212124538]",,,"[2.208081860240351e-25, 2.209856390384031e-25]","[2.209155100411098e-25, 2.211114942808328e-25]","[1.077228923245067e-26, 1.024790859157649e-26]","[8.231350282508911e-27, 7.251258695172326e-27]","[4.692082118305006e-26, 4.606337970881493e-26]","[4.647104985331628e-26, 4.575697842954112e-26]"
32,60,5750,500,4000,"[[0.015371309735690817, -0.006890494395049916, -0.0005725317009839362, 0.00044081144155001795], [-0.006890494937696415, 0.015348158708689778, 0.00040348065784052024, 0.00016214439470646727], [0.0005724912289417818, -0.0004034786454956741, 5.478725373686061e-05, 0.013727275485447513], [0.0004408555207911989, 0.00016212634088731071, -0.01372727711423151, 7.79382806742461e-05]]","[[ 1.         -0.44826983 -0.03724677  0.02867755]
 [-0.44826986  0.99849388  0.02624894  0.01054851]
 [ 0.03724414 -0.02624881  0.00356425  0.89304527]
 [ 0.02868041  0.01054733 -0.89304538  0.00507037]]","[-4.901212447336843e-20, 1.3995841560856318e-19]","[1.5530089024485384e-19, -1.2928096935757207e-19]","[0.01581212116863277, 0.014930498286012686]",,,"[2.211912372564942e-25, 2.21386722167717e-25]","[2.214847006046792e-25, 2.216618699877484e-25]","[1.095960015778008e-26, 1.03538886244215e-26]","[8.254384331322393e-27, 7.212880872092857e-27]","[4.711464306110473e-26, 4.613958666313263e-26]","[4.665977050138159e-26, 4.582903948690429e-26]"
33,60,5750,500,4000,"[[0.015579767483212024, -0.00656733542710613, -0.0006562104946720061, 0.0005170045351057029], [-0.006567334387932976, 0.015548319131001673, 0.0004843837518224537, 0.00021535983983718171], [0.0006562044702508386, -0.00048441461142752, 0.0003812288591953009, 0.014105033345019757], [0.0005170253814433263, 0.00021532211469348805, -0.014105034685083005, 0.00041267721135993137]]","[[ 1.         -0.42152975 -0.0421194   0.03318436]
 [-0.42152968  0.99798146  0.03109056  0.01382305]
 [ 0.04211902 -0.03109254  0.02446948  0.90534299]
 [ 0.03318569  0.01382062 -0.90534308  0.02648802]]","[-1.0158540006125865e-19, 5.60523022376967e-20]","[-1.3286440537989182e-19, 8.179568893686503e-20]","[0.0160967720095547, 0.015062762939906202]",,,"[2.216928300277193e-25, 2.219024296324983e-25]","[2.222065001594189e-25, 2.223441290281929e-25]","[1.119637027495944e-26, 1.048256607706438e-26]","[8.290097040038601e-27, 7.178687865133665e-27]","[4.738560918697277e-26, 4.62466533363267e-26]","[4.69274957817393e-26, 4.593175672170216e-26]"
34,60,5750,500,4000,"[[0.015870304566251974, -0.006155581592695639, -0.000769004541600087, 0.0006244859892450349], [-0.006155577997993246, 0.015825197186782845, 0.0006008732522033017, 0.0002953935833856792], [0.0007690727777110814, -0.0006009249130866215, 0.0007795677872525349, 0.014581380860426978], [0.0006244373894182681, 0.00029536340007772056, -0.014581379390522911, 0.0008246751665544782]]","[[ 1.         -0.38786789 -0.04845556  0.03934934]
 [-0.38786767  0.99715775  0.03786148  0.01861298]
 [ 0.04845986 -0.03786474  0.04912116  0.91878393]
 [ 0.03934628  0.01861107 -0.91878384  0.05196341]]","[6.079001540236529e-20, -5.1395290115638804e-20]","[2.2756538862838507e-19, 3.1373869463885796e-19]","[0.0164947905465173, 0.015245818568707162]",,,"[2.2238397420565e-25, 2.225920513476584e-25]","[2.23168471793551e-25, 2.232233279731148e-25]","[1.151360852619102e-26, 1.064625259286629e-26]","[8.347672532527873e-27, 7.15321436746889e-27]","[4.779804057063318e-26, 4.640837595378251e-26]","[4.734062099558355e-26, 4.608920566718109e-26]"
35,60,5750,500,4000,"[[0.016317461149757528, -0.005603437272763047, -0.0009437308061946187, 0.0008004934126022343], [-0.00560344799843874, 0.01624579341200553, 0.000787639853104112, 0.00042668596569710973], [0.0009432164404104109, -0.0007877098545997948, 0.0012866466771938277, 0.015229685562491718], [0.0008010243961970728, 0.00042641580068070623, -0.015229721047685172, 0.0013583144053582576]]","[[ 1.         -0.34340129 -0.05783564  0.04905747]
 [-0.34340195  0.99560791  0.04826976  0.02614904]
 [ 0.05780412 -0.04827405  0.07885091  0.93333671]
 [ 0.04909001  0.02613248 -0.93333889  0.083243  ]]","[5.251309279598687e-21, 5.809401885511428e-20]","[-9.035173147001646e-20, 8.820645755204534e-20]","[0.017117954553040812, 0.01551696772870791]",,,"[2.234527470349269e-25, 2.235945735419949e-25]","[2.245923702301781e-25, 2.244500832788138e-25]","[1.19774934023082e-26, 1.086682447880002e-26]","[8.4386824267026e-27, 7.138637787629682e-27]","[4.85329614502521e-26, 4.669265121743724e-26]","[4.80858181597235e-26, 4.637039084825534e-26]"
36,60,5750,500,4000,"[[0.017283480971528112, -0.004964707309106707, -0.0014190253494131434, 0.0012765009446600833], [-0.004966129097857844, 0.017120032922986993, 0.00122350545078029, 0.0007051620866327937], [0.001398794438646336, -0.0012165356039725824, 0.0019237420046643462, 0.016346351027964206], [0.001293190693948284, 0.000707206284819107, -0.016347574507484575, 0.0020871792898428214]]","[[ 1.         -0.28725159 -0.08210298  0.0738567 ]
 [-0.28733385  0.99054311  0.07079045  0.04079977]
 [ 0.08093245 -0.07038719  0.11130524  0.94577887]
 [ 0.07482235  0.04091805 -0.94584965  0.12076151]]","[-3.019578461504023e-19, 9.949507949781602e-20]","[-4.534867742733813e-19, -1.6499495409261944e-19]","[0.018559981906084204, 0.016006980018153885]",,,"[2.26037363171791e-25, 2.256154613916556e-25]","[2.277183091580885e-25, 2.267728718440421e-25]","[1.280838698857096e-26, 1.115526758565558e-26]","[8.47702104505836e-27, 7.025834544663243e-27]","[5.080923124625272e-26, 4.757570708914979e-26]","[5.04057877127043e-26, 4.725931535760447e-26]"
37,60,5750,500,4000,"[[0.017591679774853944, -0.005708513405569727, -0.0018909445632938294, 0.0021901467789458293], [-0.005711498549022476, 0.017332268277351823, 0.000848696010693149, 3.2632246041181456e-05], [0.0018325973898442893, -0.000828064257843215, 0.003963466263850253, 0.015983470076867734], [0.0022315713494299528, 3.961051645920226e-05, -0.01598918319811439, 0.004222797662258696]]","[[ 1.         -0.32450076 -0.10749085  0.12449901]
 [-0.32467045  0.98525374  0.04824417  0.00185498]
 [ 0.1041741  -0.04707136  0.22530346  0.90858123]
 [ 0.1268538   0.00225166 -0.90890599  0.24004516]]","[-1.4994961650415333e-19, -6.817344564547559e-20]","[-2.1858595761586234e-19, -1.3447156019010877e-19]","[0.019781826543030612, 0.015401532987523578]",,,"[2.282227208335468e-25, 2.267389539690748e-25]","[2.29835072132058e-25, 2.279673554776283e-25]","[1.204106964301213e-26, 1.077115414874873e-26]","[7.69249178144904e-27, 6.761733013706677e-27]","[5.045914945924673e-26, 4.767189774191983e-26]","[5.008898787101457e-26, 4.737829586195708e-26]"
38,60,5750,500,4000,"[[0.01753765868973072, -0.0067178639068164936, -0.0019077372875590986, 0.002425470849130116], [-0.0067213552013889255, 0.017251705952593406, 0.0005897109881719558, -0.00035341882742282046], [0.0018096751155087464, -0.0005540757943161877, 0.004739415679035846, 0.015278195885241493], [0.0024900855611608087, -0.00034459201756624177, -0.015288788309697345, 0.005025150834875445]]","[[ 1.         -0.38305363 -0.10877947  0.13830072]
 [-0.38325271  0.98369493  0.03362541 -0.020152  ]
 [ 0.10318795 -0.03159349  0.27024221  0.87116508]
 [ 0.14198506 -0.01964869 -0.87176906  0.28653487]]","[-2.5783187761147244e-19, -7.716836140567779e-20]","[-1.0430147065178183e-19, -1.157052882744485e-19]","[0.01996312952799298, 0.015112187832373586]",,,"[2.296066911488811e-25, 2.276587410178925e-25]","[2.310028981898484e-25, 2.288945685150787e-25]","[1.108588941356428e-26, 1.025472876142877e-26]","[7.002829966860564e-27, 6.33746848659845e-27]","[4.956371507227903e-26, 4.750405312791023e-26]","[4.923335261946135e-26, 4.723613355075754e-26]"
39,60,5750,500,4000,"[[0.01755090331104684, -0.007773352557532189, -0.0018689290074209086, 0.002551929886790579], [-0.0077765639294120085, 0.01724812986318451, 0.00046722685994154305, -0.00060217696771979], [0.0017331029022348496, -0.00041780463241399696, 0.0053398447916251975, 0.014557441321481257], [0.0026365999976484334, -0.000597009852261029, -0.014572735074982671, 0.0056422146792213836]]","[[ 1.         -0.44290328 -0.1064862   0.14540163]
 [-0.44308625  0.98274884  0.02662124 -0.03431031]
 [ 0.09874722 -0.02380531  0.304249    0.82944114]
 [ 0.15022589 -0.0340159  -0.83031254  0.32147717]]","[1.409509490814651e-19, -1.0805709532259884e-19]","[-3.825683400272795e-19, 1.7620913072167505e-19]","[0.0201028331868935, 0.014998973416090865]",,,"[2.310506233327813e-25, 2.287809511221352e-25]","[2.322329228999806e-25, 2.299930576906916e-25]","[1.018400299787665e-26, 9.691093952804678e-27]","[6.353161786052179e-27, 5.862977488060068e-27]","[4.888787807945404e-26, 4.737976612602779e-26]","[4.859543830081057e-26, 4.713808637334273e-26]"
40,60,5750,500,4000,"[[0.017651078347840198, -0.008854872018467078, -0.0018035873955314227, 0.0026162698590660297], [-0.008857173981867382, 0.017341695123143527, 0.0004464979133918911, -0.0007548468213682381], [0.0016359730220843584, -0.00038693848717894505, 0.005915154781514855, 0.013805493223939303], [0.0027167287789089615, -0.0007606972038173372, -0.013824562341237533, 0.006223941195486844]]","[[ 1.         -0.50166182 -0.10218001  0.14822153]
 [-0.50179223  0.98247228  0.02529579 -0.04276491]
 [ 0.09268403 -0.02192152  0.33511577  0.78213313]
 [ 0.15391291 -0.04309636 -0.78321347  0.35260969]]","[9.865027705270377e-20, 3.1143670898664194e-20]","[-2.1548973966448583e-19, -6.903679981124284e-19]","[0.02026734819587276, 0.015034808480589272]",,,"[2.325870265330033e-25, 2.301178737506859e-25]","[2.335591309458737e-25, 2.312702390016544e-25]","[9.323866132072524e-27, 9.083814290411963e-27]","[5.739884774313537e-27, 5.366031933196248e-27]","[4.835009327494436e-26, 4.727600543124166e-26]","[4.80931425058741e-26, 4.706070869303284e-26]"
41,60,5750,500,4000,"[[0.017863854046382095, -0.00995644387942091, -0.0017230723464070226, 0.0026269171827088315], [-0.009957362636506505, 0.017559118153095146, 0.0005151650527947069, -0.0008233345611229586], [0.001533642002247508, -0.0004516574420410757, 0.006550177309068413, 0.013013841670947598], [0.0027384883519686746, -0.0008491080233820471, -0.013035167623383949, 0.006854164684292276]]","[[ 1.         -0.55735139 -0.0964558   0.1470521 ]
 [-0.55740282  0.9829412   0.0288384  -0.04608941]
 [ 0.08585169 -0.02528331  0.36667212  0.72850134]
 [ 0.15329773 -0.04753219 -0.72969515  0.38368902]]","[-2.6127687736919383e-19, 9.06348333243071e-20]","[-2.2106471264684704e-19, -1.1114624449033307e-18]","[0.020490771217935824, 0.015236936855378327]",,,"[2.343030201623139e-25, 2.317652488616124e-25]","[2.350690122290226e-25, 2.328123012345516e-25]","[8.498355941545738e-27, 8.423918267320255e-27]","[5.160396847227924e-27, 4.856256990027625e-27]","[4.792194132688179e-26, 4.718780382222728e-26]","[4.769799391222812e-26, 4.699886617536117e-26]"
42,60,5750,500,4000,"[[0.0182239958390011, -0.011027250426876134, -0.0016432444769821028, 0.002588507322798852], [-0.011026757033016515, 0.01793299982240481, 0.0006811654438816388, -0.0008037732668134104], [0.0014416092211691205, -0.0006201718732796945, 0.007369632928931705, 0.01218586411702232], [0.002708000505283618, -0.0008580827383392743, -0.012208109040042742, 0.0076597770338816835]]","[[ 1.         -0.60509509 -0.09016927  0.14203841]
 [-0.60506802  0.98403226  0.03737739 -0.04410522]
 [ 0.079105   -0.03403051  0.40439171  0.66867136]
 [ 0.14859532 -0.04708532 -0.669892    0.42031271]]","[-1.9844742284715914e-19, 3.38834089713983e-19]","[2.6945307051502313e-19, 2.171169246220295e-20]","[0.0208125031504697, 0.015635488507690348]",,,"[2.364513871143862e-25, 2.340005406943913e-25]","[2.370349970254073e-25, 2.349000279515278e-25]","[7.722678980302847e-27, 7.70954682413611e-27]","[4.62243870369462e-27, 4.34206307974908e-27]","[4.761797444775021e-26, 4.713735544950296e-26]","[4.742420530125499e-26, 4.69745482311733e-26]"
43,60,5750,500,4000,"[[0.018931825831983592, -0.011834811567190654, -0.001613269777735072, 0.002510471166706674], [-0.011832596363030867, 0.018651571610225178, 0.001105738821602458, -0.0005938976885687093], [0.0014117603104875126, -0.0010648065627538623, 0.00897284325379163, 0.011392694929124663], [0.00263902743844196, -0.0007028427494829481, -0.011415525595612026, 0.009252157203231479]]","[[ 1.         -0.62512785 -0.0852147   0.13260587]
 [-0.62501084  0.98519666  0.05840635 -0.03137033]
 [ 0.07457074 -0.05624426  0.47395551  0.60177476]
 [ 0.13939635 -0.03712493 -0.6029807   0.48870919]]","[-1.0930448730433333e-19, -2.6735440060185468e-20]","[3.14737376230864e-20, -2.218220528556838e-19]","[0.02144229698701716, 0.016421354656337196]",,,"[2.407797768275086e-25, 2.388333388418194e-25]","[2.413173342727674e-25, 2.395438373535956e-25]","[7.089778109048221e-27, 6.872010157635174e-27]","[4.173606966353179e-27, 3.817379947503884e-27]","[4.766441815111705e-26, 4.732893584633448e-26]","[4.74960712498116e-26, 4.719325041037374e-26]"
44,60,5750,500,4000,"[[0.020243195174523228, -0.012330193724868412, -0.001193964041679008, 0.001612640042690661], [-0.01232832835050683, 0.020121868351847302, 0.0008704789042535345, -0.00025976136554569013], [0.0010753189176177364, -0.0008635415219366805, 0.008715408065141398, 0.013348385093841519], [0.0017075844460521109, -0.00035426389111189874, -0.013358016110526467, 0.0088363376388475]]","[[ 1.         -0.60910314 -0.05898101  0.07966332]
 [-0.60901099  0.99400654  0.04300106 -0.01283203]
 [ 0.05312002 -0.04265836  0.4305352   0.6594011 ]
 [ 0.0843535  -0.01750039 -0.65987686  0.43650904]]","[-7.492044026250565e-20, 2.23728589579781e-19]","[-1.5460058837937027e-19, -1.048947382484039e-19]","[0.021855835205315643, 0.01863055512169015]",,,"[2.377497922005924e-25, 2.365690236495732e-25]","[2.391796164138694e-25, 2.381586882054105e-25]","[7.444061397034869e-27, 7.328833930282048e-27]","[3.525126574803182e-27, 3.261094530050294e-27]","[4.791393101064279e-26, 4.79209242169007e-26]","[4.774541864640078e-26, 4.77732371235902e-26]"
45,60,5750,500,4000,"[[0.020296963317276904, -0.014224747490821537, -0.0008526526356418833, 0.0012778105650810994], [-0.014223427307099466, 0.020227867828038742, 0.0004485465527376772, -0.00044890516784262737], [0.0007606009447371791, -0.0004274093696700946, 0.007481763949210988, 0.012315945177049576], [0.0013486509472267778, -0.0005075311888916083, -0.012321221249670491, 0.007550645055515254]]","[[ 1.         -0.70083131 -0.04200888  0.06295575]
 [-0.70076627  0.99659577  0.0220992  -0.02211686]
 [ 0.03747363 -0.0210578   0.36861494  0.60678758]
 [ 0.06644595 -0.02500528 -0.60704752  0.37200861]]","[-7.634551112192641e-20, 2.1500088113172558e-19]","[-1.8203745614707267e-19, 7.607824784907829e-20]","[0.02157477387061277, 0.019019152741841842]",,,"[2.362481676099516e-25, 2.348932306308725e-25]","[2.371808152755644e-25, 2.36255386792192e-25]","[6.618158101272783e-27, 6.990755800282769e-27]","[2.957233509055245e-27, 2.903268574871268e-27]","[4.739352378363502e-26, 4.768123417800595e-26]","[4.725388658216803e-26, 4.754872357959107e-26]"
0,60,5900,500,4000,"[[0.01482187406033078, -0.009927525553865009, 1.482893661355965e-08, -5.847881867751276e-09], [-0.009927525553843951, 0.01482187406030711, 3.597171343344777e-09, -4.06854563395592e-09], [-1.4225182675465097e-08, 1.2845300873245694e-08, -0.0013094066561069452, 0.010927837903555752], [-2.167648299491924e-08, 1.6811353439743846e-08, -0.010927837903563513, -0.001309406656099419]]","[[ 1.00000000e+00 -6.69788821e-01  1.00047650e-06 -3.94544026e-07]
 [-6.69788821e-01  1.00000000e+00  2.42693422e-07 -2.74496033e-07]
 [-9.59742514e-07  8.66644853e-07 -8.83428540e-02  7.37277746e-01]
 [-1.46246574e-06  1.13422590e-06 -7.37277746e-01 -8.83428540e-02]]","[9.030714634328846e-20, 6.931949159450128e-20]","[-1.36365853064373e-19, 4.0441120776502847e-20]","[0.014821868204379942, 0.014821879900143671]",,,"[2.192192181758543e-25, 2.19219177585223e-25]","[2.176179181531411e-25, 2.176178742400536e-25]","[9.171445781829496e-27, 9.171435322634852e-27]","[7.917956812993127e-27, 7.917953464714533e-27]","[4.588435306232888e-26, 4.588434049875067e-26]","[4.559524755297328e-26, 4.559523490887406e-26]"
1,60,5900,500,4000,"[[0.014821582999464568, -0.009926550036749483, -8.607575470947282e-06, 5.870287491925068e-06], [-0.00992655002094312, 0.014821578393822846, 5.259278764470456e-06, -3.6492042379791495e-08], [8.630093503967766e-06, -5.288891883049822e-06, -0.001307883816927072, 0.010928508812040735], [5.863951068468e-06, -5.265677245186607e-08, -0.010928508808573009, -0.0013078792113137814]]","[[ 1.00000000e+00 -6.69736157e-01 -5.80746029e-04  3.96063463e-04]
 [-6.69736156e-01  9.99999689e-01  3.54839207e-04 -2.46208805e-06]
 [ 5.82265302e-04 -3.56837180e-04 -8.82418441e-02  7.37337490e-01]
 [ 3.95635950e-04 -3.55270908e-06 -7.37337490e-01 -8.82415334e-02]]","[-1.5956438602994802e-20, 7.274821019638747e-20]","[-4.495750109883832e-20, 1.1284376474831308e-19]","[0.014827453278884486, 0.014815712703907026]",,,"[2.192192255253291e-25, 2.192202703728397e-25]","[2.17615845977673e-25, 2.176228080278713e-25]","[9.174229352990665e-27, 9.169232602346003e-27]","[7.928801382987502e-27, 7.906395825001645e-27]","[4.589067870861339e-26, 4.587801868660234e-26]","[4.559914987216977e-26, 4.559123894736797e-26]"
2,60,5900,500,4000,"[[0.014820730791401008, -0.009923527115247136, -1.7239308564966688e-05, 1.1777494441079267e-05], [-0.009923527103247435, 0.01482071233381435, 1.053347751965259e-05, -1.1858618289620498e-07], [1.7262680407248083e-05, -1.0544854286038546e-05, -0.001303292501488176, 0.010930638148925677], [1.1753346715665114e-05, -1.1143688640137723e-07, -0.010930638123008991, -0.001303274043923612]]","[[ 1.00000000e+00 -6.69570702e-01 -1.16318883e-03  7.94663543e-04]
 [-6.69570701e-01  9.99998755e-01  7.10725920e-04 -8.00137217e-06]
 [ 1.16476580e-03 -7.11493545e-04 -8.79371281e-02  7.37523561e-01]
 [ 7.93034222e-04 -7.51898729e-06 -7.37523559e-01 -8.79358827e-02]]","[8.345663650436071e-20, 1.1570168162385801e-19]","[5.225090741036023e-19, 1.3674700833077412e-19]","[0.014832508277767333, 0.014808953288897992]",,,"[2.192202830140754e-25, 2.192222346525483e-25]","[2.176166018740955e-25, 2.176303921804338e-25]","[9.177610240687205e-27, 9.167602214443774e-27]","[7.938944745876164e-27, 7.894106460070948e-27]","[4.589700701826506e-26, 4.58716483149064e-26]","[4.560295926794029e-26, 4.558709684633211e-26]"
3,60,5900,500,4000,"[[0.01481928459730955, -0.009918489099631183, -2.5919463580633862e-05, 1.7732889944736298e-05], [-0.00991848910973859, 0.014819242880112339, 1.582137576583656e-05, -2.165342166086677e-07], [2.5935071913297154e-05, -1.5815319705776616e-05, -0.001295591923892825, 0.010934150527267166], [1.7704392745248126e-05, -1.9488540425413574e-07, -0.010934150481495134, -0.0012955502067219487]]","[[ 1.00000000e+00 -6.69296081e-01 -1.74903609e-03  1.19660904e-03]
 [-6.69296081e-01  9.99997185e-01  1.06762075e-03 -1.46116511e-05]
 [ 1.75008933e-03 -1.06721209e-03 -8.74260775e-02  7.37832549e-01]
 [ 1.19468606e-03 -1.31507971e-05 -7.37832546e-01 -8.74232625e-02]]","[1.5406791517449063e-19, -6.40566147649496e-20]","[3.967212115951426e-20, 2.1680040850831665e-19]","[0.014837017479177069, 0.014801551699306905]",,,"[2.192224256401634e-25, 2.192252553117078e-25]","[2.176202213239955e-25, 2.176408197791084e-25]","[9.181600503124624e-27, 9.166547387730421e-27]","[7.948400058922034e-27, 7.881077893828126e-27]","[4.590334696860821e-26, 4.586525980192852e-26]","[4.560668545196915e-26, 4.558283713289009e-26]"
4,60,5900,500,4000,"[[0.01481724788996817, -0.009911314270210674, -3.476390860377635e-05, 2.3842598325731184e-05], [-0.009911314305952035, 0.014817172848676913, 2.115118658465536e-05, -3.7703492289475076e-07], [3.475375753726565e-05, -2.1134630063457148e-05, -0.0012848218979902846, 0.010939145364815654], [2.38425394120352e-05, -3.657507244373311e-07, -0.010939145365070357, -0.0012847468567075409]]","[[ 1.00000000e+00 -6.68903857e-01 -2.34617851e-03  1.60911112e-03]
 [-6.68903860e-01  9.99994936e-01  1.42747066e-03 -2.54456783e-05]
 [ 2.34549343e-03 -1.42635328e-03 -8.67112373e-02  7.38271064e-01]
 [ 1.60910714e-03 -2.46841200e-05 -7.38271064e-01 -8.67061728e-02]]","[-8.092186864702866e-20, 1.5771288049424676e-19]","[-2.9738166325814457e-19, 1.2769434466058584e-19]","[0.014841090480214472, 0.014793405283588974]",,,"[2.192256658729666e-25, 2.192293906841246e-25]","[2.176267216598825e-25, 2.176541674105781e-25]","[9.186202572084046e-27, 9.16608336264943e-27]","[7.957173781059238e-27, 7.867299394073618e-27]","[4.590969556368001e-26, 4.58588585460713e-26]","[4.561032632957704e-26, 4.557846342937873e-26]"
5,60,5900,500,4000,"[[0.014814704057869237, -0.009902129614434164, -4.358262489864135e-05, 2.9994021920578594e-05], [-0.00990212952607383, 0.014814585916778329, 2.644456591737717e-05, -5.339652618902879e-07], [4.359642073189966e-05, -2.6477058014962962e-05, -0.0012708157357106036, 0.010945625304833843], [3.0003142408291726e-05, -5.616896909495779e-07, -0.01094562532844268, -0.001270697594655097]]","[[ 1.00000000e+00 -6.68398746e-01 -2.94184917e-03  2.02461162e-03]
 [-6.68398740e-01  9.99992025e-01  1.78502154e-03 -3.60429246e-05]
 [ 2.94278040e-03 -1.78721478e-03 -8.57807035e-02  7.38835232e-01]
 [ 2.02522725e-03 -3.79143376e-05 -7.38835233e-01 -8.57727289e-02]]","[4.2576585803663097e-20, 1.4829466544905738e-19]","[-3.648590416967827e-19, 1.7458395265775987e-19]","[0.01484469807170842, 0.014784710027899918]",,,"[2.192300156151213e-25, 2.192346994431558e-25]","[2.176361460512117e-25, 2.176704900078952e-25]","[9.191429606179135e-27, 9.166143886136257e-27]","[7.965276474918666e-27, 7.852750190157214e-27]","[4.59160680594932e-26, 4.585243025814186e-26]","[4.561389767392157e-26, 4.557395995645919e-26]"
6,60,5900,500,4000,"[[0.014811674396010078, -0.009890816214111054, -5.2534679633485885e-05, 3.630947933022008e-05], [-0.009890816283352066, 0.014811502612646644, 3.179947292460054e-05, -8.132347155071795e-07], [5.2518995359279246e-05, -3.17782370199484e-05, -0.0012536171261467246, 0.010953701075472255], [3.631330719735294e-05, -8.011121154580287e-07, -0.0109537010890549, -0.0012534453427977823]]","[[ 1.00000000e+00 -6.67771648e-01 -3.54684273e-03  2.45140950e-03]
 [-6.67771652e-01  9.99988402e-01  2.14691952e-03 -5.49049820e-05]
 [ 3.54578382e-03 -2.14548580e-03 -8.46370972e-02  7.39531587e-01]
 [ 2.45166794e-03 -5.40865330e-05 -7.39531588e-01 -8.46254994e-02]]","[1.2996093837641182e-20, 1.1189941794824652e-20]","[2.204998825353204e-20, -1.3379664025598108e-19]","[0.014847983867257119, 0.014775364908636209]",,,"[2.192358071455349e-25, 2.192410581126957e-25]","[2.176488186309028e-25, 2.176896990240539e-25]","[9.197365627224017e-27, 9.166823273159559e-27]","[7.972726968431863e-27, 7.837413345096889e-27]","[4.592252121010637e-26, 4.584594461247457e-26]","[4.561745713100765e-26, 4.55692954949035e-26]"
7,60,5900,500,4000,"[[0.014808124499119526, -0.009877290702287246, -6.160639330819776e-05, 4.279373741552845e-05], [-0.009877290728145638, 0.014807887842359684, 3.716749119339366e-05, -1.1252919260063381e-06], [6.159965379235782e-05, -3.716068975173933e-05, -0.0012330491127206323, 0.010963396207306329], [4.279747059559349e-05, -1.1229421134611888e-06, -0.010963396222119729, -0.0012328124559626641]]","[[ 1.00000000e+00 -6.67018345e-01 -4.16031033e-03  2.88988234e-03]
 [-6.67018347e-01  9.99984018e-01  2.50993913e-03 -7.59915225e-05]
 [ 4.15985521e-03 -2.50947983e-03 -8.32684188e-02  7.40363589e-01]
 [ 2.89013444e-03 -7.58328385e-05 -7.40363590e-01 -8.32524373e-02]]","[2.5252629197411062e-19, 1.0414778314899528e-19]","[-1.943978444960476e-19, 1.997837235873836e-19]","[0.014850918228450275, 0.014765330753665814]",,,"[2.192428405611079e-25, 2.192487592050043e-25]","[2.176646084275552e-25, 2.177121375564362e-25]","[9.204016266438734e-27, 9.168112719587469e-27]","[7.979530240903548e-27, 7.821280161595782e-27]","[4.592901562870614e-26, 4.583944270504999e-26]","[4.562096527260641e-26, 4.556450814954463e-26]"
8,60,5900,500,4000,"[[0.014804162551302683, -0.009861555877546127, -7.086223117837783e-05, 4.951254469942407e-05], [-0.009861555858049846, 0.014803848779630055, 4.259693882934192e-05, -1.5243435762752227e-06], [7.087089751856856e-05, -4.2601527349872084e-05, -0.0012090383695990974, 0.010974830549323196], [4.950402309395102e-05, -1.5222403919500627e-06, -0.010974830511173515, -0.0012087245979293926]]","[[ 1.00000000e+00 -6.66133991e-01 -4.78664233e-03  3.34450156e-03]
 [-6.66133989e-01  9.99978805e-01  2.87736227e-03 -1.02967228e-04]
 [ 4.78722773e-03 -2.87767222e-03 -8.16688121e-02  7.41334102e-01]
 [ 3.34392593e-03 -1.02825161e-04 -7.41334099e-01 -8.16476173e-02]]","[1.2617232862961833e-19, 5.463913552613952e-20]","[1.858359977244826e-20, -5.717115928954892e-20]","[0.014853675087915831, 0.01475464999857089]",,,"[2.192513825679286e-25, 2.192578296100805e-25]","[2.176838033104801e-25, 2.177378572742147e-25]","[9.211424073763894e-27, 9.170026166778086e-27]","[7.98569926938842e-27, 7.80433224502959e-27]","[4.59356000399671e-26, 4.583291101259935e-26]","[4.562447112140823e-26, 4.55595823696662e-26]"
