azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
10,60,5350,500,4000,"[[0.008333463312242948, -0.002414768573554178, -7.28439167783106e-05, 4.185906456064616e-06], [-0.0024147685407597953, 0.008331335776213216, 7.939411933162965e-05, 0.00015436197037585402], [7.284530257076639e-05, -7.93892633384039e-05, -0.005362636676694575, 0.005903499928973763], [4.180705625361802e-06, 0.00015436498090899605, -0.005903499846569589, -0.005360509140666692]]","[[ 1.00000000e+00 -2.89767709e-01 -8.74113367e-03  5.02300940e-04]
 [-2.89767705e-01  9.99744700e-01  9.52714572e-03  1.85231475e-02]
 [ 8.74129997e-03 -9.52656301e-03 -6.43506364e-01  7.08408942e-01]
 [ 5.01676850e-04  1.85235088e-02 -7.08408932e-01 -6.43251064e-01]]","[3.112464079794525e-19, 4.033636414266878e-20]","[-3.9289013231688803e-19, 4.863720503808629e-19]","[0.008337649214160026, 0.008329277401252454]",,,"[3.074614946498374e-25, 3.07638572427048e-25]","[3.130592463893774e-25, 3.132084375830259e-25]","[9.428837725943519e-27, 9.283455930285276e-27]","[7.781261660763618e-27, 7.567836727211325e-27]","[4.679135823995528e-26, 4.649901729568488e-26]","[4.626287007580552e-26, 4.603087758955329e-26]"
11,60,5350,500,4000,"[[0.0083476021718539, -0.002350227516740379, -8.270368715990044e-05, 6.3005591457206546e-06], [-0.0023502276113950313, 0.00834494449536507, 8.864659241280083e-05, 0.00017212210338685054], [8.270037560653339e-05, -8.864786031418923e-05, -0.005375803602701884, 0.0059373166983365065], [6.308713813653796e-06, 0.0001721201579202267, -0.0059373167633942, -0.005373145926215537]]","[[ 1.00000000e+00 -2.81545223e-01 -9.90747827e-03  7.54774726e-04]
 [-2.81545235e-01  9.99681624e-01  1.06194079e-02  2.06193467e-02]
 [ 9.90708157e-03 -1.06195598e-02 -6.43993747e-01  7.11260141e-01]
 [ 7.55751614e-04  2.06191137e-02 -7.11260149e-01 -6.43675371e-01]]","[8.869392498609515e-20, -1.9445040385002038e-19]","[8.436305813855548e-20, -4.488816375066583e-20]","[0.00835390272645179, 0.008341301608167208]",,,"[3.0750049783648e-25, 3.076964556073912e-25]","[3.131595602510817e-25, 3.133222245601574e-25]","[9.473489355920446e-27, 9.309502333475058e-27]","[7.781441728493205e-27, 7.544735649509036e-27]","[4.683316616094849e-26, 4.650326629065406e-26]","[4.629946884986095e-26, 4.603529421854724e-26]"
12,60,5350,500,4000,"[[0.008365487327795941, -0.002275564009453547, -9.352228121803343e-05, 9.06534423393214e-06], [-0.002275563963298092, 0.008362202881857723, 9.841277334898472e-05, 0.000190859405314361], [9.352391003912905e-05, -9.840890939773184e-05, -0.005391826916761601, 0.0059767568949079], [9.060124760732396e-06, 0.00019086194792499028, -0.0059767568057981875, -0.005388542470824915]]","[[ 1.         -0.2720181  -0.01117954  0.00108366]
 [-0.2720181   0.99960738  0.01176414  0.0228151 ]
 [ 0.01117973 -0.01176368 -0.64453232  0.71445412]
 [ 0.00108304  0.0228154  -0.71445411 -0.6441397 ]]","[9.152737938547453e-20, 2.4382904031335184e-20]","[2.6320032962452783e-19, -1.9645857738959872e-19]","[0.008374552667470801, 0.008356421979012806]",,,"[3.0754894024812e-25, 3.077639590195255e-25]","[3.132791758954917e-25, 3.134544453781116e-25]","[9.524848917865728e-27, 9.340663618501193e-27]","[7.780467908372943e-27, 7.519810294735697e-27]","[4.688177424720683e-26, 4.651108658228483e-26]","[4.634273981757398e-26, 4.604290277962217e-26]"
13,60,5350,500,4000,"[[0.008388129015040161, -0.002189092068980763, -0.00010550140912955649, 1.2596875020291412e-05], [-0.0021890924958248665, 0.008384098128006761, 0.00010885170215620908, 0.00021088124635335664], [0.00010549367053795697, -0.00010877715273880868, -0.005411329351387844, 0.006022798863839766], [1.2587504230724048e-05, 0.0002109152800667074, -0.006022797652500869, -0.005407298464559054]]","[[ 1.         -0.26097501 -0.01257747  0.00150175]
 [-0.26097506  0.99951945  0.01297688  0.02514044]
 [ 0.01257654 -0.01296799 -0.64511756  0.71801457]
 [ 0.00150063  0.0251445  -0.71801443 -0.64463702]]","[-2.0796474875347031e-19, 1.0720106397449545e-19]","[4.1306404239322085e-19, -3.611292797679069e-19]","[0.008400725885487133, 0.008375532135460263]",,,"[3.076091988697541e-25, 3.078432899861539e-25]","[3.134220382685416e-25, 3.136086447523749e-25]","[9.584115322060482e-27, 9.377751895117868e-27]","[7.778257500424059e-27, 7.492845345366481e-27]","[4.693909046885316e-26, 4.652351487640251e-26]","[4.639462917794635e-26, 4.605471417657636e-26]"
14,60,5350,500,4000,"[[0.008417009065404362, -0.0020885796329195476, -0.00011909301011995608, 1.7293298123016655e-05], [-0.002088576395985374, 0.00841207797005673, 0.00012001975990712501, 0.0002325626058050068], [0.00011917593250785464, -0.00012004212691896264, -0.00543524542896422, 0.006076783231152063], [1.7112028207910774e-05, 0.00023258013098898222, -0.006076782047272083, -0.005430314334821117]]","[[ 1.         -0.24813798 -0.01414909  0.00205457]
 [-0.2481376   0.99941415  0.01425919  0.02763008]
 [ 0.01415894 -0.01426185 -0.64574546  0.72196468]
 [ 0.00203303  0.02763216 -0.72196454 -0.64515962]]","[6.158377883666223e-20, -2.7039858191325535e-19]","[-2.6886978596686047e-20, 3.8717965537459335e-19]","[0.008434302358935776, 0.008399715762708575]",,,"[3.076846899639728e-25, 3.079369436184651e-25]","[3.135939583770121e-25, 3.13789189399237e-25]","[9.653163456498986e-27, 9.421960174591113e-27]","[7.774736699669348e-27, 7.463558316431442e-27]","[4.700791374834783e-26, 4.654201992776449e-26]","[4.645797947352622e-26, 4.607216279757247e-26]"
15,60,5350,500,4000,"[[0.00845419152946734, -0.0019711171784006928, -0.00013481191286818762, 2.3091986888858977e-05], [-0.0019711193437862, 0.008448154873970435, 0.00013234431789531465, 0.00025655344199583676], [0.0001347635212873344, -0.00013230623157695553, -0.005464875545186186, 0.006140450760131784], [2.3189406591490143e-05, 0.00025655644935016647, -0.006140451001613752, -0.00545883889008248]]","[[ 1.         -0.23315265 -0.01594616  0.00273142]
 [-0.23315291  0.99928596  0.01565428  0.0303463 ]
 [ 0.01594044 -0.01564978 -0.64641019  0.72632028]
 [ 0.00274295  0.03034666 -0.72632031 -0.64569615]]","[-1.2017232296742706e-19, -1.1710683525766865e-19]","[4.834389690222653e-19, 4.089475778102226e-20]","[0.008477283511741197, 0.008431099537988623]",,,"[3.077798487252175e-25, 3.080491648472832e-25]","[3.138020039387966e-25, 3.140028014865757e-25]","[9.734061556461471e-27, 9.474727717408493e-27]","[7.769735173829154e-27, 7.431577566223112e-27]","[4.709228164524746e-26, 4.656887536065843e-26]","[4.653691126583117e-26, 4.609748635279202e-26]"
16,60,5350,500,4000,"[[0.008502715534950646, -0.0018319534697488148, -0.00015334825786556124, 3.091419906002139e-05], [-0.001831955427510194, 0.00849528650662594, 0.00014605014507154223, 0.0002836966529944672], [0.00015330384662715275, -0.00014606398274964706, -0.0055021112295393715, 0.00621647697471672], [3.101827596606351e-05, 0.0002836768860511121, -0.0062164783952141376, -0.005494682201608435]]","[[ 1.         -0.21545511 -0.01803521  0.0036358 ]
 [-0.21545534  0.99912628  0.01717688  0.03336542]
 [ 0.01802999 -0.01717851 -0.64710047  0.73111666]
 [ 0.00364804  0.03336309 -0.73111683 -0.64622675]]","[-4.786577129012594e-20, 1.9712629131477018e-19]","[1.4883244250948412e-19, -6.885298557459085e-20]","[0.008533629729364993, 0.00847180133127861]",,,"[3.079018007337186e-25, 3.081855542837638e-25]","[3.140579199142793e-25, 3.142585455132551e-25]","[9.830529872176751e-27, 9.538325399971051e-27]","[7.763121961369149e-27, 7.39638449173813e-27]","[4.719872983156729e-26, 4.66077290880564e-26]","[4.663806495138984e-26, 4.613428620496827e-26]"
17,60,5350,500,4000,"[[0.008567442463858354, -0.0016643207567122935, -0.00017593754598812348, 4.141767184359936e-05], [-0.001664322095850697, 0.008558192680509887, 0.00016184174448870636, 0.000315516526374407], [0.0001759104969539611, -0.00016184381778871788, -0.005549962228593303, 0.006308811907914238], [4.147870751603931e-05, 0.00031550839894464846, -0.006308812715375809, -0.005540712445377016]]","[[ 1.         -0.1942611  -0.0205356   0.00483431]
 [-0.19426125  0.99892036  0.01889032  0.03682739]
 [ 0.02053244 -0.01889056 -0.64779685  0.7363705 ]
 [ 0.00484143  0.03682644 -0.7363706  -0.64671721]]","[2.784520567147938e-20, -8.775311682039453e-20]","[-1.1899474904472977e-20, 2.029950042870436e-20]","[0.008608860131015323, 0.00852602478737322]",,,"[3.080615913682858e-25, 3.083553018036619e-25]","[3.143793781529885e-25, 3.145711927164694e-25]","[9.948105328505779e-27, 9.616315577052317e-27]","[7.75464982532684e-27, 7.357206480769263e-27]","[4.733841566656366e-26, 4.666490033999527e-26]","[4.677275788901013e-26, 4.618881044627759e-26]"
18,60,5350,500,4000,"[[0.008657102048402653, -0.0014556872839674327, -0.00020511252077532748, 5.604833201281221e-05], [-0.0014556938373456113, 0.008645327545439903, 0.0001807801332040397, 0.0003547570572031894], [0.0002049980646756001, -0.0001807534481305787, -0.005613919135407401, 0.006424518829038403], [5.629632135384165e-05, 0.0003547437635873708, -0.0064245217313646675, -0.005602144634626072]]","[[ 1.         -0.16814949 -0.02369298  0.00647426]
 [-0.16815025  0.9986399   0.02088229  0.04097873]
 [ 0.02367976 -0.02087921 -0.64847556  0.74210963]
 [ 0.00650291  0.0409772  -0.74210997 -0.64711547]]","[3.9437372379323134e-20, -7.711120444692284e-21]","[2.385085798769336e-19, -6.866508320080641e-20]","[0.00871315037567206, 0.008601053711707461]",,,"[3.08279591792416e-25, 3.085736488772072e-25]","[3.147983695079528e-25, 3.149655440993126e-25]","[1.009682993632945e-26, 9.714915644970713e-27]","[7.743976811242055e-27, 7.312711510879698e-27]","[4.753315656000914e-26, 4.675261043658538e-26]","[4.696301891732749e-26, 4.627314647643472e-26]"
19,60,5350,500,4000,"[[0.008790862998377834, -0.0011795369895511824, -0.00024633094234446397, 7.856408087149165e-05], [-0.0011795434420511274, 0.008775195336855855, 0.00020529178189735234, 0.00040772333090468476], [0.00024623184451452864, -0.00020526579634366513, -0.005706262144052778, 0.006578615501458052], [7.877756495417934e-05, 0.0004077177469324155, -0.006578618400497286, -0.005690594484127696]]","[[ 1.         -0.13417761 -0.02802125  0.00893702]
 [-0.13417834  0.99821773  0.02335286  0.04638035]
 [ 0.02800997 -0.0233499  -0.64911285  0.74834695]
 [ 0.0089613   0.04637972 -0.74834728 -0.64733058]]","[-1.9768296113424694e-20, 2.5991215600732967e-20]","[-1.2113031525506865e-19, -4.43540568262255e-19]","[0.008869427074420842, 0.0087122989127634]",,,"[3.086012008220344e-25, 3.088738748576281e-25]","[3.153844999461551e-25, 3.154943986999287e-25]","[1.029837193469049e-26, 9.846901196752667e-27]","[7.730485505332264e-27, 7.260085764829152e-27]","[4.783572763605517e-26, 4.690043217907942e-26]","[4.726178283906764e-26, 4.641650442173506e-26]"
