azi,aoi,wvl,radius,pitch,mm,dmm,abs pillar,abs substrate,reflected flux,E,H,E air,H air,E Ge,H Ge,E CaF2,H CaF2
35,60,6200,500,4000,"[[1.734281364342504e-05, -1.3600291128763705e-05, -8.274800363809588e-06, -5.562921501990542e-09], [-1.5371183726566054e-05, 1.3579079209976169e-05, 9.898285424752861e-06, -1.1129945604580328e-06], [3.990141165807856e-06, -6.910733427686039e-06, 2.9972817256354185e-06, -2.55190253500232e-06], [-1.1161340041429437e-06, -3.8885005365382216e-07, 2.974135713891076e-06, 6.291421284795451e-06]]","[[ 1.00000000e+00 -7.84203268e-01 -4.77131366e-01 -3.20762341e-04]
 [-8.86314300e-01  7.82980172e-01  5.70742766e-01 -6.41761241e-02]
 [ 2.30074615e-01 -3.98478215e-01  1.72825574e-01 -1.47144667e-01]
 [-6.43571468e-02 -2.24213938e-02  1.71490957e-01  3.62768200e-01]]","[-3.67049397150323e-20, 3.9490198413126016e-20]","[-2.5406856401389766e-18, -6.248324193433579e-18]","[1.3136008487417967e-05, 1.3144438265038084e-05]",,,"[1.186915275658452e-24, 1.186953453274855e-24]","[1.270098400021674e-24, 1.270191545668549e-24]","[1.398492521276022e-26, 1.402389862537649e-26]","[1.030194338247395e-26, 1.029740880250298e-26]","[1.023498586932827e-24, 1.023569721270069e-24]","[1.022298582139055e-24, 1.022357251873252e-24]"
