azi,aoi,wvl,pitch,mm,dmm,reflected flux
0,60,6030,7560,"[[0.9256960718860248, -0.04684647246709428, -0.001760229051433761, 0.000203419437401893], [-0.0468464813660151, 0.9256941067014172, 0.0001370943215554182, 0.0006932363332016692], [0.001766975755612398, -9.864630228110008e-05, -0.9045232482702003, 0.1911969967017751], [0.0001294167451305883, 0.0006991470571616563, -0.1911969107674367, -0.9045212849855443]]","[[ 1.00000000e+00 -5.06067530e-02 -1.90151941e-03  2.19747543e-04]
 [-5.06067626e-02  9.99997877e-01  1.48098632e-04  7.48881144e-04]
 [ 1.90880766e-03 -1.06564460e-04 -9.77127673e-01  2.06544029e-01]
 [ 1.39804790e-04  7.55266311e-04 -2.06543937e-01 -9.77125552e-01]]","[0.9725425438236708, 0.8788495989404889]"
0,60,6100,7560,"[[0.9259420073995424, -0.04685370260037486, -0.001748105299386507, 0.0002102824322722951], [-0.04685373041372692, 0.9259402964967682, 9.070471455160088e-05, 0.0002503571544369207], [0.001754746798055208, -5.079579341712656e-05, -0.9055379769745621, 0.1875480747483715], [0.0001354555128223279, 0.0002563581860682188, -0.1875479976712643, -0.9055362680351718]]","[[ 1.00000000e+00 -5.06011200e-02 -1.88792093e-03  2.27101083e-04]
 [-5.06011500e-02  9.99998152e-01  9.79593904e-05  2.70381031e-04]
 [ 1.89509363e-03 -5.48585041e-05 -9.77964030e-01  2.02548403e-01]
 [ 1.46289413e-04  2.76862032e-04 -2.02548320e-01 -9.77962184e-01]]","[0.9727957094703311, 0.8790883043205957]"
0,60,6170,7560,"[[0.9259892514937489, -0.04702462128146517, -0.001744994188328777, 0.0002141964639564948], [-0.04702466111648768, 0.9259875818284562, 6.184999571428164e-05, -3.489458928397357e-05], [0.001751519232986621, -2.147341388856745e-05, -0.9062602509686282, 0.1842202835282818], [0.0001389919554226164, -2.890487067422791e-05, -0.184220212474147, -0.9062585832915999]]","[[ 1.00000000e+00 -5.07831178e-02 -1.88446484e-03  2.31316361e-04]
 [-5.07831609e-02  9.99998197e-01  6.67934273e-05 -3.76835792e-05]
 [ 1.89151141e-03 -2.31897010e-05 -9.78694137e-01  1.98944300e-01]
 [ 1.50101046e-04 -3.12151255e-05 -1.98944223e-01 -9.78692336e-01]]","[0.9730138722455088, 0.8789646297337783]"
0,60,6240,7560,"[[0.9258497835515043, -0.04733816208499581, -0.001746602842370412, 0.0002164200604503511], [-0.04733820980365061, 0.9258480840302326, 4.304564451393595e-05, -0.0002284856336374537], [0.00175300727973916, -2.778456385592451e-06, -0.9067281609576343, 0.1811102918302541], [0.0001410913874386029, -0.0002225602465772901, -0.1811102248593333, -0.9067264634269634]]","[[ 1.00000000e+00 -5.11294196e-02 -1.88648620e-03  2.33752888e-04]
 [-5.11294712e-02  9.99998164e-01  4.64931194e-05 -2.46784778e-04]
 [ 1.89340356e-03 -3.00097968e-06 -9.79346949e-01  1.95615201e-01]
 [ 1.52391230e-04 -2.40384834e-04 -1.95615129e-01 -9.79345116e-01]]","[0.9731879451067004, 0.8785116209882504]"
0,60,6310,7560,"[[0.9255508273185993, -0.0477767924271213, -0.001751159827061055, 0.0002176152927002753], [-0.04777684535932036, 0.9255490758795184, 3.056122645843536e-05, -0.0003637243918064346], [0.001757443380691502, 9.243314980204062e-06, -0.9069840981058338, 0.1781615346905959], [0.0001423097151265352, -0.0003578912107219475, -0.1781614704369671, -0.9069823486463436]]","[[ 1.00000000e+00 -5.16198474e-02 -1.89201908e-03  2.35119765e-04]
 [-5.16199045e-02  9.99998108e-01  3.30195010e-05 -3.92981543e-04]
 [ 1.89880807e-03  9.98682591e-06 -9.79939806e-01  1.92492437e-01]
 [ 1.53756780e-04 -3.86679154e-04 -1.92492368e-01 -9.79937916e-01]]","[0.9733276192158443, 0.8777740344136209]"
0,60,6380,7560,"[[0.9251005013018176, -0.04833045002905284, -0.001757709803585386, 0.0002181424971130464], [-0.04833050635415964, 0.9250986944538493, 2.233929185194855e-05, -0.0004591776887910429], [0.001763874342014345, 1.678019915421155e-05, -0.9070463226820468, 0.1753341023847228], [0.0001429432389526126, -0.0004534503060669253, -0.1753340398572017, -0.9070445177949665]]","[[ 1.00000000e+00 -5.22434589e-02 -1.90002038e-03  2.35804106e-04]
 [-5.22435198e-02  9.99998047e-01  2.41479621e-05 -4.96354383e-04]
 [ 1.90668402e-03  1.81387851e-05 -9.80484089e-01  1.89529789e-01]
 [ 1.54516443e-04 -4.90163291e-04 -1.89529721e-01 -9.80482138e-01]]","[0.9734309508009382, 0.8767700507954543]"
0,60,6450,7560,"[[0.9244916400184309, -0.04900900915559264, -0.001765542564316028, 0.0002181995366614437], [-0.04900906756733842, 0.9244897818022584, 1.718282799233032e-05, -0.0005258191267576544], [0.001771591233828357, 2.110891428699316e-05, -0.9069137731661653, 0.172598640972036], [0.0001431456512053011, -0.0005202018938885224, -0.1725985794286184, -0.9069119168882175]]","[[ 1.00000000e+00 -5.30118468e-02 -1.90974422e-03  2.36021103e-04]
 [-5.30119099e-02  9.99997990e-01  1.85862449e-05 -5.68765691e-04]
 [ 1.91628692e-03  2.28329964e-05 -9.80986451e-01  1.86695729e-01]
 [ 1.54837151e-04 -5.62689668e-04 -1.86695663e-01 -9.80984443e-01]]","[0.9735006486440535, 0.8754826303862291]"
0,60,6520,7560,"[[0.9237008928538328, -0.04983231280194611, -0.001773852641513387, 0.0002178689075236783], [-0.04983237230963511, 0.9236989909951356, 1.437502319649579e-05, -0.0005702610414808659], [0.001779789311845045, 2.299901914454955e-05, -0.9065674267034709, 0.1699280847917985], [0.0001429658876243953, -0.0005647517390443692, -0.1699280236644959, -0.9065655267590529]]","[[ 1.00000000e+00 -5.39485381e-02 -1.92037558e-03  2.35865213e-04]
 [-5.39486025e-02  9.99997941e-01  1.55624221e-05 -6.17365476e-04]
 [ 1.92680263e-03  2.48987733e-05 -9.81451283e-01  1.83964405e-01]
 [ 1.54775089e-04 -6.11401097e-04 -1.83964338e-01 -9.81449226e-01]]","[0.9735332051257909, 0.8738685795761557]"
0,60,6590,7560,"[[0.922689782948237, -0.05083299583673029, -0.001781460690812296, 0.0002171291967552656], [-0.05083305562770346, 0.9226878481936426, 1.350398525147871e-05, -0.0005962398206924154], [0.001787289520330406, 2.289855354239544e-05, -0.905971918257597, 0.1672940481672378], [0.000142354274125006, -0.0005908309618615158, -0.1672939870184569, -0.9059699853941238]]","[[ 1.00000000e+00 -5.50921846e-02 -1.93072550e-03  2.35321991e-04]
 [-5.50922494e-02  9.99997903e-01  1.46354555e-05 -6.46197489e-04]
 [ 1.93704271e-03  2.48171747e-05 -9.81881381e-01  1.81311261e-01]
 [ 1.54281836e-04 -6.40335433e-04 -1.81311195e-01 -9.81879286e-01]]","[0.973522778254985, 0.8718567866368715]"
0,60,6660,7560,"[[0.9213975419497371, -0.05206362012394977, -0.001786359254495561, 0.0002158263694738497], [-0.05206367944613693, 0.9213955895270429, 1.438659997766978e-05, -0.0006051618028363268], [0.001792084170216032, 2.101717091311712e-05, -0.9050687384905023, 0.1646613550331754], [0.0001411299953752711, -0.0005998408132572721, -0.1646612935386505, -0.9050667879383552]]","[[ 1.00000000e+00 -5.65050565e-02 -1.93874975e-03  2.34238056e-04]
 [-5.65051208e-02  9.99997881e-01  1.56138901e-05 -6.56786865e-04]
 [ 1.94496305e-03  2.28101009e-05 -9.82278221e-01  1.78708264e-01]
 [ 1.53169494e-04 -6.51011953e-04 -1.78708197e-01 -9.82276104e-01]]","[0.9734611615437383, 0.8693339213525251]"
0,60,6730,7560,"[[0.9197332214813931, -0.05361280680286762, -0.001784842057690775, 0.000213584733144403], [-0.0536128648287677, 0.9197312750553477, 1.706485294060314e-05, -0.0005958461659273072], [0.00179046585741382, 1.733685904299804e-05, -0.9037685749793354, 0.161979019354026], [0.0001388875676816946, -0.0005905941329387018, -0.1619789573167877, -0.9037666304077305]]","[[ 1.00000000e+00 -5.82916932e-02 -1.94060845e-03  2.32224658e-04]
 [-5.82917563e-02  9.99997884e-01  1.85541335e-05 -6.47846736e-04]
 [ 1.94672304e-03  1.88498780e-05 -9.82642090e-01  1.76115221e-01]
 [ 1.51008536e-04 -6.42136349e-04 -1.76115153e-01 -9.82639976e-01]]","[0.9733460277543743, 0.8661204142070118]"
0,60,6800,7560,"[[0.9175230037269615, -0.05563733646832897, -0.001769232330706012, 0.0002095389070969599], [-0.05563739205109558, 0.9175211045515916, 2.18997433979745e-05, -0.0005627489120650229], [0.001774754556905589, 1.152143250715207e-05, -0.9019000133700036, 0.1591517847007798], [0.0001347252726067717, -0.0005575376544391926, -0.1591517221266888, -0.9018981160397411]]","[[ 1.00000000e+00 -6.06386284e-02 -1.92827027e-03  2.28374554e-04]
 [-6.06386890e-02  9.99997930e-01  2.38683317e-05 -6.13334935e-04]
 [ 1.93428889e-03  1.25571048e-05 -9.82972645e-01  1.73458087e-01]
 [ 1.46835853e-04 -6.07655233e-04 -1.73458018e-01 -9.82970577e-01]]","[0.9731603396655053, 0.8618856667894249]"
0,60,6870,7560,"[[0.9144263873694676, -0.05846165203252712, -0.001721860637332525, 0.0002015770000681706], [-0.05846170312218119, 0.9144246155206828, 2.992848750667894e-05, -0.0004899876989280258], [0.001727271732398373, 2.573020177901305e-06, -0.8991283181914451, 0.1559682615441438], [0.0001264758080880983, -0.0004847715598658259, -0.1559681988625417, -0.8991265481889084]]","[[ 1.00000000e+00 -6.39325952e-02 -1.88299535e-03  2.20440927e-04]
 [-6.39326510e-02  9.99998062e-01  3.27292474e-05 -5.35841600e-04]
 [ 1.88891283e-03  2.81380788e-06 -9.83270311e-01  1.70564043e-01]
 [ 1.38311634e-04 -5.30137326e-04 -1.70563974e-01 -9.83268375e-01]]","[0.9728880388723575, 0.8559647348709565]"
0,60,6940,7560,"[[0.9095823023146018, -0.06292464303504797, -0.001592895016522643, 0.0001833156793143616], [-0.062924684631402, 0.909580832696165, 4.437028632396048e-05, -0.000325303952926103], [0.001598154604208755, -1.263708568499276e-05, -0.8946191778831061, 0.1517793252253744], [0.0001076390254163939, -0.0003199950233429933, -0.1517792639764679, -0.894617710130857]]","[[ 1.00000000e+00 -6.91797135e-02 -1.75123792e-03  2.01538309e-04]
 [-6.91797592e-02  9.99998384e-01  4.87809473e-05 -3.57641032e-04]
 [ 1.75702034e-03 -1.38932845e-05 -9.83549455e-01  1.66867061e-01]
 [ 1.18338962e-04 -3.51804364e-04 -1.66866993e-01 -9.83547842e-01]]","[0.9725069448202202, 0.8466576588186362]"
0,60,7010,7560,"[[0.8994308704692111, -0.07254774887806242, -0.001171214072360148, 0.0001227391964536193], [-0.07254775924642193, 0.8994300656560825, 8.253223475270866e-05, 0.0002358652513432623], [0.001176103341535957, -5.108964773189095e-05, -0.8850594424994204, 0.1427672649102303], [4.564911039545795e-05, 0.0002415148692535187, -0.1427672100023795, -0.8850586396284489]]","[[ 1.00000000e+00 -8.06596163e-02 -1.30217242e-03  1.36463180e-04]
 [-8.06596278e-02  9.99999105e-01  9.17605093e-05  2.62238332e-04]
 [ 1.30760838e-03 -5.68021950e-05 -9.84021643e-01  1.58730670e-01]
 [ 5.07533285e-05  2.68519657e-04 -1.58730609e-01 -9.84020750e-01]]","[0.9719786188181314, 0.8268831211409958]"
0,60,7080,7560,"[[0.9059245758163033, -0.06530405558545255, -0.0002838424694423727, 0.0003324053397026788], [-0.06530430453261932, 0.9058956597543046, -0.0009438829051539501, -0.007165280597936256], [0.0002907493486023756, 0.0009788180204961883, -0.8708036207312494, 0.241111399365514], [0.000272047959734702, -0.007158321150056209, -0.2411115304275985, -0.8707747060379337]]","[[ 1.00000000e+00 -7.20855326e-02 -3.13317992e-04  3.66923857e-04]
 [-7.20858074e-02  9.99968081e-01 -1.04190010e-03 -7.90935668e-03]
 [ 3.20942114e-04  1.08046304e-03 -9.61231921e-01  2.66149529e-01]
 [ 3.00298686e-04 -7.90167453e-03 -2.66149674e-01 -9.61200004e-01]]","[0.9712286308730221, 0.8406205197732194]"
0,60,7150,7560,"[[0.9219072228187422, -0.04855437583697908, -0.002927829122221226, 0.0004291659249823542], [-0.04855455571727019, 0.921896028226235, -0.0002619418775586082, -0.003439929321125118], [0.002934501902761171, 0.0002894387293774137, -0.9013064019358246, 0.1876218032687676], [0.0003572077265521917, -0.00343518333144193, -0.1876217394253837, -0.90129520897069]]","[[ 1.00000000e+00 -5.26673125e-02 -3.17583923e-03  4.65519647e-04]
 [-5.26675077e-02  9.99987857e-01 -2.84130410e-04 -3.73131833e-03]
 [ 3.18307724e-03  3.13956461e-04 -9.77654128e-01  2.03514843e-01]
 [ 3.87466024e-04 -3.72617032e-03 -2.03514773e-01 -9.77641987e-01]]","[0.9704615981274052, 0.8733528465063127]"
0,60,7220,7560,"[[0.9203217427734849, -0.04885924729055147, -0.003535859792984047, 0.0004527168014514915], [-0.04885940970532643, 0.9203107475445176, -0.0001569500944669721, -0.002742654976372545], [0.003542512105388614, 0.000181812508021819, -0.9020648043290588, 0.1757378218991373], [0.0003768209222554616, -0.002738222582226975, -0.1757377118912377, -0.9020538108500941]]","[[ 1.00000000e+00 -5.30893111e-02 -3.84198224e-03  4.91911448e-04]
 [-5.30894876e-02  9.99988053e-01 -1.70538288e-04 -2.98010451e-03]
 [ 3.84921049e-03  1.97553203e-04 -9.80162439e-01  1.90952592e-01]
 [ 4.09444768e-04 -2.97528837e-03 -1.90952472e-01 -9.80150494e-01]]","[0.9691809895364178, 0.871462495008513]"
0,60,7290,7560,"[[0.9162203926591774, -0.0510478828187429, -0.004132909085414051, 0.0004932463444176959], [-0.05104804133098201, 0.9162076773530456, -9.970126415162267e-05, -0.002445791798513945], [0.004139736537669383, 0.0001219019567772445, -0.8991035437705622, 0.1687202936594397], [0.0004130707078978774, -0.002441473801445368, -0.1687201408581073, -0.899090830370716]]","[[ 1.00000000e+00 -5.57157243e-02 -4.51082416e-03  5.38349013e-04]
 [-5.57158973e-02  9.99986122e-01 -1.08817993e-04 -2.66943611e-03]
 [ 4.51827592e-03  1.33048727e-04 -9.81317979e-01  1.84148154e-01]
 [ 4.50842080e-04 -2.66472327e-03 -1.84147987e-01 -9.81304103e-01]]","[0.9672682749513435, 0.8651725093694387]"
0,60,7360,7560,"[[0.9086785678406819, -0.05555609651739873, -0.00500691652995856, 0.0005683172638878004], [-0.05555626055317758, 0.9086616058182522, -4.699498077777526e-05, -0.002334434623491754], [0.005014185346863807, 6.55783328581622e-05, -0.8922444585046785, 0.162818400732103], [0.000481577154426423, -0.002330078672448407, -0.1628181834666954, -0.8922274986670344]]","[[ 1.00000000e+00 -6.11394375e-02 -5.51010743e-03  6.25432671e-04]
 [-6.11396180e-02  9.99981333e-01 -5.17179368e-05 -2.56904334e-03]
 [ 5.51810676e-03  7.21689002e-05 -9.81914276e-01  1.79181513e-01]
 [ 5.29975254e-04 -2.56424962e-03 -1.79181274e-01 -9.81895612e-01]]","[0.9642346638331554, 0.8531224708588467]"
0,60,7430,7560,"[[0.892127025522503, -0.06674224888203473, -0.006852091310936977, 0.0007477904353080636], [-0.06674243594843032, 0.8920968495949446, 4.320198575009362e-05, -0.002520588943536336], [0.00686048918098304, -3.185221124816931e-05, -0.8759539772858407, 0.1553714468951249], [0.0006473511931731312, -0.002515800065907615, -0.155371073568948, -0.8759238042475823]]","[[ 1.00000000e+00 -7.48124953e-02 -7.68062295e-03  8.38210719e-04]
 [-7.48127050e-02  9.99966175e-01  4.84258234e-05 -2.82537001e-03]
 [ 7.69003627e-03 -3.57036726e-05 -9.81871362e-01  1.74158435e-01]
 [ 7.25626704e-04 -2.82000208e-03 -1.74158017e-01 -9.81837540e-01]]","[0.9588692738825324, 0.8253847761911324]"
0,60,7500,7560,"[[0.8563517360188688, -0.1115508985697228, -0.0116310836232828, 0.002623553020438298], [-0.1115555934825413, 0.8520144856532257, 0.02345468242576465, -0.08196567708945479], [0.01162378620060886, -0.0240361247365659, -0.7248654868432143, -0.4414520707516848], [0.002450564330100186, -0.08179065711036357, 0.4414835372199321, -0.7205283531637618]]","[[ 1.         -0.13026294 -0.01358213  0.00306364]
 [-0.13026843  0.9949352   0.02738908 -0.09571497]
 [ 0.01357361 -0.02806805 -0.84645766 -0.51550321]
 [ 0.00286163 -0.09551059  0.51553996 -0.841393  ]]","[0.9679026340616693, 0.7448008370436796]"
0,60,7570,7560,"[[0.9597190606344026, -0.02618747648888048, -7.215024820684306e-05, -2.084507064383737e-05], [-0.02618732881383629, 0.9597088356469252, 0.0004748018926968197, 0.004403102853559365], [7.626839528962235e-05, -0.0003344867347281889, -0.9434165735429629, 0.1741836630683163], [-8.693537171800903e-05, 0.004416854610728242, -0.1741833353487793, -0.9434063548756868]]","[[ 1.00000000e+00 -2.72866066e-02 -7.51785092e-05 -2.17199715e-05]
 [-2.72864528e-02  9.99989346e-01  4.94730085e-04  4.58790810e-03]
 [ 7.94695015e-05 -3.48525676e-04 -9.83013272e-01  1.81494429e-01]
 [-9.05841879e-05  4.60223704e-03 -1.81494088e-01 -9.83002624e-01]]","[0.9859065365865587, 0.933531583637311]"
0,60,7640,7560,"[[0.9648272780101004, -0.03080126185321092, -0.0004573814812262886, 1.617187155726813e-05], [-0.03080120598482544, 0.9648219127299533, 0.0003553480657095215, 0.003164480252267372], [0.0004603668706685878, -0.0002620608868164802, -0.9470501786866935, 0.1817659250589331], [-3.103745491399301e-05, 0.003174109833766458, -0.1817657590866719, -0.9470448162653199]]","[[ 1.00000000e+00 -3.19241201e-02 -4.74055296e-04  1.67614162e-05]
 [-3.19240621e-02  9.99994439e-01  3.68302259e-04  3.27984119e-03]
 [ 4.77149518e-04 -2.71614301e-04 -9.81574838e-01  1.88392191e-01]
 [-3.21689235e-05  3.28982182e-03 -1.88392019e-01 -9.81569280e-01]]","[0.9956285393212942, 0.9340260156484088]"
0,60,7710,7560,"[[0.9648943761483155, -0.03057081808633783, -0.0004782224107785898, 2.796558978418223e-05], [-0.03057078280765829, 0.9648912389081281, 0.0002695947497846888, 0.002397891555520117], [0.0004810397643632813, -0.0001932331508706024, -0.9478063475439531, 0.1781843829885938], [-1.537818025203436e-05, 0.002405698066153452, -0.178184276231565, -0.9478032123191853]]","[[ 1.00000000e+00 -3.16830721e-02 -4.95621513e-04  2.89830581e-05]
 [-3.16830355e-02  9.99996749e-01  2.79403380e-04  2.48513373e-03]
 [ 4.98541370e-04 -2.00263527e-04 -9.82290260e-01  1.84667242e-01]
 [-1.59376825e-05  2.49322426e-03 -1.84667131e-01 -9.82287011e-01]]","[0.995465193692726, 0.934323557553336]"
0,60,7780,7560,"[[0.9648209005984469, -0.03023247055903028, -0.0004764483201036671, 3.376227715401036e-05], [-0.03023244544551623, 0.9648188308080159, 0.0002171027704858191, 0.001927992442716414], [0.0004791689422508975, -0.0001502734865894514, -0.9484303298550096, 0.1744856906582159], [-7.648815894957138e-06, 0.00193474154291127, -0.1744856128542091, -0.9484282616799018]]","[[ 1.00000000e+00 -3.13348006e-02 -4.93820480e-04  3.49933103e-05]
 [-3.13347746e-02  9.99997855e-01  2.25018727e-04  1.99829050e-03]
 [ 4.96640301e-04 -1.55752727e-04 -9.83011800e-01  1.80847752e-01]
 [-7.92770543e-06  2.00528569e-03 -1.80847671e-01 -9.83009656e-01]]","[0.9950533706157744, 0.9345884295306313]"
0,60,7850,7560,"[[0.9647836112514518, -0.0299432414949114, -0.0004707054621463324, 3.702454530301377e-05], [-0.02994322260779642, 0.9647821347404975, 0.0001818475996745716, 0.001609935054607703], [0.0004733457193511959, -0.0001214528051747529, -0.9490051857953857, 0.1711723182426769], [-3.059665734073146e-06, 0.001615964024417162, -0.1711722574550815, -0.9490037106571741]]","[[ 1.00000000e+00 -3.10362253e-02 -4.87887083e-04  3.83760098e-05]
 [-3.10362057e-02  9.99998470e-01  1.88485374e-04  1.66870067e-03]
 [ 4.90623715e-04 -1.25886058e-04 -9.83645633e-01  1.77420425e-01]
 [-3.17134920e-06  1.67494970e-03 -1.77420362e-01 -9.83644104e-01]]","[0.9947268522048375, 0.9348403692476176]"
0,60,7920,7560,"[[0.9647783406186337, -0.02970370886416002, -0.0004640234317365176, 3.89529388456505e-05], [-0.02970369420410551, 0.9647772291111405, 0.0001564594435027703, 0.001379322269965491], [0.0004665897418140339, -0.0001008578774233996, -0.9495376343509211, 0.1682058496498057], [-7.245077597117875e-08, 0.001384813375951992, -0.1682058000216552, -0.9495365240486934]]","[[ 1.00000000e+00 -3.07881174e-02 -4.80963774e-04  4.03750138e-05]
 [-3.07881023e-02  9.99998848e-01  1.62171389e-04  1.42967790e-03]
 [ 4.83623774e-04 -1.04539948e-04 -9.84202893e-01  1.74346627e-01]
 [-7.50957737e-08  1.43536947e-03 -1.74346576e-01 -9.84201743e-01]]","[0.9944820489414016, 0.9350746312454227]"
0,60,7990,7560,"[[0.9647931344436647, -0.02950375348292184, -0.0004571372177407561, 4.008931349656442e-05], [-0.02950374187294419, 0.9647922640948947, 0.0001372449146348293, 0.001203872687134881], [0.0004596332790130883, -8.544058958624614e-05, -0.9500316957094657, 0.1655146257238768], [1.978237609373394e-06, 0.001208937796072905, -0.1655145839620408, -0.9500308264407278]]","[[ 1.00000000e+00 -3.05803933e-02 -4.73818896e-04  4.15522375e-05]
 [-3.05803812e-02  9.99999098e-01  1.42253204e-04  1.24780395e-03]
 [ 4.76406043e-04 -8.85584552e-05 -9.84699892e-01  1.71554523e-01]
 [ 2.05042671e-06  1.25305390e-03 -1.71554479e-01 -9.84698991e-01]]","[0.9942968873852952, 0.9352893804515753]"
0,60,8060,7560,"[[0.964830261071854, -0.02933468001493056, -0.000450273604714403, 4.071924282119635e-05], [-0.02933467069693396, 0.9648295586601912, 0.0001221610231244383, 0.001065617750605852], [0.0004527021849055727, -7.349248183629399e-05, -0.9505018139490935, 0.1630435709914195], [3.433428214851333e-06, 0.001070331743853175, -0.1630435350650686, -0.9505011125186862]]","[[ 1.00000000e+00 -3.04039801e-02 -4.66686860e-04  4.22035300e-05]
 [-3.04039704e-02  9.99999272e-01  1.26614005e-04  1.10446137e-03]
 [ 4.69203966e-04 -7.61714105e-05 -9.85149256e-01  1.68986792e-01]
 [ 3.55858264e-06  1.10934720e-03 -1.68986755e-01 -9.85148529e-01]]","[0.9941649405455645, 0.9354955805476423]"
0,60,8130,7560,"[[0.9648761155246663, -0.02919031588958643, -0.0004435124641682482, 4.100820640517419e-05], [-0.02919030834444347, 0.9648755348906564, 0.0001099824611583128, 0.0009537074123307546], [0.0004458759190698428, -6.398233677367267e-05, -0.9509436469344336, 0.1607483139877109], [4.487071884949287e-06, 0.000958123541529672, -0.1607482825583527, -0.9509430672007707]]","[[ 1.00000000e+00 -3.02529158e-02 -4.59657418e-04  4.25010069e-05]
 [-3.02529080e-02  9.99999398e-01  1.13986096e-04  9.88424728e-04]
 [ 4.62106909e-04 -6.63114526e-05 -9.85560355e-01  1.66599951e-01]
 [ 4.65041243e-06  9.93001616e-04 -1.66599919e-01 -9.85559754e-01]]","[0.9940664308730865, 0.9356857991256963]"
0,60,8200,7560,"[[0.9649283656081178, -0.02906610253075087, -0.0004368857517796783, 4.105957770704217e-05], [-0.02906609638685659, 0.9649278761598876, 9.993107588768271e-05, 0.0008612004963739024], [0.0004391862412612076, -5.62524894360738e-05, -0.9513614254806796, 0.1585980696961899], [5.258574387352632e-06, 0.0008653584981977872, -0.1585980418355969, -0.9513609368646648]]","[[ 1.00000000e+00 -3.01225496e-02 -4.52764959e-04  4.25519439e-05]
 [-3.01225432e-02  9.99999493e-01  1.03563207e-04  8.92502000e-04]
 [ 4.55149063e-04 -5.82970627e-05 -9.85939951e-01  1.64362532e-01]
 [ 5.44970443e-06  8.96811130e-04 -1.64362503e-01 -9.85939445e-01]]","[0.9939944675977421, 0.935862262567888]"
0,60,8270,7560,"[[0.9649831649553866, -0.0289601194416908, -0.0004304071772095052, 4.094112438490842e-05], [-0.02896011442368335, 0.9649827455971427, 9.14873470401675e-05, 0.0007834283774420616], [0.0004326467739728965, -4.986302411200938e-05, -0.9517561474573838, 0.1565696448125006], [5.82468833417219e-06, 0.0007873590542061129, -0.1565696198507433, -0.9517557288727841]]","[[ 1.00000000e+00 -3.00110100e-02 -4.46025581e-04  4.24267758e-05]
 [-3.00110048e-02  9.99999565e-01  9.48071949e-05  8.11857042e-04]
 [ 4.48346448e-04 -5.16724290e-05 -9.86293007e-01  1.62251167e-01]
 [ 6.03605176e-06  8.15930353e-04 -1.62251141e-01 -9.86292573e-01]]","[0.9939432838559787, 0.9360230450041283]"
0,60,8340,7560,"[[0.9649963161588602, -0.02889334025752016, -0.0004241093876902289, 4.069956291462897e-05], [-0.02889333615315298, 0.9649959518633788, 8.429500193037705e-05, 0.0007170909358047016], [0.0004262905462025859, -4.451173242200589e-05, -0.9520865107430403, 0.1546426182111038], [6.226966392224996e-06, 0.0007208196313809878, -0.154642595645492, -0.9520861471702895]]","[[ 1.00000000e+00 -2.99413995e-02 -4.39493271e-04  4.21758739e-05]
 [-2.99413953e-02  9.99999622e-01  8.73526671e-05  7.43102252e-04]
 [ 4.41753548e-04 -4.61263237e-05 -9.86621912e-01  1.60252030e-01]
 [ 6.45283955e-06  7.46966200e-04 -1.60252006e-01 -9.86621535e-01]]","[0.9938896558753102, 0.9361029753917294]"
0,60,8410,7560,"[[0.9650117695340339, -0.02883803762110931, -0.0004179561859556607, 4.036754269209648e-05], [-0.02883803426898507, 0.9650114493024078, 7.808926048344175e-05, 0.0006598835440809926], [0.0004200806952532561, -3.997475833920244e-05, -0.9524003707949422, 0.1528058087505989], [6.516035260407472e-06, 0.0006634301624178972, -0.1528057882004349, -0.9524000512409587]]","[[ 1.00000000e+00 -2.98836123e-02 -4.33109936e-04  4.18311403e-05]
 [-2.98836089e-02  9.99999668e-01  8.09205265e-05  6.83808804e-04]
 [ 4.35311473e-04 -4.14241148e-05 -9.86931352e-01  1.58346057e-01]
 [ 6.75228579e-06  6.87484011e-04 -1.58346036e-01 -9.86931021e-01]]","[0.9938498066140949, 0.9361737314032753]"
0,60,8480,7560,"[[0.9650286170536697, -0.02879282711876602, -0.0004119501204108347, 3.996875259653499e-05], [-0.0287928243913354, 0.9650283326492615, 7.267923333020824e-05, 0.0006100630869397042], [0.0004140197196149013, -3.609044492803041e-05, -0.9526991324190863, 0.1510482265250162], [6.718298263702648e-06, 0.0006134441960437005, -0.1510482076926944, -0.9526988486519772]]","[[ 1.00000000e+00 -2.98362418e-02 -4.26878657e-04  4.14171682e-05]
 [-2.98362389e-02  9.99999705e-01  7.53130343e-05  6.32170980e-04]
 [ 4.29023256e-04 -3.73983157e-05 -9.87223711e-01  1.56522018e-01]
 [ 6.96176066e-06  6.35674616e-04 -1.56521998e-01 -9.87223417e-01]]","[0.9938214436314033, 0.9362357894252213]"
0,60,8550,7560,"[[0.9650460289345526, -0.02875657823082284, -0.0004060911882822117, 3.952065603211614e-05], [-0.02875657602581344, 0.9650457740671594, 6.79208710901799e-05, 0.0005663086344074738], [0.0004081075668538643, -3.273698181227618e-05, -0.9529838400058857, 0.1493609616552507], [6.85320217232849e-06, 0.000569538252627212, -0.1493609443037691, -0.9529835857393874]]","[[ 1.00000000e+00 -2.97981416e-02 -4.20799813e-04  4.09520944e-05]
 [-2.97981393e-02  9.99999736e-01  7.03809653e-05  5.86820335e-04]
 [ 4.22889225e-04 -3.39227154e-05 -9.87500919e-01  1.54770816e-01]
 [ 7.10142518e-06  5.90166930e-04 -1.54770798e-01 -9.87500655e-01]]","[0.9938026066243526, 0.9362894501940173]"
