azi,aoi,wvl,pitch,mm,dmm,reflected flux
22,60,3025,7560,"[[0.7340615942748805, -0.09341077834981198, -0.002428285501168886, -0.001366097445294073], [-0.09341623012548922, 0.7335573989713151, 0.006216738087302978, 0.02635478168392157], [0.0023367121386011, -0.005606718483389113, -0.6616379459767165, 0.3038459169709783], [-0.001133150539810595, 0.02647203276971088, -0.3038347660596085, -0.6611339034790491]]","[[ 1.         -0.12725196 -0.00330801 -0.00186101]
 [-0.12725939  0.99931314  0.00846896  0.03590268]
 [ 0.00318326 -0.00763794 -0.90133846  0.41392428]
 [-0.00154367  0.03606241 -0.41390909 -0.90065181]]","[0.8274723721742205, 0.6406508155763004]"
22,60,3050,7560,"[[0.7390590095672258, -0.08961816100899028, -0.001549317498250631, -0.001361157007113773], [-0.08962297040615025, 0.7386331102177777, 0.005483580696145952, 0.02441080424586338], [0.001462704932517597, -0.004916488711387746, -0.6719483423576278, 0.2943398453387746], [-0.00111874286608069, 0.02451373325594084, -0.2943302696581556, -0.6715225778312754]]","[[ 1.         -0.12125982 -0.00209634 -0.00184174]
 [-0.12126633  0.99942373  0.00741968  0.03302957]
 [ 0.00197914 -0.00665236 -0.90919444  0.39826298]
 [-0.00151374  0.03316884 -0.39825003 -0.90861835]]","[0.8286771701250878, 0.6494408482046827]"
22,60,3075,7560,"[[0.742681884384903, -0.08707356017477669, -0.001066221639340346, -0.001322150354993654], [-0.08707790390128217, 0.7423106133934174, 0.004937676284776044, 0.02290907126206706], [0.000984340968327629, -0.004404748240613101, -0.6800247182761354, 0.2855514686626494], [-0.00107680855912444, 0.02300104171097576, -0.2855430445953959, -0.6796535682845557]]","[[ 1.         -0.11724207 -0.00143564 -0.00178024]
 [-0.11724792  0.99950009  0.00664844  0.03084641]
 [ 0.00132539 -0.00593087 -0.91563391  0.38448692]
 [-0.00144989  0.03097025 -0.38447558 -0.91513417]]","[0.8297554441079641, 0.6556083238532159]"
22,60,3100,7560,"[[0.7453431875905898, -0.0853799487204791, -0.0008567192751719719, -0.001263361967060794], [-0.08538395666566995, 0.7450109934288212, 0.004521715745153119, 0.02174845754574883], [0.0007792653886844777, -0.004016582855233309, -0.6865486741995322, 0.2772720574893736], [-0.001019011509703672, 0.02183171932516754, -0.2772645083711832, -0.686216590010955]]","[[ 1.         -0.11455119 -0.00114943 -0.00169501]
 [-0.11455657  0.99955431  0.00606662  0.02917912]
 [ 0.00104551 -0.0053889  -0.92111753  0.37200589]
 [-0.00136717  0.02929083 -0.37199576 -0.92067198]]","[0.8307231358588262, 0.659963238510829]"
22,60,3125,7560,"[[0.7471981935731489, -0.08434957506023039, -0.0008620584969735755, -0.001190883165989653], [-0.0843533487672668, 0.7468942602235435, 0.004199342662632391, 0.02085534303596307], [0.0007887341081073169, -0.003717376945105137, -0.6918659103363058, 0.2692517291369253], [-0.0009500582420278597, 0.02093141861372978, -0.2692448682874696, -0.6915620778678595]]","[[ 1.         -0.11288782 -0.00115372 -0.0015938 ]
 [-0.11289287  0.99959324  0.00562012  0.02791139]
 [ 0.00105559 -0.00497509 -0.92594698  0.36034847]
 [-0.00127149  0.02801321 -0.36033929 -0.92554035]]","[0.8315477681806879, 0.6628486181520662]"
22,60,3150,7560,"[[0.7484559048316438, -0.08381311823524173, -0.001058311627834084, -0.001105865452562502], [-0.08381674511627801, 0.7481721032620088, 0.0039492295879396, 0.02018449838837028], [0.0009888300253951118, -0.003486759330533658, -0.6962993520922431, 0.2613719424445781], [-0.0008701744130631909, 0.02025450382820594, -0.2613656358671223, -0.6960156437847476]]","[[ 1.         -0.11198137 -0.00141399 -0.00147753]
 [-0.11198622  0.99962082  0.0052765   0.02696819]
 [ 0.00132116 -0.0046586  -0.93031446  0.34921488]
 [-0.00116263  0.02706172 -0.34920646 -0.9299354 ]]","[0.8322690226138008, 0.6646427862345734]"
22,60,3175,7560,"[[0.7491815327813107, -0.08369928852103764, -0.001453517212353394, -0.001006019870253436], [-0.0837028501749097, 0.7489114289608698, 0.003756002466786939, 0.01969783028714511], [0.00138762723507586, -0.003310152507982506, -0.7000182826126495, 0.2534356837170215], [-0.0007765632279092948, 0.01976255890440534, -0.2534298375076479, -0.6997482655571245]]","[[ 1.         -0.11172097 -0.00194014 -0.00134283]
 [-0.11172573  0.99963947  0.00501347  0.02629247]
 [ 0.00185219 -0.00441836 -0.93437739  0.33828341]
 [-0.00103655  0.02637887 -0.33827561 -0.93401697]]","[0.8328808208489316, 0.6654822438979866]"
22,60,3200,7560,"[[0.7493909738154286, -0.08397999753817431, -0.002088287334072859, -0.000885265984256171], [-0.08398357864576267, 0.7491290990882848, 0.003608707643568766, 0.01936126597459736], [0.002025779145473327, -0.003177170500060067, -0.7031357100533681, 0.2452003866762405], [-0.000662844679424613, 0.01942126368113432, -0.2451949396511905, -0.7028739164737997]]","[[ 1.00000000e+00 -1.12064330e-01 -2.78664597e-03 -1.18131391e-03]
 [-1.12069109e-01  9.99650550e-01  4.81552056e-03  2.58360010e-02]
 [ 2.70323398e-03 -4.23967009e-03 -9.38276193e-01  3.27199546e-01]
 [-8.84511160e-04  2.59160630e-02 -3.27192278e-01 -9.37926851e-01]]","[0.8333709708999184, 0.6654109759150064]"
22,60,3225,7560,"[[0.7490521210035819, -0.08466612531415146, -0.003051502777605428, -0.000731786582670136], [-0.0846698249076277, 0.7487933825188511, 0.003498591410016672, 0.01913346355108084], [0.002992216822262697, -0.003079445048558704, -0.7057296010944117, 0.2363177533370606], [-0.0005170542680813239, 0.01918906233589729, -0.2363126778019304, -0.7054709388524202]]","[[ 1.00000000e+00 -1.13031020e-01 -4.07381902e-03 -9.76950151e-04]
 [-1.13035959e-01  9.99654579e-01  4.67069155e-03  2.55435677e-02]
 [ 3.99467105e-03 -4.11112253e-03 -9.42163544e-01  3.15489065e-01]
 [-6.90278091e-04  2.56177932e-02 -3.15482289e-01 -9.41818225e-01]]","[0.8337182458638602, 0.6643859953277418]"
22,60,3250,7560,"[[0.7480716753824554, -0.08581270833564786, -0.004523744505093897, -0.0005226788372221115], [-0.08581665872614969, 0.7478106525247386, 0.003416339432502084, 0.01894013332655334], [0.004467595021741987, -0.003007845411308854, -0.7078645944129586, 0.2261974831600433], [-0.0003163055713808361, 0.01899144250724222, -0.2261927983069032, -0.7076036435003014]]","[[ 1.00000000e+00 -1.14711880e-01 -6.04720731e-03 -6.98701547e-04]
 [-1.14717161e-01  9.99651072e-01  4.56686110e-03  2.53186078e-02]
 [ 5.97214835e-03 -4.02079842e-03 -9.46252368e-01  3.02374078e-01]
 [-4.22827894e-04  2.53871964e-02 -3.02367815e-01 -9.45903537e-01]]","[0.8338843832641395, 0.6622589666862765]"
22,60,3275,7560,"[[0.7462614169052849, -0.08752824771747691, -0.006904243884207194, -0.0002085572418443395], [-0.08753265568993862, 0.7459908196768196, 0.003345315638586906, 0.01859214260310584], [0.006851297832994817, -0.002945537361966987, -0.7096495077939258, 0.2136189043898977], [-1.158006893869391e-05, 0.01863896588611911, -0.2136147224982057, -0.7093789787906493]]","[[ 1.00000000e+00 -1.17288990e-01 -9.25177656e-03 -2.79469415e-04]
 [-1.17294897e-01  9.99637396e-01  4.48276644e-03  2.49137128e-02]
 [ 9.18082816e-03 -3.94705836e-03 -9.50939566e-01  2.86252109e-01]
 [-1.55174429e-05  2.49764566e-02 -2.86246505e-01 -9.50577053e-01]]","[0.83378966416885, 0.6587331688291965]"
22,60,3300,7560,"[[0.7433202010311517, -0.08988764441662284, -0.01130274284023918, 0.0003443630167425746], [-0.0898929141319072, 0.7430240797730192, 0.00323167185815652, 0.01740032316390591], [0.01125359385885154, -0.002837175140357125, -0.7115783043716254, 0.1951721614887427], [0.0005289749546851692, 0.01744184606264166, -0.195168868165337, -0.7112822483234863]]","[[ 1.00000000e+00 -1.20927219e-01 -1.52057523e-02  4.63276817e-04]
 [-1.20934308e-01  9.99601624e-01  4.34761742e-03  2.34089201e-02]
 [ 1.51396314e-02 -3.81689498e-03 -9.57297142e-01  2.62568085e-01]
 [ 7.11638072e-04  2.34647814e-02 -2.62563654e-01 -9.56898854e-01]]","[0.8332078449941792, 0.6534325562588028]"
22,60,3325,7560,"[[0.7416182240593223, -0.08899897816749774, -0.02359964084685882, 0.001786095612720179], [-0.08900641859409814, 0.7411761638896404, 0.002618190694814379, 0.009477376571413555], [0.02355997185943617, -0.002216090632860176, -0.7205777537262815, 0.1511108897714418], [0.001932996516291427, 0.009509999758604303, -0.1511106479265401, -0.7201357562430507]]","[[ 1.         -0.12000646 -0.03182182  0.00240838]
 [-0.12001649  0.99940392  0.00353038  0.01277932]
 [ 0.03176833 -0.00298818 -0.97162897  0.20375833]
 [ 0.00260646  0.01282331 -0.203758   -0.97103298]]","[0.830617201774635, 0.6526192455365408]"
22,60,3350,7560,"[[0.618948648202583, -0.2218159638557079, -0.03018707973129856, -0.007327769199259447], [-0.2218568580188631, 0.6147797559855906, 0.0162493585854027, 0.06270906419561204], [0.03001828820741986, -0.01585319696231825, -0.5452415922041987, 0.1905033627263173], [-0.006761266780153811, 0.06266578734872064, -0.1904966549977294, -0.5410729059614243]]","[[ 1.         -0.35837539 -0.04877154 -0.01183906]
 [-0.35844146  0.99326456  0.02625316  0.10131546]
 [ 0.04849883 -0.02561311 -0.88091572  0.30778541]
 [-0.01092379  0.10124554 -0.30777457 -0.87418061]]","[0.8407646116005821, 0.3971326841306777]"
22,60,3375,7560,"[[0.6753000107758763, -0.16188993980918, -0.02304924289471968, -0.003966637893188477], [-0.1618877467767427, 0.6715824004228999, 0.01484208629125158, 0.06510902089167779], [0.02305105607146095, -0.01474329453072485, -0.6121223791506185, 0.2342966698945154], [-0.004044834131951679, 0.06513691310078613, -0.2342902540521317, -0.6084047749807084]]","[[ 1.         -0.2397304  -0.03413186 -0.00587389]
 [-0.23972715  0.99449488  0.02197851  0.09641496]
 [ 0.03413454 -0.02183221 -0.90644509  0.34695197]
 [-0.00598968  0.09645626 -0.34694247 -0.90093998]]","[0.8371899501292931, 0.5134100706871976]"
22,60,3400,7560,"[[0.7193939917188241, -0.1260730669443307, 0.007898980257006853, -0.008907006037786276], [-0.1260757122011841, 0.7147422413236297, 0.01504322452179056, 0.07939699954931065], [-0.007946499254446744, -0.01469781975371713, -0.6549543372869563, 0.2690232433835937], [-0.008826935876663992, 0.07945746810493898, -0.2690027505822714, -0.6503026327835616]]","[[ 1.         -0.17524899  0.01098005 -0.01238126]
 [-0.17525266  0.99353379  0.02091097  0.1103665 ]
 [-0.0110461  -0.02043083 -0.91042509  0.37395815]
 [-0.01226996  0.11045056 -0.37392966 -0.90395894]]","[0.8454670582028855, 0.5933209244514914]"
22,60,3425,7560,"[[0.7459306400943206, -0.09934561316999024, 0.01450450641308254, -0.00832505822397974], [-0.09935037783010348, 0.7412421898787572, 0.0139171986469114, 0.08062323967214932], [-0.0145533509017361, -0.01359126421630491, -0.6910513880772008, 0.2621799730542503], [-0.008181721052917597, 0.08067295712659867, -0.2621601666908329, -0.6863629821189033]]","[[ 1.         -0.13318345  0.01944485 -0.01116063]
 [-0.13318983  0.99371463  0.0186575   0.1080841 ]
 [-0.01951033 -0.01822055 -0.92642848  0.35148036]
 [-0.01096847  0.10815075 -0.35145381 -0.92014317]]","[0.8452762528041452, 0.6465850265723325]"
22,60,3450,7560,"[[0.7918201187161744, -0.05561694489284869, -0.001681668135278066, -0.00438482856763768], [-0.05563236433496094, 0.7815975246294147, 0.01835433685051611, 0.1254080894067231], [0.001647887066596101, -0.01816959968107728, -0.7573947545489459, 0.2233597279640025], [-0.004198070415900673, 0.125428150010325, -0.223344875077613, -0.7471721828815412]]","[[ 1.         -0.07023937 -0.0021238  -0.00553766]
 [-0.07025884  0.98708975  0.02317993  0.15837952]
 [ 0.00208114 -0.02294663 -0.95652376  0.28208393]
 [-0.0053018   0.15840485 -0.28206517 -0.94361354]]","[0.8474370631476812, 0.7362031734225399]"
22,60,3475,7560,"[[0.664039288953443, -0.133340347995494, 0.09980018678536268, -0.02440802706400307], [-0.1333393886494712, 0.6259893851279701, -0.002829858553901367, 0.1962686270797498], [-0.0997955283426291, 0.002794364162295629, -0.6481587639425737, 0.0495404434097264], [-0.02443230297189802, 0.1962697873904136, -0.04954781236419552, -0.610108860842751]]","[[ 1.         -0.2008019   0.15029259 -0.0367569 ]
 [-0.20080045  0.94269932 -0.00426158  0.29556779]
 [-0.15028558  0.00420813 -0.97608496  0.07460469]
 [-0.03679346  0.29556954 -0.07461578 -0.91878428]]","[0.7973796365148464, 0.5306989406690382]"
22,60,3500,7560,"[[0.5563484752534291, -0.2224361928855124, 0.1713135617082198, -0.03043333949568456], [-0.222397763594175, 0.5258418458023096, -0.04436410324606546, -0.0274624513014017], [-0.1712752325986265, 0.04466411796021819, -0.4605411991805872, 0.2121635387130763], [-0.03092594266974468, -0.02728683031895546, -0.2122574099037161, -0.4300347383590327]]","[[ 1.         -0.39981451  0.30792492 -0.05470194]
 [-0.39974544  0.94516633 -0.07974157 -0.04936196]
 [-0.30785603  0.08028083 -0.82779269  0.38135009]
 [-0.05558736 -0.04904629 -0.38151881 -0.77295932]]","[0.7787846677149736, 0.33391228218613583]"
22,60,3525,7560,"[[0.6705405266289792, -0.1482835089323116, 0.09157051604246624, -0.01390240231959719], [-0.1482452789413172, 0.6596532306868294, -0.02819011675733756, -0.07139858487446063], [-0.0915947961501663, 0.02889780132574828, -0.5776363204995443, 0.30487533129482], [-0.01414799666521589, -0.07119476087673474, -0.3049342889825435, -0.5667492513167569]]","[[ 1.         -0.22114026  0.13656224 -0.02073313]
 [-0.22108325  0.9837634  -0.04204088 -0.10647915]
 [-0.13659845  0.04309628 -0.86144878  0.454671  ]
 [-0.02109939 -0.10617518 -0.45475892 -0.84521252]]","[0.8188240351155264, 0.5222570174123532]"
22,60,3550,7560,"[[0.7194142351458934, -0.1214935459788779, 0.05289903981694669, -0.007294746907392066], [-0.1214585338407934, 0.7152997103127763, -0.01624360458289121, -0.05271890978955611], [-0.05298252314152502, 0.01711647024166533, -0.6388989294014729, 0.307029266495218], [-0.007271881415572359, -0.05252305072515713, -0.3070622901031528, -0.634784686069602]]","[[ 1.         -0.16887843  0.07353071 -0.01013984]
 [-0.16882976  0.99428073 -0.02257893 -0.07328033]
 [-0.07364675  0.02379223 -0.88808213  0.42677675]
 [-0.01010806 -0.07300808 -0.42682265 -0.88236325]]","[0.8409077806669846, 0.5979206888415098]"
22,60,3575,7560,"[[0.7429714346805045, -0.1043328839293713, 0.0402356608016123, -0.005785253739497162], [-0.1043055795903716, 0.7406316265595141, -0.01145984868571296, -0.04101151134507187], [-0.04032981941166859, 0.0122470158409113, -0.6690207925056891, 0.3055429734964371], [-0.00561960519354289, -0.04085314593804487, -0.3055610969749212, -0.666681213899262]]","[[ 1.         -0.14042651  0.05415506 -0.00778664]
 [-0.14038976  0.99685074 -0.01542435 -0.05519931]
 [-0.05428179  0.01648383 -0.90046637  0.41124458]
 [-0.00756369 -0.05498616 -0.41126897 -0.89731742]]","[0.8473043181486059, 0.6386385504034605]"
22,60,3600,7560,"[[0.7568747119203345, -0.09309882289597626, 0.03305982783814911, -0.00488514411534364], [-0.09307712848392402, 0.7553809808952346, -0.008532597897492897, -0.03263804822355493], [-0.0331523553554735, 0.009263834811898485, -0.6885931764934488, 0.2998796745146511], [-0.004666600679681087, -0.03250027324661613, -0.2998911571664416, -0.6870996471577677]]","[[ 1.         -0.12300427  0.04367939 -0.00645436]
 [-0.12297561  0.99802645 -0.01127346 -0.04312213]
 [-0.04380164  0.01223959 -0.90978489  0.39620781]
 [-0.00616562 -0.0429401  -0.39622298 -0.90781161]]","[0.8499735343535882, 0.6637758886630017]"
22,60,3625,7560,"[[0.7660214206197916, -0.08522513758873385, 0.0289896855608036, -0.004413266033592052], [-0.0852070688465476, 0.764985381513931, -0.006539508780419569, -0.02608561790842058], [-0.02907846032419437, 0.007236039020290954, -0.7024408350795026, 0.2933184000233894], [-0.00417150174039066, -0.02596042895732716, -0.2933259686628232, -0.7014049811973719]]","[[ 1.         -0.11125686  0.03784448 -0.00576128]
 [-0.11123327  0.99864751 -0.00853698 -0.03405338]
 [-0.03796037  0.00944626 -0.91699895  0.38291149]
 [-0.00544567 -0.03388995 -0.38292137 -0.91564669]]","[0.8512465577451106, 0.6807962826604356]"
22,60,3650,7560,"[[0.7727123224551558, -0.07916727448733207, 0.02677068191230061, -0.004208230609705035], [-0.07915161001217241, 0.7719459757794105, -0.005041311121901199, -0.02052974274166747], [-0.02685501736959101, 0.005717985555422217, -0.7131855025547377, 0.286596288974978], [-0.003958110562699433, -0.02041249074190571, -0.2866011005689648, -0.7124193310985955]]","[[ 1.         -0.10245375  0.03464508 -0.00544605]
 [-0.10243348  0.99900824 -0.00652418 -0.02656842]
 [-0.03475422  0.00739989 -0.9229638   0.37089649]
 [-0.00512236 -0.02641668 -0.37090272 -0.92197227]]","[0.8518795964787275, 0.6935450475902599]"
22,60,3675,7560,"[[0.778284425223599, -0.07401020960933141, 0.02579786202459004, -0.004195125881058756], [-0.07399618852326023, 0.7776856237247736, -0.003773230351596005, -0.01524060213726045], [-0.02587711927655394, 0.004441456473793319, -0.7224252885646043, 0.2798528325063113], [-0.003946982973362687, -0.01512818216545443, -0.279855322467011, -0.7218266564202649]]","[[ 1.         -0.09509404  0.03314709 -0.00539022]
 [-0.09507602  0.99923061 -0.00484814 -0.0195823 ]
 [-0.03324892  0.00570673 -0.92822786  0.35957656]
 [-0.00507139 -0.01943786 -0.35957975 -0.92745869]]","[0.8522946343689449, 0.7042742152308638]"
22,60,3700,7560,"[[0.7840035153079512, -0.06894709513095831, 0.02572802582788452, -0.004341553291127349], [-0.06893429235140247, 0.7835090956280575, -0.002501604153060243, -0.009284686155220899], [-0.0258009236126213, 0.003170071727996231, -0.7316471582438945, 0.2730844261915803], [-0.00410584993934944, -0.00917492945954909, -0.2730844902471444, -0.7311529043571129]]","[[ 1.         -0.08794233  0.03281621 -0.00553767]
 [-0.087926    0.99936937 -0.00319081 -0.01184266]
 [-0.03290919  0.00404344 -0.93321923  0.34832041]
 [-0.00523703 -0.01170266 -0.34832049 -0.93258881]]","[0.8529506099745666, 0.7150564197877183]"
22,60,3725,7560,"[[0.7924523532006746, -0.06255515000240286, 0.02594251745063818, -0.00458898910660341], [-0.06254374447751188, 0.7920127362747913, -0.0008211885041113278, -0.0006192495404188317], [-0.02600616313866841, 0.001490953342504937, -0.7436631879318655, 0.2664820308446836], [-0.004379421201137611, -0.0005115635228249253, -0.2664787328191479, -0.7432237313600035]]","[[ 1.00000000e+00 -7.89386892e-02  3.27370060e-02 -5.79087069e-03]
 [-7.89242965e-02  9.99445245e-01 -1.03626231e-03 -7.81434414e-04]
 [-3.28173209e-02  1.88144226e-03 -9.38432683e-01  3.36275146e-01]
 [-5.52641579e-03 -6.45544834e-04 -3.36270984e-01 -9.37878130e-01]]","[0.8550075027376145, 0.7298972028009195]"
22,60,3750,7560,"[[0.8282223207099549, -0.04663243757350244, 0.01728839587647687, -0.003827279116036125], [-0.04663221670722895, 0.8274827290938239, 0.00461873852975251, 0.0298270939178436], [-0.01734849815547571, -0.004116256973599003, -0.7840421275171872, 0.2627281117159403], [-0.003547803289350214, 0.02990092481402574, -0.2627157965471839, -0.78330263847299]]","[[ 1.         -0.05630425  0.0208741  -0.00462108]
 [-0.05630398  0.99910701  0.00557669  0.03601339]
 [-0.02094667 -0.00496999 -0.9466566   0.31721931]
 [-0.00428364  0.03610253 -0.31720444 -0.94576374]]","[0.8748547578071897, 0.781589882710958]"
22,60,3775,7560,"[[0.7918593753793641, -0.06284055130602856, 0.09704878686761736, -0.01481401484472528], [-0.06274550883633584, 0.7813677240263475, 0.006581057960601801, 0.08253836577368702], [-0.09703802520167358, -0.005461530827312003, -0.7668225620848824, 0.1866122228394884], [-0.01528004393220857, 0.08269219938306739, -0.1865816936508706, -0.7563313856489028]]","[[ 1.         -0.07935822  0.12255811 -0.01870789]
 [-0.0792382   0.98675061  0.00831089  0.10423362]
 [-0.12254452 -0.0068971  -0.96838225  0.23566334]
 [-0.01929641  0.10442788 -0.23562478 -0.95513346]]","[0.8546999262200972, 0.7290188236764604]"
22,60,3800,7560,"[[0.6492354970491243, -0.08980374871943925, 0.2194285643034836, -0.02052252735044566], [-0.08949082069259723, 0.6091967496255668, -0.0189603949073046, -0.03742163869019796], [-0.2194846021790867, 0.02085325675590251, -0.6284276518953056, 0.1330010037298913], [-0.02127638745782437, -0.03716347125609605, -0.1331917151102924, -0.5883905815670856]]","[[ 1.         -0.1383223   0.33797992 -0.0316103 ]
 [-0.13784031  0.93832939 -0.02920419 -0.05763955]
 [-0.33806624  0.03211971 -0.96795023  0.20485787]
 [-0.03277145 -0.0572419  -0.20515162 -0.90628221]]","[0.7390392453662331, 0.559431748025133]"
22,60,3825,7560,"[[0.7040201174003452, -0.1040579555876298, 0.1173901673777161, 0.001870150630453121], [-0.1036854882339826, 0.6709829288434938, -0.02424739803688407, -0.1760027615758832], [-0.1177078441443883, 0.02761499919825799, -0.6835192454851584, 0.1301011459087491], [0.00248795859831924, -0.1757262014155381, -0.1304847686888355, -0.6504863841290176]]","[[ 1.         -0.14780537  0.16674263  0.00265639]
 [-0.14727631  0.95307352 -0.03444134 -0.24999678]
 [-0.16719386  0.03922473 -0.97088028  0.18479748]
 [ 0.00353393 -0.24960395 -0.18534239 -0.92395994]]","[0.80807807254806, 0.5999621614860985]"
22,60,3850,7560,"[[0.5943770036559802, -0.1971055841012122, 0.04443588606314893, 0.02881428759367752], [-0.1965265065278703, 0.5642858747199744, -0.01022652618557351, -0.1781239387987225], [-0.04510719498490642, 0.01369271775057215, -0.5592979524108579, 0.02572098366050921], [0.03159265130015143, -0.1785305923572468, -0.02616040161862163, -0.5292156050678483]]","[[ 1.         -0.33161711  0.07476044  0.04847813]
 [-0.33064285  0.94937367 -0.01720545 -0.29968175]
 [-0.07588987  0.02303709 -0.94098182  0.04327385]
 [ 0.05315255 -0.30036591 -0.04401315 -0.89037026]]","[0.7914825873263125, 0.39727141933849525]"
22,60,3875,7560,"[[0.4131330007366631, -0.2572726599171609, -0.06983757160995772, 0.06264495577183052], [-0.2566538311098783, 0.3880087121987248, -0.005109512730468987, -0.1047964647577402], [0.06905630159675111, 0.004487199861685338, -0.2476042697563293, 0.197809861460079], [0.06596162990165019, -0.106331104108523, -0.1980688838542441, -0.2224889391225476]]","[[ 1.         -0.62273568 -0.1690438   0.15163387]
 [-0.62123779  0.93918596 -0.01236772 -0.25366278]
 [ 0.16715271  0.01086139 -0.59933307  0.47880431]
 [ 0.15966197 -0.25737742 -0.47943128 -0.53854071]]","[0.6704056602888574, 0.15586034073465257]"
22,60,3900,7560,"[[0.4480918715914454, -0.02673589014508745, -0.08931947710862093, 0.0423921977876045], [-0.0264777933781882, 0.4368143633020632, -0.004168204374266203, -0.01316669160187268], [0.08891609318799285, 0.00223338254793095, -0.2840309458556732, 0.3428176710246942], [0.04339043761103553, -0.01412380888822949, -0.3429044575385931, -0.2727567253780968]]","[[ 1.         -0.05966609 -0.19933296  0.09460604]
 [-0.0590901   0.97483215 -0.00930212 -0.02938391]
 [ 0.19843273  0.00498421 -0.63386766  0.76506112]
 [ 0.0968338  -0.0315199  -0.7652548  -0.60870715]]","[0.47482776147803846, 0.4213559812169736]"
22,60,3925,7560,"[[0.4825978182172769, 0.1051648338863616, -0.05148355582714907, 0.01772025314967906], [0.1052423154857344, 0.4787942939868567, 0.0006625128880427787, 0.02660785712028356], [0.05130363042781286, -0.002018021772548718, -0.3992687620715493, 0.2491764308406508], [0.01778197724578102, 0.0262305525967899, -0.2492208281836951, -0.3954662862926543]]","[[ 1.          0.21791403 -0.10668004  0.03671847]
 [ 0.21807458  0.99211865  0.00137281  0.05513464]
 [ 0.10630722 -0.00418158 -0.8273323   0.51632316]
 [ 0.03684637  0.05435282 -0.51641516 -0.81945312]]","[0.37743298412544213, 0.5877626517836633]"
22,60,3950,7560,"[[0.586376965864672, 0.07736066567008415, -0.01864850732850894, 0.004460193212568294], [0.07737715831955982, 0.5856377346962651, 0.001753262087883055, 0.02232056800697007], [0.01859058647582982, -0.002708645920068494, -0.5529919029120671, 0.1789520656800343], [0.004415677396265473, 0.0221673833523622, -0.1789700018606162, -0.5522530734281645]]","[[ 1.          0.13192992 -0.03180293  0.00760636]
 [ 0.13195805  0.99873932  0.00298999  0.03806522]
 [ 0.03170416 -0.00461929 -0.94306553  0.30518263]
 [ 0.00753044  0.03780398 -0.30521322 -0.94180554]]","[0.5090162999174814, 0.6637376311734201]"
22,60,3975,7560,"[[0.6868010441752681, 0.0164373192679072, -0.006861930714510474, 0.000983624332775137], [0.01644116707871873, 0.686734779786357, 0.000395390987638885, 0.006552333799924854], [0.006851521691455297, -0.001160564646071663, -0.6629048720561613, 0.1788299814040135], [0.0009918418599034855, 0.006451045788537079, -0.1788337092632893, -0.6628388245985649]]","[[ 1.00000000e+00  2.39331600e-02 -9.99114776e-03  1.43218235e-03]
 [ 2.39387625e-02  9.99903517e-01  5.75699456e-04  9.54036668e-03]
 [ 9.97599196e-03 -1.68981200e-03 -9.65206558e-01  2.60381056e-01]
 [ 1.44414728e-03  9.39288873e-03 -2.60386484e-01 -9.65110391e-01]]","[0.6703637245424174, 0.7032383630603355]"
22,60,4000,7560,"[[0.749718325831074, -0.0227640641327545, -0.00454791664132373, 0.0006504840165721224], [-0.02276196829810634, 0.7496923027939075, -0.000807811688333733, -0.004143014424813362], [0.004552846828877857, 0.0001640834887929295, -0.7233550047156784, 0.195746002358957], [0.0006882412521669291, -0.004229139379695126, -0.1957442896605402, -0.7233291228184405]]","[[ 1.00000000e+00 -3.03634890e-02 -6.06616710e-03  8.67637877e-04]
 [-3.03606935e-02  9.99965290e-01 -1.07748692e-03 -5.52609464e-03]
 [ 6.07274315e-03  2.18860181e-04 -9.64835699e-01  2.61092727e-01]
 [ 9.17999772e-04 -5.64097106e-03 -2.61090443e-01 -9.64801177e-01]]","[0.7724823895432914, 0.7269542613025681]"
45,60,3000,7560,"[[0.7457542833649133, -0.09227019350340704, 0.007209294848100753, -0.001531498312694283], [-0.09226602043769683, 0.7457067140369297, -0.0009962184904784353, -0.003855625117161644], [-0.007342605389614447, 0.001576903239714346, -0.6748575410295801, 0.3036446437437345], [-0.001084272626115927, -0.003760552385506581, -0.3036439097447952, -0.6748101607833488]]","[[ 1.         -0.12372734  0.00966712 -0.00205362]
 [-0.12372174  0.99993621 -0.00133585 -0.0051701 ]
 [-0.00984588  0.00211451 -0.90493284  0.40716446]
 [-0.00145393 -0.00504262 -0.40716348 -0.90486931]]","[0.8380244764121032, 0.6534840895057524]"
45,60,3025,7560,"[[0.7495632993635452, -0.0894633959638721, 0.005767024419727373, -0.001141369281662006], [-0.08945967145399003, 0.74952398401557, -0.001066108996001563, -0.004751089829962757], [-0.005892394638159363, 0.001633890504106213, -0.6812037090229133, 0.2996672100358975], [-0.0007123065742791631, -0.004658996191996683, -0.2996673289442355, -0.6811645706724963]]","[[ 1.00000000e+00 -1.19354024e-01  7.69384577e-03 -1.52271233e-03]
 [-1.19349055e-01  9.99947549e-01 -1.42230682e-03 -6.33847713e-03]
 [-7.86110345e-03  2.17978989e-03 -9.08800777e-01  3.99789064e-01]
 [-9.50295425e-04 -6.21561407e-03 -3.99789223e-01 -9.08748562e-01]]","[0.839026694870655, 0.6600999030403171]"
